IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
BALVUF,C1CC[P@]23=C(->[Ni+2]4(<-C5=[P@]6(CCCC5)CCCC[CH-]->46)<-[CH-]2CCCC3)C1,C20 H36 Ni1 P2,0.0,C1CC[P+]23CCCC[CH-]2->[Ni+2]2(<-[CH-]3C1)<-[CH-]1CCCC[P+]13CCCC[CH-]->23,C1CCP23=C(->[Ni+2]4(<-C5=P6(CCCC5)CCCC[CH-]->46)<-[CH-]2CCCC3)C1,C1CCP23=C(->[Ni+2]4(<-C5=P6(CCCC5)CCCC[CH-]->46)<-[CH-]2CCCC3)C1
BAMPIP,,C20 H16 Cl1 N6 Ni1 O1 S2 1+,1.0,O->[Ni+2]12(<-[Cl-])(<-n3cscc3-c3[nH]c4ccccc4n->13)<-n1cscc1-c1[nH]c3ccccc3n->21,O->[Ni+2]12(<-[Cl-])(<-n3cscc3-c3[nH]c4ccccc4n->13)<-n1cscc1-c1[nH]c3ccccc3n->21,O.[Cl-]->[Ni+2]12(<-n3cscc3-c3[nH]c4ccccc4n->13)<-n1cscc1-c1[nH]c3ccccc3n->21
BAMQEM,CP(C)(C)->[Zr+2]123456789(<-C%10=C->1c1ccccc1%10)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,C21 H25 P1 Zr1,0.0,CP(C)(C)->[Zr+2]123456789(<-C%10=C->1c1ccccc1%10)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,CP(C)(C)->[Zr+4]123456789(<-c%10c->1c->2[cH-]->3c->4%10)(<-c1c->5c->6[cH-]->7c->81)<-c1c2cc[cH-]cc-2[cH-]->91,CP(C)(C)->[Zr+4]123456789(<-c%10c->1c->2[cH-]->3c->4%10)(<-c1c->5c->6[cH-]->7c->81)<-c1c2cc[cH-]cc-2[cH-]->91
BAMQOW,CC(C)(C)C1=[N-]->[Zr+4]23456789(<-c%10c->2c->3[cH-]->4c->5%10)(<-c2c->6c->7[cH-]->8c->92)<-[CH-]2c3ccccc3[C@@H]12,C23 H25 N1 Zr1,0.0,CC(C)(C)C1=[N-]->[Zr+4]23456789(<-c%10c->2c->3[cH-]->4c->5%10)(<-c2c->6c->7[cH-]->8c->92)<-[CH-]2c3ccccc3C12,CC(C)(C)C1=[N-]->[Zr+4]23456789(<-c%10c->2c->3[cH-]->4c->5%10)(<-c2c->6c->7[cH-]->8c->92)<-[CH-]2c3ccccc3C12,CC(C)(C)C1=[N-]->[Zr+4]23456789(<-c%10c->2c->3[cH-]->4c->5%10)(<-c2c->6c->7[cH-]->8c->92)<-[CH-]2c3ccccc3C12
BAMQUC,CC(C)(C)[N-]1[C-]23->[Zr+4]<-1456789%10%11%12(<-c1c->4c->5[cH-]->6c->71)(<-c1c->8c->9[cH-]->%10c->%111)<-[N-](C(C)(C)C)[C-]->%122[C@H]1[C+]2[CH-][CH-][CH+][CH+][C+]2[C@H]13,C28 H34 N2 Zr1,0.0,CC(C)(C)N1C23->[Zr+2]<-1456789%10%11%12(<-c1c->4c->5[cH-]->6c->71)(<-c1c->8c->9[cH-]->%10c->%111)<-N(C(C)(C)C)C->%12=2C1c2ccccc2C13,CC(C)(C)N1=C23->[Zr+2]<-1456789%10%11%12(<-c1c->4c->5[cH-]->6c->71)(<-c1c->8c->9[cH-]->%10c->%111)<-N(C(C)(C)C)=C->%122C1c2ccccc2C13,CC(C)(C)N1=C2C(=N(C(C)(C)C)->[Zr+2]<-13456789%10(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101)C1c3ccccc3C21
BAMSOY,,C33 H37 Mo1 O3 P3 S2,0.0,fail,CCOP1(OCC)=S->[Mo+2]234(<-[C-]#[O+])(<-C=C->2[CH2-]->3)(<-[S-]1)<-P(CP->4(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CCOP12(OCC)=S->[Mo+2]<-1345(<-[C-]#[O+])(<-C=C->3[CH2-]->4)(<-[S-]2)<-P(CP->5(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
BAMVAO,c1ccc(P2(Cc3cccc4CP(c5ccccc5)(c5ccccc5)->[Pt@SP2+2](<-O=2)<-[c-]34)c2ccccc2)cc1,C32 H29 O1 P2 Pt1 1+,1.0,O->[Pt+2]12<-[c-]3c(CP->1(c1ccccc1)c1ccccc1)cccc3CP->2(c1ccccc1)c1ccccc1,[O-2]->[Pt+4]12<-[c-]3c(CP->1(c1ccccc1)c1ccccc1)cccc3CP->2(c1ccccc1)c1ccccc1,c1ccc(P2(Cc3cccc4CP(c5ccccc5)(c5ccccc5)->[Pt+2](<-O=2)<-[c-]34)c2ccccc2)cc1
BAMVUJ,,C36 H30 As2 Au1 I1,0.0,[I-]->[Au+](<-[As](c1ccccc1)(c1ccccc1)c1ccccc1)<-[As](c1ccccc1)(c1ccccc1)c1ccccc1,[I-]->[Au+](<-[As](c1ccccc1)(c1ccccc1)c1ccccc1)<-[As](c1ccccc1)(c1ccccc1)c1ccccc1,[I-]->[Au+]<-[As](c1ccccc1)(c1ccccc1)c1ccccc1.c1ccc([As](c2ccccc2)c2ccccc2)cc1
BAMYEU,c1ccc(/N2=N/c3ccccn3->[Re+]<-234(<-N(=N\c2ccccn->32)/c2ccccc2)<-N(=N\c2ccccn->42)/c2ccccc2)cc1,C33 H27 N9 Re1 1+,1.0,c1ccc(N2=Nc3ccccn3->[Re+]<-234(<-N(=Nc2ccccn->32)c2ccccc2)<-N(=Nc2ccccn->42)c2ccccc2)cc1,c1ccc([N-]2N=c3cccc[n-]3->[Re+7]<-234(<-[N-](N=c2cccc[n-]->32)c2ccccc2)<-[N-](N=c2cccc[n-]->42)c2ccccc2)cc1,c1ccc([N-]2N=c3cccc[n-]3->[Re+7]<-234(<-[N-](N=c2cccc[n-]->32)c2ccccc2)<-[N-](N=c2cccc[n-]->42)c2ccccc2)cc1
BANDEZ,C1CSC2[S-]->[Pt+2]345(<-[S-]C=2S1)<-C1=C->3/CC/C->4=C->5\CC\1,C12 H16 Pt1 S4,0.0,C1CSC2[S-]->[Pt+2]345(<-[S-]C=2S1)<-C1=C->3CCC->4=C->5CC1,C1CSC2=S->[Pt]345(<-S=C2S1)<-C1=C->3CCC->4=C->5CC1,C1CSC2=S->[Pt]345(<-S=C2S1)<-C1=C->3CCC->4=C->5CC1
BANDID,C1=C\[S-]->[Pt+2]2(<-[S-]/1)<-n1ccccc1-c1ccccn->21,C12 H10 N2 Pt1 S2,0.0,C1=C[S-]->[Pt+2]2(<-[S-]1)<-n1ccccc1-c1ccccn->21,C1=C[S-]->[Pt+2]2(<-[S-]1)<-n1ccccc1-c1ccccn->21,C1C=S->[Pt]2(<-S=1)<-n1ccccc1-c1ccccn->21
BANLOR,,C21 H17 As1 Fe1 O3,0.0,[O+]#[C-]->[FeH2](<-[C-]#[O+])(<-[C-]#[O+])<-[As](c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[FeH2](<-[C-]#[O+])(<-[C-]#[O+])<-[As](c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[FeH2](<-[C-]#[O+])(<-[C-]#[O+])<-[As](c1ccccc1)(c1ccccc1)c1ccccc1
BANQIS,CCOC(=O)CN/N1=C(\C)c2cccc3/C(C)=N(/NCC(=O)OCC)->[Cd+2]<-1(<-[Cl-])(<-[Cl-])<-n23,C17 H25 Cd1 Cl2 N5 O4,0.0,CCOC(=O)CNN1=C(C)c2cccc3C(C)=N(NCC(=O)OCC)->[Cd+2]<-1(<-[Cl-])(<-[Cl-])<-n23,CCOC(=O)CNN1=C(C)c2cccc3C(C)=N(NCC(=O)OCC)->[Cd+2]<-1(<-[Cl-])(<-[Cl-])<-n23,CCOC(=O)CNN=C(C)c1cccc2C(C)=N(NCC(=O)OCC)->[Cd+2](<-[Cl-])(<-[Cl-])<-n12
BANROZ,COC(=O)c1ccc(/N2=C/c3ccccn3->[Zn@@+2]<-23<-[N-]2C=CC=C/C2=C/[N-]->3c2ccc(C(=O)OC)cc2O)c(O)c1,C28 H24 N4 O6 Zn1,0.0,COC(=O)c1ccc2N3=Cc4ccccn4->[Zn]<-345(<-Oc2c1)<-Oc1cc(C(=O)OC)ccc1N->4=Cc1ccccn->51,COC(=O)c1ccc2N3=Cc4ccccn4->[Zn]<-345(<-Oc2c1)<-Oc1cc(C(=O)OC)ccc1N->4=Cc1ccccn->51,COC(=O)c1ccc2[N-]3C=C4C=CC=C[N-]4->[Zn+4]<-345(<-Oc2c1)<-Oc1cc(C(=O)OC)ccc1[N-]->4C=C1C=CC=C[N-]->51
BANTUH,,C15 H27 Cu1 N3 O2 1+,1.0,CC1c2ccccc2[O-]->[Cu+]23(<-O)<-NCCCN->2(C)CCC[NH+]->3=1,CC1=C2C=CC=CC2=O->[Cu+]23(<-O)<-NCCCN->2(C)CCCN->31,CC1NCCCN2(C)CCCN->[Cu+]<-2(<-O)<-O=C2C=CC=CC=12
BAPDAY,CN(C)[C-](=S)->[Pd+2](<-[Cl-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C39 H36 Cl1 N1 P2 Pd1 S1,0.0,CN(C)[C](=S)->[Pd+](<-[Cl-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CN(C)[C-](=S)->[Pd+2](<-[Cl-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CN(C)[C-](=S)->[Pd+2](<-[Cl-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
BAPKIM,,C14 H21 Co1 N6 O6,0.0,CC1C(C)=N(O)->[Co+]2(<-[CH2-][N+](=O)[O-])(<-N=1[O])(<-N([O])=C(C)C(C)=N->2O)<-n1ccccc1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH2-][N+](=O)[O-])(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-n1ccccc1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH2-][N+](=O)[O-])(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-n1ccccc1
BAPTAQ,,C24 H30 N6 Ni1 O6,0.0,CC1(C)N2[O-]->[Ni+4]345(<-O=Cc6ccc(C2=[N+]([O-])C1(C)C)[n-]->36)<-O=Cc1ccc(C2=[N+]([O-])C(C)(C)C(C)(C)N2[O-]->4)[n-]->51,CC1(C)N([O-])C2=C3C=CC4C=O->[Ni+4]56(<-O=CC7=N->5C(=C5N([O-])C(C)(C)C(C)(C)N5[O-]->6)C=C7)(<-[O-]N2C1(C)C)<-N=43,CC1(C)N([O-])C2=C3C=CC4C=O->[Ni+4]56(<-O=CC7=N->5C(=C5N([O-])C(C)(C)C(C)(C)N5[O-]->6)C=C7)(<-[O-]N2C1(C)C)<-N=43
BAPTIY,,C26 H38 N6 Ni1 O6,0.0,CO->[Ni+2]12(<-OC)(<-N3=C(c4ccc(C=O)[n-]->14)N([O])C(C)(C)C3(C)C)<-N1=C(c3ccc(C=O)[n-]->23)N([O])C(C)(C)C1(C)C,CO->[Ni+4]12(<-OC)(<-N3=C(C=O)C=CC3=C3N([O-])C(C)(C)C(C)(C)[N-]->13)<-N1=C(C=O)C=CC1=C1N([O-])C(C)(C)C(C)(C)[N-]->21,CO.CO->[Ni+4]12(<-N3=C(C=O)C=CC3=C3N([O-])C(C)(C)C(C)(C)[N-]->13)<-N1=C(C=O)C=CC1=C1N([O-])C(C)(C)C(C)(C)[N-]->21
BAPYOH,Cc12->[Ir+3]345(<-[Cl-])(<-[c-]6cccc7cccc([O-])c76)(<-[PH2+]6Oc7cccc8cccc6c78)<-c1(C)c->3(C)[c-]->4(C)c->52C,C30 H27 Cl1 Ir1 O2 P1,0.0,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)<-c1(C)c->4(C)[c-]->5(C)c->62C
BAPYUN,Cc12->[Ir+3]345(<-[c-]6cccc7cccc([O-])c76)(<-[PH2+]6Oc7cccc8cccc6c78)(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)C,C33 H36 Ir1 O2 P2 1+,1.0,Cc12->[Ir+3]3456(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(C)(C)C,Cc12->[Ir+3]3456(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(C)(C)C,Cc12->[Ir+3]3456(<-[c-]7cccc8cccc(OP->39Oc3cccc%10cccc9c3%10)c87)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(C)(C)C
BAQQAL,[Cl-]->[Ru+4]123(<-[N-2]c4ccccc4P->1(c1ccccc1)c1ccccc1)<-[O-]c1ccccc1/C=N->2/c1ccccc1P->3(c1ccccc1)c1ccccc1,C43 H35 Cl1 N2 O1 P2 Ru1,0.0,[Cl-]->[Ru+2]123(<-Nc4ccccc4P->1(c1ccccc1)c1ccccc1)<-[O-]c1ccccc1C=N->2c1ccccc1P->3(c1ccccc1)c1ccccc1,[Cl-]->[Ru+4]123(<-[N-2]c4ccccc4P->1(c1ccccc1)c1ccccc1)<-[O-]c1ccccc1C=N->2c1ccccc1P->3(c1ccccc1)c1ccccc1,[Cl-]->[Ru+4]123(<-[N-2]c4ccccc4P->1(c1ccccc1)c1ccccc1)<-[O-]c1ccccc1C=N->2c1ccccc1P->3(c1ccccc1)c1ccccc1
BAQROA,C/C1=C/C(C)=N2->[Zn+2]34<-N(=C(C)\C=C(\C)[N-]->3c3c[cH-][cH+]cc3\2)/c2ccccc2[N-]->41,C22 H22 N4 Zn1,0.0,CC1=CC(C)=N2->[Zn+2]34<-N(=C(C)C=C(C)[N-]->3c3ccccc32)c2ccccc2[N-]->41,Cc1cc(C)n2->[Zn]34<-n1c1ccccc1n->3c(C)cc(C)n->4c1ccccc12,Cc1cc(C)n2->[Zn]34<-n1c1ccccc1n->3c(C)cc(C)n->4c1ccccc12
BAQROB,,C32 H19 Ag1 N4,0.0,C1=Cc2cc3ccc4c(-c5ccccc5)c5[c-]6->[Ag+3]7(<-n2c1cc1ccc(c(-c2ccccc2)c6C=N5)[n-]->71)<-[n-]34,C1=c2ccc3[n-]2->[Ag+5]24<-[C]5[C+]([CH-][N-][C-]5C(c5ccccc5)=c5ccc([n-]->25)=Cc2ccc1[n-]->42)C=3c1ccccc1,C1=c2ccc3[n-]2->[Ag+3]24<-[C]5[C+]([CH-][N-][C+]5C(c5ccccc5)=c5ccc([n-]->25)=Cc2ccc1[n-]->42)C=3c1ccccc1
BAQSER,COC(C)=[N-]->[Pd+4](<-[N-]=C(C)OC)(<-[c-]1c(F)c(F)c(F)c(F)c1F)<-[c-]1c(F)c(F)c(F)c(F)c1F,C18 H14 F10 N2 O2 Pd1,0.0,COC(C)=N->[Pd+2](<-N=C(C)OC)(<-[c-]1c(F)c(F)c(F)c(F)c1F)<-[c-]1c(F)c(F)c(F)c(F)c1F,COC(C)=[N-]->[Pd+4](<-[N-]=C(C)OC)(<-[c-]1c(F)c(F)c(F)c(F)c1F)<-[c-]1c(F)c(F)c(F)c(F)c1F,COC(C)=[N-]->[Pd+4](<-[N-]=C(C)OC)(<-[c-]1c(F)c(F)c(F)c(F)c1F)<-[c-]1c(F)c(F)c(F)c(F)c1F
BAQSUI,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[C]2->[Pd@TB4+2]2(<-[Cl-])<-[c-]3ccccc3-c3ccccc3N->2(C)C)c(C)c1,C35 H38 Cl1 N3 Pd1,0.0,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]2(<-[Cl-])<-[c-]3ccccc3-c3ccccc3N->2(C)C)c(C)c1,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]2(<-[Cl-])<-[c-]3ccccc3-c3ccccc3N->2(C)C)c(C)c1,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]23(<-[Cl-])<-[c-]4ccccc4-c4ccccc->24N->3(C)C)c(C)c1
BAQTEU,CNC(=O)c1ccc(C2(C)C3=N4->[Ti+4]5(<-[O-]/C(NC)=C\4C=C3)(<-[O-]/C(NC)=C3/C=CC2=N->53)(<-[O-]C(C)C)<-[O-]C(C)C)[nH]1,C26 H36 N6 O5 Ti1,0.0,CNC(=O)c1ccc(C2(C)c3ccc4C(NC)=O->[Ti+4]5(<-O=C(NC)c6ccc2[n-]->56)(<-[O-]C(C)C)(<-[O-]C(C)C)<-[n-]43)[nH]1,CNC(=O)c1ccc(C2(C)C3=N4->[Ti+4]5(<-[O-]C(NC)=C4C=C3)(<-[O-]C(NC)=C3C=CC2=N->53)(<-[O-]C(C)C)<-[O-]C(C)C)[nH]1,CNC(=O)c1ccc(C2(C)C3=N4->[Ti+4]5(<-[O-]C(NC)=C4C=C3)(<-[O-]C(NC)=C3C=CC2=N->53)(<-[O-]C(C)C)<-[O-]C(C)C)[nH]1
BAQVEW,[O-2]->[V+5]123(<-O=C(Cc4ccccc4)N[O-]->1)(<-[O-][O-]->2)<-n1cccc2ccc4cccn->3c4c21,C20 H16 N3 O5 V1,0.0,[O-2]->[V+5]123(<-O=C(Cc4ccccc4)N[O-]->1)(<-[O-][O-]->2)<-n1cccc2ccc4cccn->3c4c21,[O-2]->[V+5]123(<-O=C(Cc4ccccc4)N[O-]->1)(<-[O-][O-]->2)<-n1cccc2ccc4cccn->3c4c21,[O-2]->[V+5]123(<-O=C(Cc4ccccc4)N[O-]->1)(<-[O-][O-]->2)<-n1cccc2ccc4cccn->3c4c21
BARHUZ,CC1=O->[Ru+2]23(<-[Cl-])(<-[O-]1)(<-C1#Sc4ccccc4N1CC->2=C->3(C)C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C32 H31 Cl1 N1 O2 P1 Ru1 S1,0.0,fail,CC12=O->[Ru+2]<-134(<-[Cl-])(<-[O-]2)(<-C1#Sc2ccccc2N1CC->3=C->4(C)C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CC12=O->[Ru+2]<-134(<-[Cl-])(<-[O-]2)(<-C1#Sc2ccccc2N1CC->3=C->4(C)C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
BARPCZ,,C28 H36 N6 O6 Zn1,0.0,CCC1(CC)C(=O)NC(=O)[N-](->[Zn+2](<-n2cccc(C)c2)(<-n2cccc(C)c2)<-[N-]2C(=O)NC(=O)C(CC)(CC)C2=O)C1=O,CCC1(CC)C(=O)NC(=O)[N-](->[Zn+2](<-n2cccc(C)c2)(<-n2cccc(C)c2)<-[N-]2C(=O)NC(=O)C(CC)(CC)C2=O)C1=O,CCC1(CC)C(=O)NC2[O-]->[Zn+2]3(<-[O-]C4=N->3C(=O)NC(=O)C4(CC)CC)(<-N=2C1=O)(<-n1cccc(C)c1)<-n1cccc(C)c1
BARPIV,,C16 H38 N4 Ni1 O6 S4,0.0,CSCCS(=O)(=O)[O-]->[Ni+2]123(<-[O-]S(=O)(=O)CCSC)<-N4CCCN->1CCN->2CCCN->3CC4,CSCCS(=O)(=O)[O-]->[Ni+2]123(<-[O-]S(=O)(=O)CCSC)<-N4CCCN->1CCN->2CCCN->3CC4,C1CN2->[Ni+2]34<-N(C1)CCN->3CCCN->4CC2.CSCCS(=O)(=O)[O-].CSCCS(=O)(=O)[O-]
BARPOB,,C14 H34 N4 Ni1 O6 S4,0.0,O=S(=O)(CCS)[O-]->[Ni+2]123(<-[O-]S(=O)(=O)CCS)<-N4CCCN->1CCN->2CCCN->3CC4,O=S(=O)(CCS)[O-]->[Ni+2]123(<-[O-]S(=O)(=O)CCS)<-N4CCCN->1CCN->2CCCN->3CC4,C1CN2->[Ni+2]34<-N(C1)CCN->3CCCN->4CC2.O=S(=O)([O-])CCS.O=S(=O)([O-])CCS
BARSET,CC(C)(C)P(=[N-]->[Ti+2]1234567(<-C=C->1(C)C->2(C)=C->3)<-c1c->4c->5[cH-]->6c->71)(C(C)(C)C)C(C)(C)C,C23 H42 N1 P1 Ti1,0.0,CC(C)(C)P(=[N-]->[Ti+2]1234567(<-CC->1(C)=C->2(C)C->3)<-c1c->4c->5[cH-]->6c->71)(C(C)(C)C)C(C)(C)C,CC(C)(C)P(=[N-]->[Ti+2]1234567(<-C=C->1(C)C->2(C)=C->3)<-c1c->4c->5[cH-]->6c->71)(C(C)(C)C)C(C)(C)C,CC1=C->[Ti+2]2345(<-C=C1C)(<-[N-]=P(C(C)(C)C)(C(C)(C)C)C(C)(C)C)<-c1c->2c->3[cH-]->4c->51
BARSOE,CP1(C)CCP(C)(C)->[Ru+2]<-123(<-[NH-][N-]->2c1ccccc1)<-P(C)(C)CCP->3(C)C,C18 H38 N2 P4 Ru1,0.0,CP1(C)CCP(C)(C)->[Ru]<-123(<-N=N->2c1ccccc1)<-P(C)(C)CCP->3(C)C,CP1(C)CCP(C)(C)->[Ru+2]<-123(<-[NH-][N-]->2c1ccccc1)<-P(C)(C)CCP->3(C)C,CP1(C)CCP(C)(C)->[Ru+2]<-123(<-[NH-][N-]->2c1ccccc1)<-P(C)(C)CCP->3(C)C
BARVEW,F[C+]1[C-](F)[C-](F)[C+](F)[C-]([c+]2[c+]3[cH+][cH+][c+]4[c+](-[c-]5[c+](F)[c+](F)[c+](F)[c-](F)[c-]5F)[c+]5[n-]6->[Pt@SP1+2]7(<-[n-]43)<-[n-]3[c+]([c-]([C-]4[C+](F)[C+](F)[C-](F)[C-](F)[C-]4F)[c-]4[cH+][cH+][c-]([c-]([C-]8[C+](F)[C+](F)[C-](F)[C-](F)[C-]8F)[c+]6[CH+][CH-]5)[n-]->74)[CH+][CH+][c-]23)[C-]1F,C44 H8 F20 N4 Pt1,0.0,Fc1c(F)c(F)c(-c2c3n4->[Pt+2]56<-n7c(c(-c8c(F)c(F)c(F)c(F)c8F)c8ccc2[n-]->58)C=Cc7c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc(c(-c5c(F)c(F)c(F)c(F)c5F)c4C=C3)[n-]->62)c(F)c1F,Fc1c(F)c(F)c(-c2c3n4->[Pt+2]56<-n7c(c(-c8c(F)c(F)c(F)c(F)c8F)c8ccc2[n-]->58)C=Cc7c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc(c(-c5c(F)c(F)c(F)c(F)c5F)c4C=C3)[n-]->62)c(F)c1F,Fc1c(F)c(F)c(-c2c3n4->[Pt+2]56<-n7c(c(-c8c(F)c(F)c(F)c(F)c8F)c8ccc2[n-]->58)C=Cc7c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc(c(-c5c(F)c(F)c(F)c(F)c5F)c4C=C3)[n-]->62)c(F)c1F
BASBEE,,C31 H34 N4 Ni1,0.0,CCC1=C(CC)C2=N3->[Ni+2]45<-N6=C(C=C7C=CC=C(C=C13)[N-]->47)C(CC)=C(CC)C6=c1c(C)c(CC)c([n-]->51)=C2,CCC1=C(C)C2=N3->[Ni]45<-N6=C(C=C13)C(CC)=C(CC)C6=Cc1cccc(n->41)C=C1C(CC)=C(CC)C2=N->51,CCC1=C(C)C2=N3->[Ni]45<-N6=C(C=C13)C(CC)=C(CC)C6=Cc1cccc(n->41)C=C1C(CC)=C(CC)C2=N->51
BASCIJ,,C19 H31 Co1 N2 P4,0.0,CC(C)N1C=CN(C(C)C)[C]1->[Co+]12345(<-[pH]6p7p6[pH]->17)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)N1C=CN(C(C)C)[C]1->[Co+]12345(<-P6=P7=P->1P76)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)N1C=CN(C(C)C)[C]1->[Co+]12345(<-c6(C)c->1(C)c->2(C)[c-]->3(C)c->46C)<-p12p3p1p->532
BASDAC,,C37 H21 Fe1 N7 O5,0.0,O=[N-]->[Fe+4]123<-n4c5c(-c6ccccc6)c6ccc(c(-c7ccccc7)c7c([N+](=O)[O-])cc(c8cc([N+](=O)[O-])c(c(-c9ccccc9)c4C=C5)[n-]->18)[n-]->27)[n-]->36,O=[N-]->[Fe+4]123<-n4c5c(-c6ccccc6)c6ccc(c(-c7ccccc7)c7ccc(c(-c8ccccc8)c8c([N+](=O)[O-])cc(c4C=C5[N+](=O)[O-])[n-]->18)[n-]->27)[n-]->36,O=[N-]->[Fe+4]123<-n4c5c(-c6ccccc6)c6ccc(c(-c7ccccc7)c7ccc(c(-c8ccccc8)c8c([N+](=O)[O-])cc(c4C=C5[N+](=O)[O-])[n-]->18)[n-]->27)[n-]->36
BASLAI,,C12 H14 B1 F2 Fe1 O3 1-,-1.0,CC(C)[C-]12->[Fe+2]34567(<-[C-]#[O+])(<-CC->31O[B-](F)(F)O2)<-c1c->4c->5[cH-]->6c->71,CC(C)C12->[Fe+2]34567(<-[C-]#[O+])(<-[CH2-]C->3=1O[B-](F)(F)O2)<-c1c->4c->5[cH-]->6c->71,CC(C)C12->[Fe+2]34567(<-[C-]#[O+])(<-[CH2-]C->3=1O[B-](F)(F)O2)<-c1c->4c->5[cH-]->6c->71
BASLUF,Cc1cc(C)c(/N2=C/c3ccccc3[O-]->[Ru+2]<-234(<-n2ccccc2-c2ccccn->32)<-n2ccccc2-c2ccccn->42)c(C)c1,C36 H32 N5 O1 Ru1 1+,1.0,Cc1cc(C)c(N2=Cc3ccccc3[O-]->[Ru+2]<-234(<-n2ccccc2-c2ccccn->32)<-n2ccccc2-c2ccccn->42)c(C)c1,Cc1cc(C)c(N2=Cc3ccccc3[O-]->[Ru+2]<-234(<-n2ccccc2-c2ccccn->32)<-n2ccccc2-c2ccccn->42)c(C)c1,Cc1cc(C)c(N2=Cc3ccccc3[O-]->[Ru+2]<-234(<-n2ccccc2-c2ccccn->32)<-n2ccccc2-c2ccccn->42)c(C)c1
BASWEZ,[Cl-]->[Au+]<-[C]1CN(Cc2ccccc2)CN1c1ccccc1-c1ccccc1,C22 H20 Au1 Cl1 N2,0.0,[Cl-]->[Au+]<-[C]1CN(Cc2ccccc2)CN1c1ccccc1-c1ccccc1,[Cl-]->[Au+]<-[C]1CN(Cc2ccccc2)CN1c1ccccc1-c1ccccc1,[Cl-]->[Au+]<-[C]1CN(Cc2ccccc2)CN1c1ccccc1-c1ccccc1
BASWID,COc1ccc(N2CN(Cc3ccccc3)C[C]2->[Au+]<-[Cl-])cc1,C17 H18 Au1 Cl1 N2 O1,0.0,COc1ccc(N2CN(Cc3ccccc3)C[C]2->[Au+]<-[Cl-])cc1,COc1ccc(N2CN(Cc3ccccc3)C[C]2->[Au+]<-[Cl-])cc1,COc1ccc(N2CN(Cc3ccccc3)C[C]2->[Au+]<-[Cl-])cc1
