IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
EZEWEL,1,ok,0.0422,57,1,,[Re+](<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+].O1C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
EZISOX,0,ok,0.3848,72,1,,C1(=C2(C(=C(S(=O)(=O)[Ru+2]<-1<-23456(<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->5(C([H])([H])[H])C16C([H])([H])[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])[H])[H])[H])([H])[H]
EZUYIH,1,ok,0.1054,74,1,,[Pd+2]12(OC(C([P+](c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])([H])[H])=C([H])C(=O->1)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1C([H])([H])N->2(C([H])([H])[H])C([H])([H])[H]
FACBIV,0,ok,0.0711,55,1,,[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])=C(OC(C([H])([H])[H])([H])[H])N(C(c5c([H])c([H])c([H])c([H])c5OC([H])([H])[H])(C->1(=C->2(c->31oc([H])c([H])c->41[H])[H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H]
FACLOK,0,ok,0.1853,40,1,,[Ru+4]123(Br)(C4([H])C([H])=C([H])C->1([H])=C->24[H])C(c1c([H])c([H])c([H])c([H])c1[H])=C([H])C([H])=C3c1c([H])c([H])c([H])c([H])c1[H]
FAFHID,0,ok,0.0530,20,1,,[W+6]1(Cl)(Cl)(Cl)(<-n2c([H])c([H])c([H])c([H])c2[H])=NSN=S=N1
FAGHEB,1,ok,0.0662,71,1,,[Zn+2]123(<-O([H])C([H])([H])[H])(<-N(C4([H])C([H])([H])C(N->1=C([H])C([H])=C([H])c1oc([H])c([H])c1[H])([H])C([H])([H])C(N->2=C([H])C([H])=C([H])c1oc([H])c([H])c1[H])([H])C4([H])[H])=C([H])C([H])=C([H])c1oc([H])c([H])c1[H])O[N+](=O)O3
FAGXUG,1,ok,0.0289,31,1,,[Co+3]12(<-N(C(C(N->1([H])[H])([H])[H])([H])[H])([H])[H])(<-N(=O)[O-])(<-N(C(C(N->2([H])[H])([H])[H])([H])[H])([H])[H])<-N([O-])=O
FAHVIT,0,ok,0.0362,32,1,,[Cu+3]12(ON3C([H])=C=C([H])c4c([H])c([H])c5c([H])c([H])c([H])n->1c5c43)OC(=O)C([H])([H])C(=O)O2
FAJPIR,0,ok,0.0588,49,1,,c12[Pt+2](<-n3c(-c1c([H])c([H])c(C([H])([H])[H])c2[H])c([H])c([H])c([H])c3[H])(<-n1c(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c([H])c1[H])Cl
FAKDOL,-1,ok,0.0625,75,1,,[Os+2]12(<-N#[O+])(Sc3c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3S1)Sc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1S2
FAKWEW,0,ok,0.0583,73,1,,[Hg+2]123(<-S(C(C(O1)(C(F)(F)F)C(F)(F)F)([H])[H])c1c(C(N->2(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c1[H])<-S(C(C(O3)(C(F)(F)F)C(F)(F)F)([H])[H])c1c(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])c([H])c([H])c([H])c1[H]
FAMPPD,0,ok,0.0378,47,1,,C1(C([H])([H])[H])C(C(=C(C(F)(F)F)[Pd+2]2(c3c([H])c([H])c([H])c([H])c3C([H])([H])N->2(C([H])([H])[H])C([H])([H])[H])<-O=1)C(F)(F)F)(C(C([H])([H])[H])=O)[H]
FANKAH,-1,ok,0.0245,31,1,,[Pt+4](Cl)(Cl)(Cl)(<-O([H])[H])(N1C(=O)C([H])([H])C([H])([H])C1([H])[H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H]
FANVUN,0,ok,0.0267,36,1,,[Ni+2]123<-N(C([H])([H])[H])(C([H])([H])C([H])([H])S1(=O)=O)C([H])([H])C([H])([H])C([H])([H])N->2(C([H])([H])[H])C([H])([H])C([H])([H])S3
FAPKAI,0,ok,0.0846,47,1,,[Ni+4]12(<-N(=C3C(=N1)C([H])=C([H])C([H])=C3[H])c1c([H])c([H])c([H])c([H])c1[H])=Nc1c(c([H])c([H])c([H])c1[H])N2c1c([H])c([H])c([H])c([H])c1[H]
FAPWAW,0,ok,0.0517,64,1,,[Ir+3]12([H])(Cl)<-P(c3c([Si]1(C([H])([H])[H])c1c(N->2(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c3[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
FAQSEY,0,ok,0.0617,71,1,,c1([H])c([H])c([H])c([H])c(C(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])=O)n1->[Ag+]1(<-n2c([H])c([H])c([H])c([H])c2C(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])=O)O[N+](=O)O1
FASRIC,0,ok,0.0409,38,1,,[Cd+2]1234(<-n5c([H])c([H])c([H])c6c5c5n->1c([H])c([H])c([H])c5c([H])c6[H])(OC->2(=O->3)C([H])([H])[H])<-O=C(OO4)C([H])([H])[H]
FATGIR,1,ok,0.0246,30,1,,[Pt+4]1(<-[C-]#[N+]C([H])([H])[H])(<-[C-]#[N+]C([H])([H])[H])=C(N(C([H])([H])[H])[H])N([H])N=C1N(C([H])([H])[H])[H]
FAVTUT,0,ok,0.0400,42,1,,[Ta+5](Cl)(Cl)(Cl)(<-O(C(=C(OC([H])([H])[H])[H])[H])C([H])([H])[H])=NN(c1c([H])c([H])c(Br)c([H])c1[H])c1c([H])c([H])c(Br)c([H])c1[H]
FAWQOJ,0,ok,0.0248,29,1,,[W]1(<-[Se]2C([H])([H])C([H])([H])C([H])([H])[Se]->1C([H])([H])C([H])([H])C2([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FAXSEF,0,ok,0.0694,61,1,,[Cd+2]1(<-O([H])[H])(<-O([H])[H])(O[N+]([O-])=O)(<-n2c([H])c(-c3oc4c(n3)c([H])c([H])c([H])c4[H])c([H])c([H])c2[H])(<-n2c([H])c(-c3oc4c(n3)c([H])c([H])c([H])c4[H])c([H])c([H])c2[H])O[N+](=O)O1
FAYLOJ,0,ok,0.0365,32,1,,[Re+]12(<-S=c3c([H])c([H])c([H])c([H])n3[B-]([H]->1)([H])n1c([H])c([H])c([H])c([H])c1=S->2)(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FAZPEE,0,ok,0.0606,63,1,,[Ni+2](Br)(<-S=C1N([H])C([H])(C([H])([H])[H])C([H])([H])N1[H])(Br)<-S=C1N([H])C([H])(C([H])([H])[H])C([H])([H])N1[H].S=C1N([H])C([H])(C([H])([H])[H])C([H])([H])N1[H].S=C1N([H])C([H])(C([H])([H])[H])C([H])([H])N1[H]
FEBHAV,0,ok,0.0492,50,1,,[Cu+3]1(Cl)(Cl)<-N2(C([H])([H])[H])C([H])([H])C3(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])N(C1([H])[H])C([H])([H])C(c1c([H])c([H])c([H])c([H])c1[H])(C2([H])[H])C3=O
FEBTAH,0,ok,0.1038,43,1,,[Ni+4]123<-N4=C(C([H])([H])[H])C(C([O-])=C([H])[H])=C([H])N1C([H])([H])C([H])([H])N->2=C(C([H])([H])[H])C(C([O-])=C([H])[H])=C([H])N3C([H])([H])C4([H])[H]
FEDLIJ,0,ok,0.0422,56,1,,[Au+3](<-P1([C-](C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H])SC(=S)C12C(C([H])([H])[H])([C-](C([H])([H])[H])C(C([H])([H])[H])=C1C([H])([H])[H])C2([H])[H]
FEGBOK,1,ok,0.0721,67,1,,[Ag+](<-[Se](c1c([H])c([H])c2c3c(c([H])c([H])c(Br)c31)C([H])([H])C2([H])[H])c1c([H])c([H])c([H])c([H])c1[H])<-[Se](c1c([H])c([H])c2c3c(c([H])c([H])c(Br)c31)C([H])([H])C2([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
FEGVUJ,1,ok,0.0730,47,1,,[Ni+4]12(<-O=C(C(=C(O1)C([H])([H])[H])[H])C([H])([H])[H])<-n1c([H])c([H])c([H])c([H])c1-n1c=2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
FEHFOO,1,ok,0.0711,58,1,,[Ni+2]1234(<-N5=C(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N->1([H])C([H])([H])C([H])([H])C([H])([H])N->2(C([H])([H])[H])C([H])([H])C([H])([H])C5([H])[H])<-C(c1c([H])c([H])c([H])c([H])c1[H])(=O->3)O4
FEHLAG,0,ok,0.0585,54,1,,[Mn+]12(<-[H][B-]([H])(n3c(=S->1)n(-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c([H])c3[H])n1c(=S->2)n(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FEJHIL,0,ok,0.1700,69,1,,[Ta+5]12345(Cl)(Cl)(Cl)(OC([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=NN->1=C(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C->4(C([H])([H])[H])=C->51C([H])([H])[H]
FEKGUA,0,ok,0.0315,37,1,,[Pt+4](Cl)(Cl)(<-n1c([H])c([H])c([H])c([H])c1C(=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
FEKZUT,1,ok,0.0644,64,1,,[Ni+2]123(SC(=NN->1=C(c1n->2c2c([H])c([H])c([H])c([H])c2c([H])c1[H])[H])N(C([H])([H])[H])C([H])([H])[H])<-S=C(N(C([H])([H])[H])C([H])([H])[H])N(N->3=C(c1nc2c(c([H])c1[H])c([H])c([H])c([H])c2[H])[H])[H]
FELSIA,1,ok,0.1502,60,1,,[Ru+2]123(OC(=O->1)C([H])([H])[H])(<-n1c(C([H])([H])[H])c([H])c([H])c([H])c1-c1n->2c(C([H])([H])[H])c([H])c([H])c1[H])<-n1c(C([H])([H])[H])c([H])c([H])c([H])c1-c1n->3c(C([H])([H])[H])c([H])c([H])c1[H]
FENMOA,-1,ok,0.0877,56,1,,[Mn+3]123(=O)<-N4=C5C([H])=C([H])C([H])=[N+]=C5N1C(=O)C(C([H])([H])[H])(C([H])([H])[H])N2C(=O)C(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(=O)N3C(C([H])([H])[H])(C([H])([H])[H])C4=O
FENWEB,0,ok,0.0298,25,1,,[Pt+2]12(<-S=c3n(O1)c([H])c([H])c([H])c3[H])<-S=c1n(O2)c([H])c([H])c([H])c1[H]
FEPYIJ,0,ok,0.0625,44,1,,[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C1OC([H])([H])C([H])([H])N(C(=O)C(=C([H])[H])C([H])([H])[H])C(c2c([H])c([H])c([H])c([H])c2[H])=C1[H]
FEQNUL,0,ok,0.2174,46,1,,Clc1c([H])c([Re+3]2345(Cl)(<-C6(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C56C([H])([H])[H])(<-[C-]#[O+])<-[C-]#[O+])c(OC([H])([H])[H])c([H])c1[H]
FERLAP,0,ok,0.1347,75,1,,[Pt+2](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[N+][O-])(<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-[C-]#[N+][O-]
FESDOX,1,ok,0.0703,72,1,,[Co+3]12(<-N([H])=C3C([H])=C([H])C([H])=C([H])C3=N->1c1c([H])c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N([H])c1c([H])c([H])c([H])c([H])c1N2c1c([H])c([H])c([H])c([H])c1[H]
FETHUJ,0,ok,0.0787,84,1,,[Ir+5]12(OC(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-n3n([B-](n4n->1c(C([H])([H])[H])c([H])c4C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])(=c1n([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
FETTON,1,ok,0.0563,56,1,,[Cu+3]12(OC(=O)C(N->1([H])[H])(C(C1=C([H])C(=O)C(=O)C([H])=C1[H])([H])[H])[H])(OC(C(C([H])([H])[H])([H])[H])([H])[H])<-n1c([H])c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])n->2c4c13
FEVTIM,0,ok,0.0439,55,1,,C1(->[Ni](<-P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])<-P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])#CC(F)=C(F)C(F)=C1F
FEWPUU,0,ok,0.0476,64,1,,[Mo+4](OC(C(F)(F)F)(C(F)(F)F)C([H])([H])[H])(OC(C(F)(F)F)(C(F)(F)F)C([H])([H])[H])(OC(C(F)(F)F)(C(F)(F)F)C([H])([H])[H])Cc1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
FEWZEP,0,ok,0.0809,82,1,,C1(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])OP(=O)([Pd+2](C(=C([H])[H])c2c([H])c([H])c([H])c([H])c2[H])(<-P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])<-P(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])O1
FEXSAE,0,ok,0.0684,55,1,,[Ti+4]12(Cl)(Cl)(Oc3c(C(=O->1)[H])c([H])c([H])c([H])c3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])Oc1c(C(=O->2)[H])c([H])c([H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
FEYCIW,0,ok,0.0332,30,1,,[Hg+2]1(Cl)(Cl)<-n2c([H])c([H])c([H])c([H])c2C(SC(c2n->1c([H])c([H])c([H])c2[H])([H])[H])([H])[H]
FEZJAX,0,ok,0.0371,38,1,,[Mo+6]12(<-N(=C([H])c3c(c(Br)c([H])c([H])c3[H])O1)N=C(c1c([H])c([H])c(O[H])c([H])c1[H])O2)(=O)=O.O(C([H])([H])[H])[H]
FIBCUO,0,ok,0.0595,64,1,,[Mo+6]1234(=S)(<-n5n([B-](n6n->1c(C([H])([H])[H])c([H])c6C([H])([H])[H])(n1n->2c(C([H])([H])[H])c([H])c1C([H])([H])[H])[H])c(C([H])([H])[H])c([H])c5C([H])([H])[H])SC3(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])S4
FIBZOG,0,ok,0.6081,76,1,,[Zr+4]123456(F)(F)(N(P(=N->1c1c(N->2(C([H])([H])[H])C([H])([H])[H])c(F)c(F)c(F)c1F)(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(N(C([H])([H])[H])C([H])([H])[H])c(F)c(F)c(F)c1F)<-C1([H])=C->3([H])C4([H])C->5([H])=C->61[H]
FICKIM,0,ok,0.0397,43,1,,C1([H])c2c([H])c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2O[Ti+4](<-O=1)(<-O1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(Cl)(Cl)Cl
FIDWOF,0,ok,0.0202,23,1,,[Zn+2]12(OC(=O)C(=N->1O[H])[H])(<-O([H])[H])OC(=O)C(=N->2O[H])[H].O([H])[H]
FIFPEQ,0,ok,0.0571,70,1,,[Ti+4]12(Cl)(<-N(=C->1(N2C([H])(C([H])([H])[H])C([H])([H])[H])N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(N(C([H])([H])[H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
FIGNOY,0,ok,0.0415,61,1,,[Pt+2](Cl)(<-P1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C=C2C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])(Cl)<-P1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2=C=C2C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
FIHBOO,0,ok,0.0678,74,1,,[W+2]1(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-N#[O+])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c1c23
FIHJUC,0,ok,0.2230,52,1,,[Ru+4]1234(<-P(c5c([H])c([H])c([H])c([H])c5[H])(C([H])([H])[H])C([H])([H])[H])([Si](Cl)(Cl)Cl)(Cl)(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C2(C([H])([H])[H])C->3(C([H])([H])[H])=C->45C([H])([H])[H])[H]
FIHNEP,0,ok,0.0913,47,1,,[Cr+2]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(C(=C(C=1N([H])[H])OC(C([H])([H])[H])([H])[H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
FIJLAL,0,ok,0.1785,46,1,,[W+2]1234(SC([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(<-N#[O+])(C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H]
FIKBAE,0,ok,0.0671,57,1,,[Cd+2]1234(<-n5c([H])c([H])c([H])c([H])c5-c5n->1c([H])c([H])c([H])c5[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])(<-O=C->3(O4)C1=[S+2]=C([H])C([H])=C1[H])O[Cl+]([O-])([O-])[O-]
FIKYUV,0,ok,0.0923,68,1,,[Ni+2]12(<-C3N(C([H])([H])C(C(N4C([H])=C([H])N(c5c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c5C([H])([H])[H])C->14)([H])[H])([H])[H])C([H])=C([H])N3c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])OC(=O)O2
FILJUG,0,ok,0.1378,70,1,,[Rh+3]123456(<-N(C(=C(N1S(=O)(=O)c1c2c([H])c(C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])<-C1(C([H])([H])[H])=C->3(C([H])([H])[H])C4(C([H])([H])[H])C->5(C([H])([H])[H])=C->61C([H])([H])[H]
FIMWIH,0,ok,0.0710,48,1,,[Ta+3]12(Cl)(Cl)(Cl)(<-O(C([H])([H])[H])C(C(O->1C([H])([H])[H])([H])[H])([H])[H])<-N(C(c1c([H])c([H])c([H])c([H])c1[H])([H])[H])=C->2(c1c([H])c([H])c([H])c([H])c1[H])[H]
FINVAA,0,ok,0.0270,33,1,,[W+2](=C(N(C([H])([H])[H])C([H])([H])[H])C(SC([H])([H])[H])(SC([H])([H])[H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FIPHEU,0,ok,0.0453,51,1,,[Ni+2](Cl)(<-n1c([H])c([H])c(C(=O)O[H])c([H])c1[H])(Cl)<-n1c([H])c([H])c(C(=O)O[H])c([H])c1[H].S(=O)(C([H])([H])[H])C([H])([H])[H].S(=O)(C([H])([H])[H])C([H])([H])[H]
FIPWAC,0,ok,0.0281,26,1,,[Mo]1234(<-C5([H])=C->1([H])C([H])=C([H])C->2([H])=C->3([H])C1([H])C5([H])C1([Br+]4)[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FIQMAW,0,ok,0.0526,47,1,,[Pd+2](Cl)(Cl)(<-n1c([H])c([H])c([H])c([H])c1[H])<-[c-]1n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n[n+](C([H])([H])[H])c1-c1c([H])c([H])c([H])c([H])c1[H]
FIRCOB,0,ok,0.0631,71,1,,[Pd+2]123(<-P(Oc4c1c(OP->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c4[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-[B-]([H]->3)([H])([H])[H]
FIRGES,0,ok,0.0436,54,1,,[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N(=BN1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
FIRVUX,0,ok,0.0510,51,1,,[Tc+5]123(=O)(Oc4c(C(=O->1)[H])c([H])c([H])c([H])c4[H])<-N(=C([H])c1c(c([H])c([H])c([H])c1[H])O2)C1([H])C([H])(O3)OC(C(O[H])([H])[H])([H])C(O[H])([H])C1(O[H])[H]
FITDES,1,ok,0.2664,57,1,,Brc1c([H])c([H])c2O[Mn+3]34(<-O=C5C(C(=N->3C(C(N->4=C(c2c1[H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])=C([H])C(=[Br+])C([H])=C5[H])(OC([H])([H])[H])OC([H])([H])[H]
FIVVEM,0,ok,0.0503,58,1,,[Pd+2]1c2c([H])c([H])c([H])c([H])c2OC1(C(=O)OC([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H].N(C([H])([H])C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
FIWTAG,0,ok,0.0490,57,1,,[Mo+6](=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=NC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
FIYWUF,0,ok,0.0376,41,1,,[Y+3]12345(<-O6C([H])([H])C([H])([H])O->1C([H])([H])C([H])([H])O->2C([H])([H])C([H])([H])OC([H])([H])C6([H])[H])(O[N+](=O)O3)(O[N+](=O)O4)O[N+](=O)O5
FIZRAI,0,ok,0.1125,73,1,,[Pt+2](<-[C-]#[N+]c1c([H])c2c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2oc1=O)(<-[C-]#[N+]c1c([H])c2c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2oc1=O)(C([H])([H])[H])C([H])([H])[H]
FOBDAC,0,ok,0.0583,65,1,,[Fe+2]123(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(P->1(C([H])([H])[H])C([H])([H])[H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(P->2(C([H])([H])[H])C([H])([H])[H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1C3([H])[H]
FOBVIB,0,ok,0.0537,41,1,,[Mo+6]1(=O)(=O)Sc2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2S1
FOCMIW,0,ok,0.0771,69,1,,c1(-c2c([H])c([H])c([H])c([H])c2[H])nn2->[Cd+2]34(<-n5c(-c2n1C([H])([H])[H])c([H])c([H])c([H])c5[H])(<-n1c(-c2nnc(-c5c([H])c([H])c([H])c([H])c5[H])n2C([H])([H])[H])c([H])c([H])c([H])c1[H])(O[N+](=O)O3)O[N+](=O)O4
FODBOP,0,ok,0.0627,85,1,,[Ir+3]1(<-P(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])(<-P(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])(<-P(C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])([H])C([H])=C(C([H])([H])[H])C([H])=C(C([H])([H])[H])C1([H])[H]
FODMEQ,0,ok,0.0562,37,1,,[Zn+2]12(<-N(C(C(C1([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-N(C(C(C2([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
FOFVUT,1,ok,0.0770,85,1,,[Cu+]12(<-S3C([H])([H])c4c(c([H])c([H])c([H])c4[H])OC([H])([H])Oc4c(c([H])c([H])c([H])c4[H])C([H])([H])S->1C([H])([H])C([H])([H])C3([H])[H])<-S1C([H])([H])c3c(c([H])c([H])c([H])c3[H])OC([H])([H])Oc3c(c([H])c([H])c([H])c3[H])C([H])([H])S->2C([H])([H])C([H])([H])C1([H])[H]
FOGGUD,0,ok,0.2143,33,1,,[W+2]123456(SC->1(C(F)(F)F)=C->2(C(F)(F)F)[H])(<-C1([H])=C->3([H])C->4([H])=C->5([H])C61[H])<-C(C(F)(F)F)#CC(F)(F)F
FOHHUH,0,ok,0.0452,49,1,,c12C([H])([H])N3(C([H])(C(=O)O[Ni+2]<-345(<-n1c([H])c([H])c([H])c2[H])<-n1c(C([H])([H])N->4(C([H])(C(=O)O5)C([H])([H])[H])[H])c([H])c([H])c([H])c1[H])C([H])([H])[H])[H]
