IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
GOTTOY,ok,1,0,0,1,0,1,7,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1CO[C-](c2ccccc2[O-])[N-]1 || [N-3],CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1COC(c2ccccc2[O-])=N1 || [N-3],CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1CO[C-](c2ccccc2[O-])[N-]1 || [N-3],[Mn+7]12(Oc3c([H])c([H])c([H])c([H])c3C3=N->1C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O3)(#N)Oc1c([H])c([H])c([H])c([H])c1[C-]1OC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])N21,
GUCBIR,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,Cc1cccc(N(C)c2[n-]c(N=c3cccc(C)[n-]3)c3ccccc23)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,Cc1cccc(N=C2N=C(N(C)c3cccc(C)n3)c3ccccc32)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,Cc1cccc(N(C)c2[n-]c(N=c3cccc(C)[n-]3)c3ccccc23)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,[Fe+4]12(OS(=O)(=O)C(F)(F)F)(OS(=O)(=O)C(F)(F)F)<-n3c(C([H])([H])[H])c([H])c([H])c([H])c3N(C([H])([H])[H])c3n1c(c1c3c([H])c([H])c([H])c1[H])N=C1N2C(C([H])([H])[H])=C([H])C([H])=C1[H],
GUFCAL,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(N=O)=C2C=CC=C[N-]2)cc1,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(=N[O-])c2ccccn2)cc1,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(N=O)=C2C=CC=C[N-]2)cc1,[Pd+2]12(ON=C(c3n->1c([H])c([H])c([H])c3[H])c1c([H])c([H])c(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])c([H])c1[H])<-O=NC(=C1N2C([H])=C([H])C([H])=C1[H])c1c([H])c([H])c(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])c([H])c1[H],
GUJCOD,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,carbonyl_like,N#CC(=S)C(=S)C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,N#CC([S-])=C([S-])C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,N#CC(=S)C(=S)C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,[Ru]12(<-S=C(C#N)C(=S->1)C#N)(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+],
GULGUR,ok,1,0,0,1,1,1,3,3,,metal_disconnection_or_ligand_partition,other_C_bound_ligand,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](Nc1ccc2ccccc2c1)=[N+](Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C](Nc1ccc2ccccc2c1)N(Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](Nc1ccc2ccccc2c1)=[N+](Cc1ccccn1)Cc1ccccn1,[Au+3]1(c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)<-n2c([H])c([H])c([H])c([H])c2C([H])([H])[N+](C([H])([H])c2nc([H])c([H])c([H])c2[H])=C1N([H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],
GULHAY,ok,1,0,0,1,1,1,3,3,,metal_disconnection_or_ligand_partition,other_C_bound_ligand,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](NC1CCCCC1)=[N+](Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C](NC1CCCCC1)N(Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](NC1CCCCC1)=[N+](Cc1ccccn1)Cc1ccccn1,[Au+3]1(<-n2c([H])c([H])c([H])c([H])c2C([N+](C([H])([H])c2c([H])c([H])c([H])c([H])n2)=C1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])([H])[H])(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,
GULZUJ,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[c-]1c2cccc1NC1=NC(=Nc3[c-]c(ccc3)Nc3[n-]c(c4ccccc34)[N-]2)c2ccccc21,[c-]1c2cccc1[nH]c1nc(nc3[c-]c(ccc3)[nH]c3nc(n2)-c2ccccc2-3)-c2ccccc2-1,[c-]1c2cccc1NC1=NC(=Nc3[c-]c(ccc3)Nc3[n-]c(c4ccccc34)[N-]2)c2ccccc21,c12c3c([H])c([H])c([H])c([H])c3c3n1[Ni+4]14<-N5=C(c6c(c([H])c([H])c([H])c6[H])C5=Nc5c([H])c([H])c([H])c(c51)N3[H])N([H])c1c([H])c([H])c([H])c(c14)[N-]2,
GUNGUT,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,carbonyl_like,NC1=C[N-]C(=C[N-]c2ccccc2)C=C1 || O=C1NC(=O)c2c1c1cc(F)cnc1c1[n-]c3ccc(O)cc3c21 || [C-]#[O+] || [Cl-],Nc1ccc(C=Nc2ccccc2)nc1 || O=C1NC(=O)c2c1c1cc(F)cnc1c1[n-]c3ccc(O)cc3c21 || [C-]#[O+] || [Cl-],NC1=C[N-]C(=C[N-]c2ccccc2)C=C1 || O=C1NC(=O)c2c1c1cc(F)cnc1c1[n-]c3ccc(O)cc3c21 || [C-]#[O+] || [Cl-],c12c3c4c([H])c(F)c([H])n3->[Ru+4]3(<-[C-]#[O+])(n1c1c(c2c2c4C(=O)N([H])C2=O)c([H])c(O[H])c([H])c1[H])(Cl)N1C([H])=C(N([H])[H])C([H])=C([H])C1=C([H])N3c1c([H])c([H])c([H])c([H])c1[H],
GUSRUI,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CCn1cc[n-]c1=N[N-]c1ccc2ccccc2c1 || [Cl-] || [Cl-],CCn1ccnc1N=Nc1ccc2ccccc2c1 || [Cl-] || [Cl-],CCn1cc[n-]c1=N[N-]c1ccc2ccccc2c1 || [Cl-] || [Cl-],C12=NN(c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3[H])[Pd+4](Cl)(Cl)N1C([H])=C([H])N2C([H])([H])C([H])([H])[H],
GUSSAP,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CCn1cc[n-]c1=N[N-]c1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],CCn1ccnc1N=Nc1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],CCn1cc[n-]c1=N[N-]c1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],c1(N2c3c(c([H])c([H])c4c([H])c([H])c([H])c([H])c34)N3N=C4N(C([H])=C([H])N4C([H])([H])C([H])([H])[H])[Pd+4]23Cl)c([H])c([H])c(Cl)c([H])c1[H],
HACDOE,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CCN([C-2]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN([C]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN([C-2]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Fe+2]1(<-O=C(OC=1N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HAJHOP,ok,1,0,0,1,0,1,3,1,,coupled_ligand_charge_and_oxidation,carbonyl_like,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [O-]C(=C([C-2]c1ccccc1)c1ccccc1)c1ccccc1,O=C(C(=[C-]c1ccccc1)c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [O-]C(=C([C-2]c1ccccc1)c1ccccc1)c1ccccc1,[Re+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(c2c([H])c([H])c([H])c([H])c2[H])C(c2c([H])c([H])c([H])c([H])c2[H])=C(c2c([H])c([H])c([H])c([H])c2[H])O1,
HAJNIP,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CC(=O)C1=C(C)N(C)[C-2]C=C1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(=O)C1=C(C)N(C)[C]C=C1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(=O)C1=C(C)N(C)[C-2]C=C1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=c1n(C([H])([H])[H])c(C([H])([H])[H])c(C(=O)C([H])([H])[H])c(-c2c([H])c([H])c([H])c([H])c2[H])c1[H],
HAKHEG,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || N#CC(=S)C(=S)C#N,C1=CCCC=CCC1 || N#CC([S-])=C([S-])C#N,C1=CCCC=CCC1 || N#CC(=S)C(=S)C#N,[Pt]1234(<-S=C(C(=S->1)C#N)C#N)<-C1([H])=C->2([H])C([H])([H])C([H])([H])C->3([H])=C->4([H])C([H])([H])C1([H])[H],
HALNAK,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CN(C)[C-2]C=C(Sc1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)[C]C=C(Sc1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)[C-2]C=C(Sc1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2]1(<-S(C(=C(C=1N(C([H])([H])[H])C([H])([H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HARWII,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N(CNc1ccc2ccccc2c1-c1cccc2ccccc12)C(C)C || [Cl-],CC(C)N([C]Nc1ccc2ccccc2c1-c1cccc2ccccc12)C(C)C || [Cl-],CC(C)N([C-2]Nc1ccc2ccccc2c1-c1cccc2ccccc12)C(C)C || [Cl-],[Au+](Cl)<-C(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])c1c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c2c(c([H])c1[H])c([H])c([H])c([H])c2[H],
HARWOO,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N(CNc1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12)C(C)C || [Cl-],CC(C)N([C]Nc1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12)C(C)C || [Cl-],CC(C)N([C-2]Nc1ccc2ccccc2c1-c1c(-c2ccccc2)ccc2ccccc12)C(C)C || [Cl-],[Au+](Cl)<-C(N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])c1c(-c2c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c2c(c([H])c1[H])c([H])c([H])c([H])c2[H],
HAWXAG,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[Pd+2]12(<-n3c(C(=C(O1)C(F)(F)F)[H])c([H])c([H])c([H])c3[H])N1C(=C(C(=O->2)C(F)(F)F)[H])C([H])=C([H])C([H])=C1[H],
HAWXEK,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,[Pd+2]12(OC(=C([H])c3c([H])c([H])c([H])c([H])n->13)C(F)(F)C(F)(F)F)<-O=C(C([H])=C1C([H])=C([H])C([H])=C([H])N21)C(F)(F)C(F)(F)F,
HAWXOU,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,CC(=O)C=C1C=CC=C[N-]1 || CC([O-])=Cc1ccccn1,CC([O-])=Cc1ccccn1 || CC([O-])=Cc1ccccn1,CC(=O)C=C1C=CC=C[N-]1 || CC([O-])=Cc1ccccn1,[Pd+2]12(OC(=C(c3n->1c([H])c([H])c([H])c3[H])[H])C([H])([H])[H])<-O=C(C(=C1N2C([H])=C([H])C([H])=C1[H])[H])C([H])([H])[H],
HAWXUA,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[Pt+2]12(<-n3c([H])c([H])c([H])c([H])c3C([H])=C(O1)C(F)(F)F)N1C([H])=C([H])C([H])=C([H])C1=C([H])C(=O->2)C(F)(F)F,
HECYIY,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CN(C)C1=C[C-2]NC(c2ccccc2)=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)C1=C[C]NC(c2ccccc2)=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)C1=C[C-2]NC(c2ccccc2)=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=c1n([H])c(-c2c([H])c([H])c([H])c([H])c2[H])nc(N(C([H])([H])[H])C([H])([H])[H])c1[H],
HERBAI,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,N#Cc1ccc(C(=S)C=S)cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#Cc1ccc(C([S-])=C[S-])cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#Cc1ccc(C(=S)C=S)cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[Pd]12(<-P(C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-S=C([H])C(=S->2)c1c([H])c([H])c(C#N)c([H])c1[H],
HEYDEW,ok,1,0,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,carbonyl_like,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2ccccn2)nc1 || c1ccc(NCN2CCC2)cc1,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C](Nc1ccccc1)N1CCC1 || c1ccc(-c2ccccn2)nc1,[C-2](Nc1ccccc1)N1CCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2ccccn2)nc1,[Mn+]1(<-n2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c([H])n->12)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(N([H])c1c([H])c([H])c([H])c([H])c1[H])N1C([H])([H])C([H])([H])C1([H])[H],
HIGDIL,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,[O-]C(=NN=Cc1ccccn1)c1ccccc1Br || [O-]C(=N[N-]C=C1C=CC=C[N-]1)c1ccccc1Br,[O-]C(=NN=Cc1ccccn1)c1ccccc1Br || [O-]C(=NN=Cc1ccccn1)c1ccccc1Br,[O-]C(=NN=Cc1ccccn1)c1ccccc1Br || [O-]C(=N[N-]C=C1C=CC=C[N-]1)c1ccccc1Br,c1([H])c([H])c([H])c([H])c2C([H])=N3->[Fe+4]45(<-n12)(OC(c1c(Br)c([H])c([H])c([H])c1[H])=N3)N1C([H])=C([H])C([H])=C([H])C1=C([H])N4N=C(c1c(Br)c([H])c([H])c([H])c1[H])O5,
HIGDOR,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,C[C-2]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C[C]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C[C-2]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[C-](->[Cr+2]1(<-[C-]#[O+])(<-[C-]#[O+])(=C(C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])#[O+],
HIQDUG,ok,1,0,0,1,0,1,3,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=O)C=C(C)N=NC(=O)c1ccccc1 || O=C(c1ccccc1)N([O-])c1ccccc1 || [O-2],CC([O-])=CC(C)=NN=C([O-])c1ccccc1 || O=C(c1ccccc1)N([O-])c1ccccc1 || [O-2],CC(=O)C=C(C)N=NC(=O)c1ccccc1 || O=C(c1ccccc1)N([O-])c1ccccc1 || [O-2],[V+3]123(<-O=C(C([H])([H])[H])C(=C(N->1=NC(=O->2)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])[H])(<-O=C(N(O3)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])=O,
HIQPIH,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [Cl-] || [Cl-] || c1ccc(-c2ccccn2)nc1,[Cl-] || [Cl-] || c1ccc(-c2ccccn2)nc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [Cl-] || [Cl-] || c1ccc(-c2ccccn2)nc1,[Ru+4]12(Cl)(<-n3c([H])c([H])c([H])c([H])c3-c3n->1c([H])c([H])c([H])c3[H])(Cl)N1C([H])=C([H])C([H])=C([H])C1=C1N2C([H])=C([H])C([H])=C1[H],
HISLUT,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)P(C1=C2Oc3c(P(C(C)C)C(C)C)cccc3C(C)(C)C2=C[CH-][CH-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)P(c1cccc2c1Oc1c(P(C(C)C)C(C)C)cccc1C2(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)P(C1=C2Oc3c(P(C(C)C)C(C)C)cccc3C(C)(C)C2=C[CH-][CH-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Os+2]1(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2=C3Oc4c(c([H])c([H])c([H])c4P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C([H])[C-]([H])[C-]2[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HISNOM,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,COc1ccc([N-]C=C[N-]c2ccc(OC)cc2)cc1 || [CH3-] || [CH3-],COc1ccc(N=CC=Nc2ccc(OC)cc2)cc1 || [CH3-] || [CH3-],COc1ccc([N-]C=C[N-]c2ccc(OC)cc2)cc1 || [CH3-] || [CH3-],[Pt+4]1(C([H])([H])[H])(C([H])([H])[H])N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C([H])=C([H])N1c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],
HIWLUX,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,Cc1cc(C)c([N-]C=C[N-]c2c(C)cc(C)cc2C)c(C)c1 || [I-] || [I-],Cc1cc(C)c(N=CC=Nc2c(C)cc(C)cc2C)c(C)c1 || [I-] || [I-],Cc1cc(C)c([N-]C=C[N-]c2c(C)cc(C)cc2C)c(C)c1 || [I-] || [I-],[Pt+4]1(I)(I)N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])=C([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],
HIXZEU,ok,1,0,0,1,0,1,3,1,,metal_disconnection_or_ligand_partition,heterocyclic_carbene_like,Cn1[c-2]c(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],CN1[C]C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],Cn1[c-2]c(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],[c-]1([Rh+3](<-[C-]#[O+])(<-[C-]#[O+])Cl)n(C([H])([H])[H])c2c(c1=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c2[H],
HIZDEA,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]c2c3c(ccc2=C1)=CC=C[N-]3 || O=C([O-])c1ccccn1 || c1cnc2c(c1)ccc1cccnc12,O=C([O-])c1ccccn1 || c1cnc2c(c1)ccc1cccnc12 || c1cnc2c(c1)ccc1cccnc12,C1=C[N-]c2c3c(ccc2=C1)=CC=C[N-]3 || O=C([O-])c1ccccn1 || c1cnc2c(c1)ccc1cccnc12,[Ru+4]123(<-n4c([H])c([H])c([H])c5c4c4c(c([H])c([H])c([H])n->14)c([H])c5[H])(<-n1c([H])c([H])c([H])c([H])c1C(=O)O2)N1C([H])=C([H])C([H])=c2c([H])c([H])c4c(c21)N3C([H])=C([H])C=4[H],
HODGAI,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC1(C)OCC(C(O)C2OC(C)(C)OC2[C-2]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1(C)OCC(C(O)C2OC(C)(C)OC2[C]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1(C)OCC(C(O)C2OC(C)(C)OC2[C-2]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N([H])[H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C(O[H])([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],
HOKTIN,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)c1ccccc1 || O=C(C=C1C=CC=C[N-]1)c1ccccc1,[O-]C(=Cc1ccccn1)c1ccccc1 || [O-]C(=Cc1ccccn1)c1ccccc1,O=C(C=C1C=CC=C[N-]1)c1ccccc1 || O=C(C=C1C=CC=C[N-]1)c1ccccc1,[Pd+2]12(<-O=C(c3c([H])c([H])c([H])c([H])c3[H])C(=C3N1C([H])=C([H])C([H])=C3[H])[H])<-O=C(c1c([H])c([H])c([H])c([H])c1[H])C(=C1N2C([H])=C([H])C([H])=C1[H])[H],
