IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
CEVMAU,ok,1,1,1,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,S_Se_donor_no_M_C,CCCCP(=[Se])(CCCC)CCCC || CCCCP(=[Se])(CCCC)CCCC || [Cl-] || [Cl-],CCCCP(=[Se])(CCCC)CCCC || CCCCP(=[Se])(CCCC)CCCC || [Cl-] || [Cl-],CCCC[P+]([Se-])(CCCC)CCCC || CCCC[P+]([Se-])(CCCC)CCCC || [Cl-] || [Cl-],[Se](->[Zn+2](<-[Se]=P(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(Cl)Cl)=P(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],
CIFHAD,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,COc1ccc[c-]c1NC(=Nc1ccccc1OC)Nc1ccccc1OC || CS(C)=O || O=C([O-])C(F)(F)F,COc1ccc[c-]c1NC(=Nc1ccccc1OC)Nc1ccccc1OC || CS(C)=O || O=C([O-])C(F)(F)F,COc1ccc[c-]c1NC(=Nc1ccccc1OC)Nc1ccccc1OC || C[S-2](C)=O || O=C([O-])C(F)(F)F,[Pt+2]1(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(OC(=O)C(F)(F)F)<-N(=C(N([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])N([H])c2c1c([H])c([H])c([H])c2OC([H])([H])[H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H],
CIHYUP,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CN(C)CCN(C)C || CS(C)=O || O=[N+]([O-])[O-],CN(C)CCN(C)C || CS(C)=O || O=[N+]([O-])[O-],CN(C)CCN(C)C || C[S-2](C)=O || O=[N+]([O-])[O-],[Pt+2]1(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(O[N+]([O-])=O)<-N(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(N->1(C([H])([H])[H])C([H])([H])[H])([H])[H],
CODZAX,ok,1,1,1,1,1,1,2,2,6,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,CSN=C1[C-]=C(c2ccccc2)C(SC)=C1C#N || c1cc[cH-]c1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CSN=C1[C-]=C(c2ccccc2)C(SC)=C1C#N || c1cc[cH-]c1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CSc1c(-c2ccccc2)[c-2]c(N=[S-3]C)c1C#N || c1cc[cH-]c1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Ru+2]12345(<-P(c6c([H])c([H])c([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])(C6=C(c7c([H])c([H])c([H])c([H])c7[H])C(SC([H])([H])[H])=C(C#N)C6=NS->1C([H])([H])[H])<-C1([H])=C->2([H])C->3([H])=C->4([H])C51[H],
CORSEJ,ok,1,1,1,1,1,1,2,2,6,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1cccs1 || [Cl-] || [Cl-],CS(C)=O || CS(C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1cccs1 || [Cl-] || [Cl-],C[S-2](C)=O || C[S-2](C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1cccs1 || [Cl-] || [Cl-],[Ru+2]1(<-S(C([H])([H])[H])(C([H])([H])[H])=O)(<-S(C([H])([H])[H])(C([H])([H])[H])=O)(Cl)(Cl)<-N(=C([H])c2c3c(c([H])c([H])c2O[H])c([H])c([H])c([H])c3[H])N(C(c2sc([H])c([H])c2[H])=O->1)[H],
COSHEZ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1ccccc1 || [Cl-] || [Cl-],CS(C)=O || CS(C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1ccccc1 || [Cl-] || [Cl-],CS(C)=O || C[S-2](C)=O || O=C(NN=Cc1c(O)ccc2ccccc12)c1ccccc1 || [Cl-] || [Cl-],[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-O=C(N(N->1=C([H])c1c2c(c([H])c([H])c1O[H])c([H])c([H])c([H])c2[H])[H])c1c([H])c([H])c([H])c([H])c1[H],
DECJEA,ok,1,1,1,1,1,1,4,4,4,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-2][P+](c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[Zr+4]12345678(c9c([H])c([H])c([H])c([H])c9[H])(C(=P(c9c([H])c([H])c([H])c([H])c9[H])(c9c([H])c([H])c([H])c([H])c9[H])c9c([H])c([H])c([H])c([H])c9[H])[H])(C9([H])C->1([H])=C->2([H])C->3([H])=C->49[H])<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H],
DECKAZ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CC(C)P(Nc1ccccn1)C(C)C || [Cl-] || [Cl-],CC(C)P(Nc1ccccn1)C(C)C || [Cl-] || [Cl-],CC(C)[P-2](Nc1ccccn1)C(C)C || [Cl-] || [Cl-],[Fe+2]1(Cl)(Cl)<-P(N([H])c2n->1c([H])c([H])c([H])c2[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
DEMZOL,ok,1,1,1,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,P_donor_no_M_C,[S-]c1nsc(Cl)n1 || [S-]c1nsc(Cl)n1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[S-]c1nsc(Cl)n1 || [S-]c1nsc(Cl)n1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[S-]C1=NC(Cl)=S=N1 || [S-]c1nsc(Cl)n1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[Pt+2]1(Sc2nsc(Cl)n2)(Sc2nsc(Cl)n2)<-P(C([H])([H])C([H])([H])P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
DEXCEP,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1 || c1ccc2[nH]cnc2c1,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1 || c1ccc2[nH]cnc2c1,CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1 || c1ccc2[nH]cnc2c1,[Os+2](<-S(=O)(C([H])([H])[H])C([H])([H])[H])(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(Cl)(<-n1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)<-n1c2c([H])c([H])c([H])c([H])c2n([H])c1[H],
DEXCIT,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]cn1,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]cn1,CS(C)=O || CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1c[nH]cn1,[Os+2](Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n1c([H])n([H])c([H])c1[H],
DEXCOZ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1,CS(C)=O || CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1ccc2[nH]cnc2c1,[Os+2](<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-n1c2c([H])c([H])c([H])c([H])c2n([H])c1[H])(Cl)Cl,
DEXCUF,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]cn1 || c1c[nH]cn1,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]cn1 || c1c[nH]cn1,CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1c[nH]cn1 || c1c[nH]cn1,[Os+2](Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-n1c([H])n([H])c([H])c1[H])<-n1c([H])n([H])c([H])c1[H],
DEXDOA,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1cn[nH]c1,CS(C)=O || CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1cn[nH]c1,CS(C)=O || CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1cn[nH]c1,[Os+2](Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n1n([H])c([H])c([H])c1[H],
DEYGIX,ok,1,1,1,1,1,1,4,4,4,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [CH2-]C || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [CH2-]C || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-2][P+](c1ccccc1)(c1ccccc1)c1ccccc1 || [CH2-]C || c1cc[cH-]c1 || c1cc[cH-]c1,[Hf+4]12345678(C(C([H])([H])[H])([H])[H])(C(=P(c9c([H])c([H])c([H])c([H])c9[H])(c9c([H])c([H])c([H])c([H])c9[H])c9c([H])c([H])c([H])c([H])c9[H])[H])(<-C9([H])=C->1([H])C2([H])C->3([H])=C->49[H])C1([H])C->5([H])=C->6([H])C->7([H])=C->81[H],
DOKZEK,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N(Cc1[c-]c(OP(C(C)C)C(C)C)ccc1)C(C)C || [Cl-],CC(C)N(Cc1[c-]c(OP(C(C)C)C(C)C)ccc1)C(C)C || [Cl-],CC(C)N(Cc1[c-]c(O[P-2](C(C)C)C(C)C)ccc1)C(C)C || [Cl-],[Pd+2]12(Cl)<-P(Oc3c([H])c([H])c([H])c(C([H])([H])N->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c32)(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
DOXPOX,ok,1,1,1,1,1,1,1,1,1,metal_disconnection_or_ligand_partition,S_Se_donor_no_M_C,CC(C)P(=[Se])(C(C)C)C(C)C || CC(C)P(=[Se])(C(C)C)C(C)C || [I-],CC(C)P(=[Se])(C(C)C)C(C)C || CC(C)P(=[Se])(C(C)C)C(C)C || [I-],CC(C)[P+]([Se-])(C(C)C)C(C)C || CC(C)[P+]([Se-])(C(C)C)C(C)C || [I-],I[Cu+](<-[Se]=P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])<-[Se]=P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
EBAQEF,ok,1,1,1,1,1,1,2,2,6,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]c(-c2ncc[nH]2)n1,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1c[nH]c(-c2ncc[nH]2)n1,C[S-2](C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1c[nH]c(-c2ncc[nH]2)n1,[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c([H])n([H])c2-c2n->1c([H])c([H])n2[H],
ECOPEU,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCCCn1c(-c2[c-]c(OP(C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(OP(C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(O[P-2](C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],[Pd+2]12(Cl)<-P(Oc3c([H])c([H])c([H])c(-c4n->1c1c([H])c([H])c([H])c([H])c1n4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c32)(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
ECOPIY,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCCCn1c(-c2[c-]c(OP(C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(OP(C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(O[P-2](C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],[Pd+2]12(Cl)<-P(Oc3c([H])c([H])c([H])c(-c4n->1c1c([H])c([H])c([H])c([H])c1n4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c32)(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
EJILOZ,ok,1,1,1,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,other_C_bound_ligand,CC(c1[c-]ccc2ccccc12)N(C)C || [Se]=P(CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC(c1[c-]ccc2ccccc12)N(C)C || [Se]=P(CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC(c1[c-]ccc2ccccc12)N(C)C || [Se-][P+](CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[Pt+2]12(<-[Se]=P(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-N(C(c1c2c([H])c([H])c2c([H])c([H])c([H])c([H])c21)(C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H],
EKOROL,ok,1,1,1,1,1,1,5,5,7,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCOP(c1ccccc1)c1ccccc1,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCOP(c1ccccc1)c1ccccc1,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCO[P-2](c1ccccc1)c1ccccc1,[Re+5]1(=O)(<-P(OC(C(O1)([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(OC([H])([H])C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl,
EPOWUC,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CNP(c1ccccc1)c1ccccc1,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CNP(c1ccccc1)c1ccccc1,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CN[P-2](c1ccccc1)c1ccccc1,[Pd+2]12(Cl)<-P(N([H])C(c3c1c(C(N->2=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])c([H])c([H])c3[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
EPUKUW,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1P(O)C(C)(C)C || [Br-] || [Br-],COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1P(O)C(C)(C)C || [Br-] || [Br-],COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1[P-2](O)C(C)(C)C || [Br-] || [Br-],[Pd+2](Br)(Br)(<-P(O[H])(c1n(-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2[H])c([H])c([H])n1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-P(O[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1n(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])n1,
ESIZOW,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c([H])c([H])c([H])c2C(n2n->1nc(-c1c([H])c([H])c([H])c([H])c1[H])c2[H])([H])[H],
EVACUZ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,Cc1cccc(C(C)(C)OP(c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],Cc1cccc(C(C)(C)OP(c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],Cc1cccc(C(C)(C)O[P-2](c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],[Ni+2]1(<-P(OC(c2n->1c(C([H])([H])[H])c([H])c([H])c2[H])(C([H])([H])[H])C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl,
EZAFOB,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || NCCN || [Cl-],CS(C)=O || CS(C)=O || CS(C)=O || NCCN || [Cl-],CS(C)=O || CS(C)=O || C[S-2](C)=O || NCCN || [Cl-],[Ru+2]1(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-N([H])([H])C([H])([H])C(N->1([H])[H])([H])[H],
EZAFUH,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || NC1CCCCC1N || [Cl-],CS(C)=O || CS(C)=O || CS(C)=O || NC1CCCCC1N || [Cl-],CS(C)=O || CS(C)=O || C[S-2](C)=O || NC1CCCCC1N || [Cl-],[Ru+2]1(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-N([H])([H])C2([H])C(N->1([H])[H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],
EZAGAO,ok,1,1,1,1,1,1,2,2,6,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || N || N || [Cl-],CS(C)=O || CS(C)=O || CS(C)=O || N || N || [Cl-],CS(C)=O || C[S-2](C)=O || C[S-2](C)=O || N || N || [Cl-],[Ru+2](Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-N([H])([H])[H])<-N([H])([H])[H],
EZAGES,ok,1,1,1,1,1,1,2,2,6,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || CS(C)=O || O=C([O-])c1ccccn1 || [Cl-],CS(C)=O || CS(C)=O || CS(C)=O || O=C([O-])c1ccccn1 || [Cl-],CS(C)=O || C[S-2](C)=O || C[S-2](C)=O || O=C([O-])c1ccccn1 || [Cl-],[Ru+2]1(Cl)(<-n2c([H])c([H])c([H])c([H])c2C(O1)=O)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-S(=O)(C([H])([H])[H])C([H])([H])[H],
FAPZAX,ok,1,1,1,1,1,1,4,4,4,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-]=P(c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[CH-2][P+](c1ccccc1)(c1ccccc1)c1ccccc1 || [c-]1ccccc1 || c1cc[cH-]c1 || c1cc[cH-]c1,[Ti+4]12345678(c9c([H])c([H])c([H])c([H])c9[H])(C(=P(c9c([H])c([H])c([H])c([H])c9[H])(c9c([H])c([H])c([H])c([H])c9[H])c9c([H])c([H])c([H])c([H])c9[H])[H])(<-C9([H])=C->1([H])C2([H])C->3([H])=C->49[H])<-C1([H])=C->5([H])C->6([H])=C->7([H])C81[H],
FEGSUI,ok,1,1,1,1,1,1,1,1,3,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)P(N=c1cccc(NP(C(C)C)C(C)C)[n-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)P(N=c1cccc(NP(C(C)C)C(C)C)[n-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)[P-2](Nc1cccc(N=[P-](C(C)C)C(C)C)n1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Mn+]12(<-P(N(c3n1c(=NP->2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c3[H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
FIWNOQ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || O=C1OCCN1Cc1ccccn1 || [Cl-] || [Cl-],CS(C)=O || O=C1OCCN1Cc1ccccn1 || [Cl-] || [Cl-],C[S-2](C)=O || O=C1OCCN1Cc1ccccn1 || [Cl-] || [Cl-],[Pt+2](<-n1c([H])c([H])c([H])c([H])c1C(N1C([H])([H])C([H])([H])OC1=O)([H])[H])(Cl)(Cl)<-S(=O)(C([H])([H])[H])C([H])([H])[H],
FOCSIA,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,COC[CH-]CNP(c1ccccc1)c1ccccc1 || COC[CH-]CNP(c1ccccc1)c1ccccc1,COC[CH-]CNP(c1ccccc1)c1ccccc1 || COC[CH-]CNP(c1ccccc1)c1ccccc1,COC[CH-]CNP(c1ccccc1)c1ccccc1 || COC[CH-]CN[P-2](c1ccccc1)c1ccccc1,[Pt+2]12(<-P(N([H])C([H])([H])C1([H])C([H])([H])OC([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(N([H])C([H])([H])C2([H])C([H])([H])OC([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
GAQTEA,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || O=C(O)c1ccc(-c2ccc(C(=O)O)cn2)nc1 || [Cl-] || [Cl-],CS(C)=O || CS(C)=O || O=C(O)c1ccc(-c2ccc(C(=O)O)cn2)nc1 || [Cl-] || [Cl-],CS(C)=O || CS(C)=O || O=C(O)C1=C[N-]C(=C2C=CC(C(=O)O)=C[N-]2)C=C1 || [Cl-] || [Cl-],[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c(C(=O)O[H])c([H])c([H])c2-c2n->1c([H])c(C(O[H])=O)c([H])c2[H],
