IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
EBEWUD,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)c1cccc(C(C)C)c1[N-]C=C[N-]c1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],CC(C)c1cccc(C(C)C)c1N=CC=Nc1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],CC(C)c1cccc(C(C)C)c1[N-]C=C[N-]c1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],[Pd+4]1(Cl)(C([H])([H])[H])N(c2c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])=C([H])N1c1c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])[H],
EBUJIU,ok,1,0,0,1,0,1,3,5,3,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CN1Cc2cccc(n2)CN(C)Cc2cccc(n2)C1 || O=O || [O-2],CN1Cc2cccc(n2)CN(C)Cc2cccc(n2)C1 || [O-2] || [O-][O-],CN1Cc2cccc(n2)CN(C)Cc2cccc(n2)C1 || O=O || [O-2],[V+3]1234(=O)(<-O=O->1)<-N1(C([H])([H])[H])C([H])([H])c5n->2c(c([H])c([H])c5[H])C([H])([H])N->3(C([H])([H])[H])C([H])([H])c2n->4c(c([H])c([H])c2[H])C1([H])[H],
ECIBIC,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N[C-2]NN[C-]=[NH+]C(C)C || [Br-] || [Br-],CC(C)N[C]NN[C]NC(C)C || [Br-] || [Br-],CC(C)N[C-2]NN[C-]=[NH+]C(C)C || [Br-] || [Br-],[Pd+4]1(Br)(Br)=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])N([H])C1=[N+]([H])C(C([H])([H])[H])(C([H])([H])[H])[H],
ECIBOI,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[Br-] || [Br-] || [C-2](N[NH+]=[C-]NC1CCCCC1)NC1CCCCC1,[Br-] || [Br-] || [C](NN[C]NC1CCCCC1)NC1CCCCC1,[Br-] || [Br-] || [C-2](N[NH+]=[C-]NC1CCCCC1)NC1CCCCC1,[Pd+4]1(Br)(Br)=C(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])[N+]([H])=C1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
ECICAV,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CN[C-2]N(C)N[C-]=[NH+]C || [Br-] || [Br-],CN[C]NN(C)[C]NC || [Br-] || [Br-],CN[C-2]N(C)N[C-]=[NH+]C || [Br-] || [Br-],[Pd+4]1(Br)(Br)=C(N([H])C([H])([H])[H])N(C([H])([H])[H])N([H])C1=[N+]([H])C([H])([H])[H],
ECOPEU,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCCCn1c(-c2[c-]c(OP(C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(OP(C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(O[P-2](C(C)C)C(C)C)ccc2)nc2ccccc21 || [Cl-],[Pd+2]12(Cl)<-P(Oc3c([H])c([H])c([H])c(-c4n->1c1c([H])c([H])c([H])c([H])c1n4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c32)(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
ECOPIY,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCCCn1c(-c2[c-]c(OP(C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(OP(C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],CCCCn1c(-c2[c-]c(O[P-2](C3CCCCC3)C3CCCCC3)ccc2)nc2ccccc21 || [Cl-],[Pd+2]12(Cl)<-P(Oc3c([H])c([H])c([H])c(-c4n->1c1c([H])c([H])c([H])c([H])c1n4C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c32)(C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],
EFAWOA,ok,1,0,0,1,0,1,5,3,5,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[C-2]1CCc2ccccc2C1=C1C=CC=C[N-]1 || [C-]1=C(c2ccccn2)c2ccccc2CC1 || [C-]1=C(c2ccccn2)c2ccccc2CC1,[C-]1=C(c2ccccn2)c2ccccc2CC1 || [C-]1=C(c2ccccn2)c2ccccc2CC1 || [C-]1=C(c2ccccn2)c2ccccc2CC1,[C-2]1CCc2ccccc2C1=C1C=CC=C[N-]1 || [C-]1=C(c2ccccn2)c2ccccc2CC1 || [C-]1=C(c2ccccn2)c2ccccc2CC1,[Ir+5]123(<-n4c([H])c([H])c([H])c([H])c4C4=C1C([H])([H])C([H])([H])c1c4c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1C1=C2C([H])([H])C([H])([H])c2c1c([H])c([H])c([H])c2[H])=C1C(=C2N3C([H])=C([H])C([H])=C2[H])c2c(c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H],
EFINUC,ok,1,0,0,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || Cc1ccncc1 || O=C(N=c1cccc(-c2cccc(=NC(=O)c3ccccc3)[n-]2)[n-]1)c1ccccc1,CS(C)=O || Cc1ccncc1 || [O-]C(=Nc1cccc(-c2cccc(N=C([O-])c3ccccc3)n2)n1)c1ccccc1,C[S-2](C)=O || Cc1ccncc1 || [O-]C(=Nc1cccc(-c2cccc(N=C([O-])c3ccccc3)n2)n1)c1ccccc1,[Ru+2]123(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-O=C(N=c4n1c(c([H])c([H])c4[H])-c1n2c(=NC(=O->3)c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],
EFIPEQ,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,Cc1cc(C)c(N2[C-2]N(c3c(C)cc(C)cc3C)CCCC2)c(C)c1 || Clc1cccnc1 || [Cl-] || [Cl-],Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CCCC2)c(C)c1 || Clc1cccnc1 || [Cl-] || [Cl-],Cc1cc(C)c(N2[C-2]N(c3c(C)cc(C)cc3C)CCCC2)c(C)c1 || Clc1cccnc1 || [Cl-] || [Cl-],[Pd+4](Cl)(<-n1c([H])c(Cl)c([H])c([H])c1[H])(=C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H])Cl,
EFOTOI,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CN1[C-2]C=CN1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN1[C]C=CN1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN1[C-2]C=CN1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=c1n(C([H])([H])[H])n(C([H])([H])[H])c([H])c1[H],
EFOVAW,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)N([C-2]N(C(C)C)C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N([C]N(C(C)C)C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N([C-2]N(C(C)C)C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2]1(<-N(C=1N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
EGEGON,ok,1,0,0,1,0,1,3,1,1,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || Cn1[c-]c([S-](c2ccccc2)c2ccccc2)c2ccccc21 || [Cl-],C1=CCCC=CCC1 || CN1[C]C(=S(c2ccccc2)c2ccccc2)c2ccccc21 || [Cl-],C1=CCCC=CCC1 || Cn1[c-]c([S+](c2ccccc2)c2ccccc2)c2ccccc21 || [Cl-],c1([Rh+3]234(<-C5([H])=C->2([H])C([H])([H])C([H])([H])C->3([H])=C->4([H])C([H])([H])C5([H])[H])Cl)c([S-](c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2n1C([H])([H])[H],
EGEYAQ,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CCCC=C(C=Cc1ccccc1)N([C-2]OCC)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCCC=C(C=Cc1ccccc1)N([C]OCC)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCCC=C(C=Cc1ccccc1)N([C-2]OCC)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C(=C(c1c([H])c([H])c([H])c([H])c1[H])[H])[H])=C(C(C(C([H])([H])[H])([H])[H])([H])[H])[H])OC(C([H])([H])[H])([H])[H],
EHOCAG,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,carbonyl_like,CCCCc1c2[n-]c(c1C)C=Cc1[n-]c(c(CCCC)c1C)C=c1[n-]c(c(CC)c1CC)=C2 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCCCC1=C(C)c2ccc3[n-]c(cc4nc(cc1n2)C(CC)=C4CC)c(CCCC)c3C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCCCc1c2[n-]c(c1C)C=Cc1[n-]c(c(CCCC)c1C)C=c1[n-]c(c(CC)c1CC)=C2 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Re+3]12(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])n3c4c(C([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c3C([H])=c3n1c(c(C([H])([H])C([H])([H])[H])c3C([H])([H])C([H])([H])[H])=C([H])c1n2c(c(C([H])([H])[H])c1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C4[H],
EHUSOP,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CCC1(CC)C=C(C(=O)OC)[N-][N-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCC1(CC)C=C(C(=O)OC)N=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCC1(CC)C=C(C(=O)OC)[N-][N-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(N1[N-]C(C(=O)OC([H])([H])[H])=C([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
EHUSUV,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,COC(=O)C1=CC(C)(C)[N-][N-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],COC(=O)C1=CC(C)(C)N=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],COC(=O)C1=CC(C)(C)[N-][N-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](N1[N-]C(C(=O)OC([H])([H])[H])=C([H])C1(C([H])([H])[H])C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
EJERUI,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,N_O_only_coordination,BrC1=CC(=C2C=C(Br)C=C[N-]2)[N-]C=C1 || [O-]c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1[O-],Brc1ccnc(-c2cc(Br)ccn2)c1 || [O-]c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1[O-],BrC1=CC(=C2C=C(Br)C=C[N-]2)[N-]C=C1 || [O-]c1cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1[O-],[Pd+4]12(Oc3c([H])c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([H])c3O1)N1C(=C3N2C([H])=C([H])C(Br)=C3[H])C([H])=C(Br)C([H])=C1[H],
EJILOZ,ok,1,1,1,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,other_C_bound_ligand,CC(c1[c-]ccc2ccccc12)N(C)C || [Se]=P(CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC(c1[c-]ccc2ccccc12)N(C)C || [Se]=P(CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC(c1[c-]ccc2ccccc12)N(C)C || [Se-][P+](CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[Pt+2]12(<-[Se]=P(C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-N(C(c1c2c([H])c([H])c2c([H])c([H])c([H])c([H])c21)(C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H],
EKOROL,ok,1,1,1,1,1,1,5,5,7,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCOP(c1ccccc1)c1ccccc1,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCOP(c1ccccc1)c1ccccc1,CCOP(c1ccccc1)c1ccccc1 || [Cl-] || [Cl-] || [O-2] || [O-]CCO[P-2](c1ccccc1)c1ccccc1,[Re+5]1(=O)(<-P(OC(C(O1)([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(OC([H])([H])C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl,
EMACCR,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CCO[C-2]N(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCO[C]N(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCO[C-2]N(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(=C(N(C([H])([H])[H])C([H])([H])[H])OC(C([H])([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
ENUNAD,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]c2c3c(ccc2=C1)=CC=C[N-]3 || Cc1ccc(C(=O)[N-]C(C(=O)[O-])C(C)C)cc1,Cc1ccc(C(=O)[N-]C(C(=O)[O-])C(C)C)cc1 || c1cnc2c(c1)ccc1cccnc12,C1=C[N-]c2c3c(ccc2=C1)=CC=C[N-]3 || Cc1ccc(C(=O)[N-]C(C(=O)[O-])C(C)C)cc1,[Pd+4]12(N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C(C(C([H])([H])[H])(C([H])([H])[H])[H])([H])C(=O)O1)N1C([H])=C([H])C([H])=c3c([H])c([H])c4c(c31)N2C([H])=C([H])C=4[H],
EPAVEX,ok,1,0,0,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,N_O_only_coordination,CC(=CC(=O)C(F)(F)F)[N-]c1ccccc1[N-]C(C)=CC(=O)C(F)(F)F,CC(C=C([O-])C(F)(F)F)=Nc1ccccc1N=C(C)C=C([O-])C(F)(F)F,CC(=CC(=O)C(F)(F)F)[N-]c1ccccc1[N-]C(C)=CC(=O)C(F)(F)F,[Ni+2]123<-O=C(C(F)(F)F)C(=C(N1c1c(c([H])c([H])c([H])c1[H])N2C(=C(C(=O->3)C(F)(F)F)[H])C([H])([H])[H])C([H])([H])[H])[H],
EPOMUS,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,C_N_donor_cyanide_or_isocyanide,Cc1cccc(C)c1N[C-2]c1ccccc1CC(N)=O || [C-]#[N+]c1c(C)cccc1C || [C-]#[N+]c1c(C)cccc1C || [I-],Cc1cccc(C)c1N[C]c1ccccc1CC(N)=O || [C-]#[N+]c1c(C)cccc1C || [C-]#[N+]c1c(C)cccc1C || [I-],Cc1cccc(C)c1N[C-2]c1ccccc1CC(N)=O || [C-]#[N+]c1c(C)cccc1C || [C-]#[N+]c1c(C)cccc1C || [I-],[Pd+4](I)(=C(N([H])c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])c1c(C([H])([H])C(=O)N([H])[H])c([H])c([H])c([H])c1[H])(<-[C-]#[N+]c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H])<-[C-]#[N+]c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H],
EPOWUC,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CNP(c1ccccc1)c1ccccc1,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CNP(c1ccccc1)c1ccccc1,[Cl-] || [c-]1c(CN=P(c2ccccc2)(c2ccccc2)c2ccccc2)cccc1CN[P-2](c1ccccc1)c1ccccc1,[Pd+2]12(Cl)<-P(N([H])C(c3c1c(C(N->2=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])c([H])c([H])c3[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
EPUKUW,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1P(O)C(C)(C)C || [Br-] || [Br-],COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1P(O)C(C)(C)C || [Br-] || [Br-],COc1ccccc1-n1ccnc1P(O)C(C)(C)C || COc1ccccc1-n1ccnc1[P-2](O)C(C)(C)C || [Br-] || [Br-],[Pd+2](Br)(Br)(<-P(O[H])(c1n(-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2[H])c([H])c([H])n1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-P(O[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1n(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c([H])n1,
EQADIL,ok,1,0,0,1,0,1,4,6,4,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=O || O=O || [O-2],[O-2] || [O-][O-] || [O-][O-] || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=O || O=O || [O-2],[W+4]123(<-O=O->1)(<-O=O->2)(=O)N1C([H])=C([H])C([H])=C([H])C1=C1N3C([H])=C([H])C([H])=C1[H],
EQIBOX,ok,1,0,0,1,0,1,2,6,2,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CCCCS(=O)(=NC)c1ccccn1 || O=O || O=O || [O-2],CCCCS(=O)(=NC)c1ccccn1 || [O-2] || [O-][O-] || [O-][O-],CCCCS(=O)(=NC)c1ccccn1 || O=O || O=O || [O-2],[Mo+2]123(<-n4c([H])c([H])c([H])c([H])c4S(=N->1C([H])([H])[H])(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(=O)(<-O=O->2)<-O=O->3,
EQUMEI,ok,1,0,0,1,0,1,2,6,2,coupled_ligand_charge_and_oxidation,N_O_only_coordination,O=O || O=O || [O-2] || c1ccc(Cn2ccc(-c3ccccn3)n2)cc1,[O-2] || [O-][O-] || [O-][O-] || c1ccc(Cn2ccc(-c3ccccn3)n2)cc1,O=O || O=O || [O-2] || c1ccc(Cn2ccc(-c3ccccn3)n2)cc1,[Mo+2]123(=O)(<-O=O->1)(<-O=O->2)<-n1c([H])c([H])c([H])c([H])c1-c1n->3n(C(c2c([H])c([H])c([H])c([H])c2[H])([H])[H])c([H])c1[H],
ESANES,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || Cc1cc2c(N=c3ccc(Br)c[n-]3)[n-]c(Nc3ccc(Br)cn3)c2cc1C || [Cl-] || [Cl-],CS(C)=O || Cc1cc2c(cc1C)C(Nc1ccc(Br)cn1)=NC2=Nc1ccc(Br)cn1 || [Cl-] || [Cl-],CS(C)=O || Cc1cc2c(N=c3ccc(Br)c[n-]3)[n-]c(Nc3ccc(Br)cn3)c2cc1C || [Cl-] || [Cl-],[Ru+4]12(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n3c(N([H])c4n1c(c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c14)N=C1N2C([H])=C(Br)C([H])=C1[H])c([H])c([H])c(Br)c3[H],
ESINID,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || CN([C-2]c1c2ccccc2cc2ccccc12)C(C)(C)C || [Cl-],C1=CCCC=CCC1 || CN([C]c1c2ccccc2cc2ccccc12)C(C)(C)C || [Cl-],C1=CCCC=CCC1 || CN([C-2]c1c2ccccc2cc2ccccc12)C(C)(C)C || [Cl-],C(c1c2c(c([H])c3c1c([H])c([H])c([H])c3[H])c([H])c([H])c([H])c2[H])(N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=[Rh+3]123(Cl)<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H],
ESIZOW,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,CS(C)=O || CS(C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,CS(C)=O || C[S-2](C)=O || [Cl-] || [Cl-] || c1ccc(-c2cn(Cc3ccccn3)nn2)cc1,[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c([H])c([H])c([H])c2C(n2n->1nc(-c1c([H])c([H])c([H])c([H])c1[H])c2[H])([H])[H],
ESODEW,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,N[C-2][Si](c1ccccc1)(c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],N[C][Si](c1ccccc1)(c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],N[C-2][Si](c1ccccc1)(c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N([H])[H])[Si](c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
ETANES,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC([N-]c1c(C)cccc1C)=C(C)[N-]c1c(C)cccc1C || F[C-](F)C(F)(F)C(F)(F)F || [CH3-],CC(=Nc1c(C)cccc1C)C(C)=Nc1c(C)cccc1C || F[C-](F)C(F)(F)C(F)(F)F || [CH3-],CC([N-]c1c(C)cccc1C)=C(C)[N-]c1c(C)cccc1C || F[C-](F)C(F)(F)C(F)(F)F || [CH3-],[Pt+4]1(C([H])([H])[H])(C(C(C(F)(F)F)(F)F)(F)F)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H],
EVACUZ,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,Cc1cccc(C(C)(C)OP(c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],Cc1cccc(C(C)(C)OP(c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],Cc1cccc(C(C)(C)O[P-2](c2ccccc2)c2ccccc2)n1 || [Cl-] || [Cl-],[Ni+2]1(<-P(OC(c2n->1c(C([H])([H])[H])c([H])c([H])c2[H])(C([H])([H])[H])C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl,
