IDs,charge,status,ilp_seconds,n_atoms,rdkit_parse_ok,error,smiles_ilp
DIZWUE,0,ok,0.0765,58,1,,[W+2](=C([Si](c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])C1=C=C=C([H])C([H])=C1[H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
DOBSUJ,0,ok,0.0890,57,1,,c12[Ir+3]34(c5c([H])c([H])c([H])c([H])c5-c5c([H])c([H])c([H])c([H])n->35)(<-n3c(-c1c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c3[H])<-O=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])O4
DOCPIW,0,ok,0.0467,47,1,,[Au+](Cl)<-[c-]1c(-c2c([H])c([H])c([H])c([H])c2[H])[n+](C([H])([H])[H])nn1C12C([H])([H])C3([H])C([H])([H])C([H])(C1([H])[H])C([H])([H])C([H])(C3([H])[H])C2([H])[H]
DODTIA,0,ok,0.1758,64,1,,c1([H])c([H])c([H])c([H])c2c1C(=C1=C3(->[Fe]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P3(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c-2c([H])c([H])c([H])c1[H]
DOFCAE,0,ok,0.0585,74,1,,[Co+]12<-P(C([H])([H])N3B1N(C(P->2(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])c1c3c([H])c([H])c([H])c1[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
DOFPOE,1,ok,0.0570,54,1,,[Pt+4]12(<-n3n(C(c4c1c(C(n1n->2c([H])c([H])c1[H])([H])[H])c([H])c([H])c4[H])([H])[H])c([H])c([H])c3[H])(C([H])([H])[H])C([H])([H])[H].N([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
DOGGIQ,0,ok,0.0666,85,1,,[Zr+4]12([As](c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])N([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N1[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N2[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
DOHNET,0,ok,0.1112,47,1,,[Pt+2](<-P(C(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
DOJXUV,0,ok,0.0487,49,1,,[Cr]1234(<-c5(=C(C([H])([H])[H])[H])c->1(C(C([H])([H])[H])([H])[H])c->2(C(=C([H])[H])[H])c->3(C(C([H])([H])[H])([H])[H])c->4(C(=C([H])[H])[H])c5=C(C([H])([H])[H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
DOKZEK,0,ok,0.0632,57,1,,[Pd+4]12(Cl)<-N(C([H])(C([H])([H])[H])C([H])([H])[H])(C(c3c([H])c([H])c([H])c(c31)OP=2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
DOMHOC,0,ok,0.0335,49,1,,[Ir+3](Cl)(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(=O)C(O[H])([H])[H])[H]
DONWAE,0,ok,0.0589,75,1,,[Zn+2]12(<-n3c([H])c([H])c([H])c([H])c3C1([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-n1c([H])c([H])c([H])c([H])c1C2([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
DOPRIM,0,ok,0.1196,72,1,,[Ni+2]12(<-S=P(C=1c1c([H])c([H])c([H])c([H])c1P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
DOQMEC,0,ok,0.1611,85,1,,C123[Pd+2]4(Cl)<-P(c5c1c(c([H])c([H])c5[H])C([H])(c1c2c(P->4(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H])C(C(=O)OC([H])([H])[H])=C3C(=O)OC([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
DORBOD,0,ok,0.1095,80,1,,[Ru+2]12(<-P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(c3n->1c(C(N->2(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])([H])[H])c([H])c([H])c3[H])([H])[H])(<-[C-]#[O+])(Oc1c([H])c([H])c([H])c([H])c1C([H])([H])C(=C([H])[H])[H])[H]
DORXUD,0,ok,0.0308,45,1,,[Pd+2](<-[Se](C([H])([H])[H])C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(Cl)(<-[Se](C([H])([H])[H])C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])Cl
DOSVUC,0,ok,0.0349,36,1,,[Mo+6]12(=O)(=O)<-N(=C([H])c3c(c([H])c([H])c([H])c3[H])O1)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])O2.O([H])C([H])([H])[H]
DOTROV,0,ok,0.1205,52,1,,[Pt+2]12(OC(=C([H])C(=O->1)C([H])([H])[H])C([H])([H])[H])<-n1c(C([H])=C2c2c([H])c([H])c(S(c3c([H])c([H])c([H])c([H])c3[H])(=O)=O)c([H])c2[H])c([H])c([H])c([H])c1[H]
DOWCAT,0,ok,0.1224,85,1,,[Ni+4]123n4c5c([H])c([H])c4=C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c4n1c(c([H])c4[H])C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=c1n2c(c([H])c1[H])=C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1n3c(c([H])c1[H])C=5C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
DOXDIE,0,ok,0.1720,54,1,,C1([H])([H])C2([H])C([H])(C([H])([H])O1)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[W+2]21345(<-C2(C([H])([H])[H])=C->1(C([H])([H])[H])C3(C([H])([H])[H])C->4(C([H])([H])[H])=C->52C([H])([H])[H])<-N#[O+]
DOZFUV,0,ok,0.0900,71,1,,C12->[Ir+3]34(c5c(N1c1c(c([H])c([H])c([H])c1[H])N2C([H])([H])[H])c([H])c([H])c(C(F)(F)F)c5[H])(c1c([H])c(F)c([H])c(F)c1-c1c([H])c([H])c([H])c([H])n->31)c1c([H])c(F)c([H])c(F)c1-c1c([H])c([H])c([H])c([H])n->41
DOZTIW,0,ok,0.0524,49,1,,[Zn+2]1([Se]C(=O)c2c([H])c([H])c([H])c([H])c2[H])(<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H])[Se]C(=O)c1c([H])c([H])c([H])c([H])c1[H]
DUBCAF,0,ok,0.0561,37,1,,[Os+2]123456(Cl)(<-n7c(Br)c([H])c([H])c([H])c7C(=O)O1)<-c1([H])c->2([H])c->3([H])c->4([H])c->5([H])c->61-c1c([H])c([H])c([H])c([H])c1[H]
DUCJUG,0,ok,0.0327,30,1,,[Fe]123(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(C(O[H])(C([H])([H])[H])[H])(=C->1(C->2(=C->3(C(OC([H])([H])[H])=O)[H])[H])[H])[H]
DUCRID,0,ok,0.0679,59,1,,[Zn+2]123(Cl)(OC->1(=O->2)c1c([H])c([H])c([H])c([H])c1[H])<-N12C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])(C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N->32C1([H])[H]
DUDZAE,0,ok,0.0392,36,1,,[Re+]12(<-S=c3n(C([H])([H])[H])c([H])c([H])n3[B-](n3c(=S->1)sc1c3c([H])c([H])c([H])c1[H])([H])[H]->2)(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
DUFVIL,0,ok,0.2421,53,1,,[Zr+4]123456789(Cl)(Cl)<-C%10(=C->1([H])C21C->3(=C->4%10[H])C([H])=C([H])C([H])=C1[H])c1c(c([H])c([H])c([H])c1[H])-c1c(c([H])c([H])c([H])c1[H])C->51=C->6([H])C72C([H])=C([H])C([H])=C([H])C->82=C->91[H]
DUGWUX,0,ok,0.0346,28,1,,[Au+3](Br)(<-n1c([H])c([H])c([H])c2c([H])c([H])c3c([H])c([H])c([H])nc3c12)(C#N)C#N
DUHGAO,0,ok,0.3028,78,1,,[Y+3]123456789(N([Si](C([H])([H])[H]->1)(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-C1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->4(C([H])([H])[H])C51C([H])([H])[H])<-C1(C([H])([H])[H])=C->6(C([H])([H])[H])C7(C([H])([H])[H])C->8(C([H])([H])[H])=C->91C([H])([H])[H]
DUJKOI,0,ok,0.0425,46,1,,[Co+3]12(<-N([O-])=C(C(N->1([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])(<-N(O[H])=C(C(N->2([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])(<-N(=O)[O-])<-N(=O)[O-]
DUKPII,0,ok,0.0438,58,1,,[Ru+2]123(<-P(C([H])([H])[H])(C([H])([H])[H])C(C(C(P->1(C(C(C(P->2(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])C(C(C(P->3(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(Cl)[H]
DULVUC,0,ok,0.0702,71,1,,[Cd+2]123(<-O=C(O1)c1c(O[H])c([H])c([H])c([H])c1[H])(OC(=O)c1c(O[H])c([H])c([H])c([H])c1[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])<-n1c([H])c([H])c([H])c([H])c1-c1n->3c([H])c([H])c([H])c1[H]
DUNPOT,0,ok,0.2597,49,1,,[Zr+4]1234567(Cl)(Cl)<-c89c(c([H])c([H])c([H])c8[H])=C8C([H])=C([H])C([H])=C([H])C18C->2=9c1c(c([H])c([H])c([H])c1[H])C->31=C->4([H])C52C->6(=C->71[H])C([H])=C([H])C([H])=C2[H]
DUQTOA,1,ok,0.1331,71,1,,[Fe+4]12345(<-P(C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(=C(N([H])[H])C([H])([H])[H])<-C1([H])=C->2([H])C3([H])C->4([H])=C->51[H]
DURROY,0,ok,0.0278,23,1,,[Hg+2]1(I)(I)<-n2c(C([H])([H])[H])sc([H])c2-c2n->1c(C([H])([H])[H])sc2[H]
DUSROA,0,ok,0.2336,46,1,,[Ti+4]123456(N(C([H])([H])C([H])([H])[H])C->1(=N->2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])(<-C1([H])=C->3([H])C4([H])C->5([H])=C->61[H])(C([H])([H])[H])C([H])([H])[H]
DUSWAR,0,ok,0.0460,48,1,,[Zn+2]1(Cl)(Cl)<-n2c([H])c([H])c([H])c([H])c2C2([H])N(C(O[H])([H])c3n->1c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])N2c1c([H])c([H])c([H])c([H])c1[H]
DUXMAK,0,ok,0.0498,75,1,,[Hf+4]12(N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])N1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
DUYXAW,0,ok,0.0611,33,1,,[Cr+2]12345(<-[C-]#[O+])(<-[C-]#[O+])<-C6([H])=C->1([H])C->2([H])=C->3([H])C1([H])C4(C6([H])C([H])([H])C([H])=C([H])C1([H])[H])C1=C=C1C5=O
DUZVID,0,ok,0.0889,61,1,,[Pt+2]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(c2c([N+](=O)[O-])c([H])c([H])c([H])c2[H])O[N+](=O)c2c([H])c([H])c([H])c([H])c21
EBALEA,0,ok,0.1663,63,1,,[Ni+2]123<-N4=C(c5c([H])c([H])c([H])c([H])c5[H])C([H])=C(C([H])([H])[H])N1c1c([H])c([H])c([H])c([H])c1N->2=C(c1c([H])c([H])c([H])c([H])c1[H])C([H])=C(C([H])([H])[H])N3c1c([H])c([H])c([H])c([H])c14
EBAXUD,0,ok,0.0450,42,1,,[Zn+2]123(<-n4c(C(=N->1c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[H])c([H])c([H])c1c([H])c([H])c([H])c([H])c41)(O[N+](=O)O2)O[N+](=O)O3
EBEWUD,0,ok,0.0719,70,1,,[Pd+4]1(Cl)(C([H])([H])[H])N(c2c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c2C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])=C([H])N1c1c(C(C([H])([H])[H])(C([H])([H])[H])[H])c([H])c([H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])[H]
EBOYUS,0,ok,0.2801,65,1,,Ic1c(I)c2n3c1C(c1c(F)c(F)c(F)c(F)c1F)=C1N4->[Ag+3]35n3c(c([H])c([H])c3=C(c3c(F)c(F)c(F)c(F)c3F)c3n5c-2c(I)c3I)=C(c2c(F)c(F)c(F)c(F)c2F)C=4C([H])=C1[H]
EBUJIU,1,ok,0.0704,44,1,,[V+3]1234(=O)(<-O=O->1)<-N1(C([H])([H])[H])C([H])([H])c5n->2c(c([H])c([H])c5[H])C([H])([H])N->3(C([H])([H])[H])C([H])([H])c2n->4c(c([H])c([H])c2[H])C1([H])[H]
ECAQEH,0,ok,0.1125,59,1,,[Ni+2]12(<-n3c(C(O1)=O)c([H])c(-c1c([H])c([H])c([H])c(C(O[H])=O)c1[H])c([H])c3[H])<-n1c(C(O2)=O)c([H])c(-c2c([H])c([H])c([H])c(C(O[H])=O)c2[H])c([H])c1[H].O([H])[H].O([H])[H]
ECEYUG,0,ok,0.0552,71,1,,[Cu+](Br)(<-P1(OC([H])([H])C(F)(F)F)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])O1)(<-O1P(OC([H])([H])C(F)(F)F)OC([H])([H])C([H])([H])C1([H])C([H])([H])[H])<-P1(OC([H])([H])C(F)(F)F)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])O1
ECIDEZ,1,ok,0.0398,55,1,,[Co+]12(<-S=C(N([H])[H])N([H])[H])(<-S=C(N([H])[H])N([H])[H])(<-N(O[H])=C3C(=N->1O[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])<-N(=O)C1=C(N->2=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
ECIXIY,1,ok,0.0840,73,1,,[Co+3]1234(<-n5c([H])c([H])c([H])c([H])c5N=N->1c1c([H])c([H])c([H])c([H])c1N2c1c([H])c([H])c([H])c([H])c1N([H])[H])<-n1c([H])c([H])c([H])c([H])c1N=N->3c1c([H])c([H])c([H])c([H])c1N4c1c([H])c([H])c([H])c([H])c1N([H])[H]
ECOPEU,0,ok,0.0783,59,1,,[Pd+4]12(Cl)<-n3c4c([H])c([H])c([H])c([H])c4n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c3-c3c([H])c([H])c([H])c(c31)OP=2(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
ECOZOM,0,ok,0.1474,84,1,,[Pd+2]123(<-P(c4c([H])c([H])c([H])c([H])c4[H])(c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c([H])c([H])c5c4Oc4c(c([H])c([H])c([H])c4P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C5(C([H])([H])[H])C([H])([H])[H])C([H])([H])C->2([H])=C->3([H])[H].[Cl-]
ECUQAV,0,ok,0.0241,24,1,,[Zn+2]12(<-n3c(c([H])c([H])c([H])c3C(=O)O1)C(=O)O2)(<-N([H])([H])[H])<-N([H])([H])[H]
EDEHAY,0,ok,0.0996,76,1,,[Pt+2]12(OC(=C(C(=O->1)C([H])([H])[H])[H])C([H])([H])[H])<-C1N(C([H])([H])[H])C([H])=C([H])N1c1c2c([H])c([H])c(B(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c1[H]
EDIMUA,0,ok,0.1312,67,1,,[Ru+6]1(Cl)(Cl)(=S(=O)(C([H])([H])[H])C([H])([H])[H])(=S(=O)(C([H])([H])[H])C([H])([H])[H])<-N(=C2N([H])c3c(c([H])c([H])c([H])c3[H])-c3n([H])c4c([H])c([H])c([H])c([H])c4c3C2([H])[H])C([H])([H])c2n->1c([H])c([H])c([H])c2[H]
EDODUX,1,ok,0.0547,55,1,,[Os+2]123456(Cl)(<-N(=Nc7n->1c([H])c([H])c([H])c7[H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])<-c1(-c7c([H])c([H])c([H])c([H])c7[H])c->2([H])c->3([H])c->4([H])c->5([H])c->61[H]
EDUCUD,0,ok,0.1109,63,1,,[Pd+2](Cl)(Cl)(<-[C-]#[N+]c1c([H])c([H])c([H])c([H])c1OC(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])<-[C-]#[N+]c1c([H])c([H])c([H])c([H])c1OC(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
EFEDAW,0,ok,0.0551,59,1,,[Ni+2]12(OC(c3n->1c1c([H])c([H])c([H])c([H])c1n3[H])([H])C([H])([H])[H])OC(c1n->2c2c([H])c([H])c([H])c([H])c2n1[H])([H])C([H])([H])[H].O=C(O[H])C([H])([H])[H].O=C(O[H])C([H])([H])[H]
EFIHEJ,0,ok,0.0721,85,1,,[Pd+2]([Si](C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[N+]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-[C-]#[N+]C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
EFOCEH,0,ok,0.0530,67,1,,[Rh+3]1(Cl)(<-P(C(C([Si]1(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]
EFOYIK,0,ok,0.0239,33,1,,[Ta+5](Cl)(Cl)(Cl)(<-S(C(C([H])([H])[H])([H])C([H])([H])[H])C([H])([H])C(SC(C([H])([H])[H])([H])C([H])([H])[H])([H])[H])=S
EFUGOB,0,ok,0.0388,31,1,,[Rh+]1(<-n2n([B-]([H])(n3nc(Br)c(Br)c3Br)n3n->1c(Br)c(Br)c3Br)c(Br)c(Br)c2Br)(<-[C-]#[O+])<-[C-]#[O+]
EGACEU,0,ok,0.1773,57,1,,[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])(<-C5([H])=C->1([H])C2([H])C->3([H])=C->45[H])B(Cl)[Si]([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
EGEGON,0,ok,0.0774,62,1,,c1([Rh+]234(<-C5([H])=C->2([H])C([H])([H])C([H])([H])C->3([H])=C->4([H])C([H])([H])C5([H])[H])Cl)c([S+](c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2n1C([H])([H])[H]
EGIFOP,0,ok,0.2632,49,1,,[Mo]1234(<-n5c([H])c([H])c([H])c([H])c5[H])(<-N#[O+])(<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C45C([H])([H])[H])<-C1#CC([H])=C([H])C([H])=C1[H]
EGOYEE,0,ok,0.0803,78,1,,[Zn+2]123(<-N(=C(C(=C(N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])[H])C([H])([H])[H])c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])<-[B-]([H]->2)([H]->3)([H])[H]
EGUPOM,0,ok,0.1751,79,1,,c123->[Fe+2]4567(<-c1(c([H])c([H])c([H])c2[H])-c->41c([H])c([H])c([H])c([H])c->51C36C1=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C2(C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])=C1C7=O)c1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c12)(<-[C-]#[O+])<-[C-]#[O+]
EGUZOV,1,ok,0.4040,59,1,,[Mo+2]1234567(<-P(c8c(C19C->2([H])=C->3([H])C->4([H])=C->5([H])C->6([H])=C->79[H])c([H])c([H])c([H])c8[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])<-C(#Cc1c([H])c([H])c([H])c([H])c1[H])[H]
EHAQAG,0,ok,0.1406,75,1,,[Pt+2]12(<-n3c([H])c(B(c4c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])c4c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])c([H])c([H])c3-c3c1c([H])c([H])c(F)c3F)<-O=C(C([H])([H])[H])C([H])=C(O2)C([H])([H])[H]
EHEPAI,0,ok,0.0636,67,1,,C1(=C(C([H])([H])[H])N(=O)->[Rh+]2(<-N1=O)(N(C(=C(C([H])([H])[H])N->2=O)C([H])([H])[H])O[H])(<-O([H])[H])<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
EHIKAH,0,ok,0.0671,72,1,,[Ru+2]12(<-P(C(C([H])([H])[H])(C([H])([H])[H])[H])(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])(<-N(C([H])([H])[H])(c3c(c([H])c([H])c([H])c3[H])S1)C([H])([H])C([H])([H])N(C([H])([H])[H])c1c(c([H])c([H])c([H])c1[H])S2)<-[C-]#[O+]
EHOSUP,0,ok,0.1339,67,1,,[Ru+6]12345(C6(C([H])([H])[H])C->1(C([H])([H])[H])=C->2(C([H])([H])[H])C->3(C([H])([H])[H])=C->46C([H])([H])[H])(Cl)=C(c1c([H])c([H])c([H])c([H])c1[H])C1=C(C=5c2c([H])c([H])c([H])c([H])c2[H])C(=O)c2c(c([H])c([H])c([H])c2[H])C1=O
EJAMUX,0,ok,0.0316,36,1,,[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1[H])OC([H])([H])[H]
EJERUI,0,ok,0.0538,57,1,,[Pd+4]12(Oc3c([H])c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([H])c3O1)N1C(=C3N2C([H])=C([H])C(Br)=C3[H])C([H])=C(Br)C([H])=C1[H]
EJILOZ,1,ok,0.1083,82,1,,[Pt+2]12([Se][P+](C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-N(C(c1c2c([H])c([H])c2c([H])c([H])c([H])c([H])c21)(C([H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H]
EJUHOI,0,ok,0.0490,46,1,,[V+5]12(<-N(=C([H])c3c(c([H])c([H])c(F)c3[H])O1)N=C(c1c([H])nc([H])c([H])c1[H])O2)(Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])nc12)=O
EKAKEG,0,ok,0.0312,45,1,,[Pt+2]1(<-[Se]2C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[Se]->1C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C2([H])[H])(Cl)Cl
EKEDUV,0,ok,0.0748,85,1,,[Ni+2]1(<-P(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C(P->1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])(OC(=O)C([H])([H])[H])c1c([H])c([H])c2c(c1[H])c([H])c([H])c([H])c2[H]
EKIROG,0,ok,0.0346,31,1,,[Pd+2]1(<-[Se](C(c2n->1c([H])c([H])c(C([H])([H])[H])c2[H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(Cl)Cl
ELAZOH,1,ok,0.0593,47,1,,[Ni+2]123OC(=C([H])C(C([H])([H])[H])=N->1C([H])([H])C([H])(C([H])([H])[H])N->2=C(C([H])([H])[H])c1c([H])c([H])c([H])c([H])n->31)c1c([H])c([H])c([H])c([H])c1[H]
ELETOG,0,ok,0.0385,45,1,,[Ag+]123(<-N4=C(C([H])([H])[H])C([H])([H])ON->1=C(C([H])([H])[H])C([H])([H])ON=C(C([H])([H])[H])C([H])([H])ON->2=C(C([H])([H])[H])C([H])([H])O4)O[N+](=O)O3
