IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
GILQOI,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,Cc1ccc(C(C)C)cc1 || N#CC(=S)C(=S)C#N || c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc(C(C)C)cc1 || N#CC([S-])=C([S-])C#N || c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc(C(C)C)cc1 || N#CC(=S)C(=S)C#N || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Ru]123456(<-P(c7c([H])c([H])c([H])c([H])c7[H])(c7c([H])c([H])c([H])c([H])c7[H])c7c([H])c([H])c([H])c([H])c7[H])(<-S=C(C(=S->1)C#N)C#N)<-c1(C([H])([H])[H])c->2([H])c->3([H])c->4(C([H])(C([H])([H])[H])C([H])([H])[H])c->5([H])c->61[H],
GIRFES,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=C[CH-][CH-][CH-]1 || CP(C)CCP(C)C || [C-]#[O+] || [C-]#[O+] || [Cl-],CP(C)CCP(C)C || [C-]#[O+] || [C-]#[O+] || [Cl-] || c1cc[cH-]c1,C1=C[CH-][CH-][CH-]1 || CP(C)CCP(C)C || [C-]#[O+] || [C-]#[O+] || [Cl-],[Zr+4]12345(Cl)(<-P(C([H])([H])[H])(C([H])([H])[H])C(C(P->1(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-C1([H])=C->2([H])C3([H])C4([H])C51[H],
GIWNEH,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [NH2+]=[C-]c1ccco1,N[C]c1ccco1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],N[C-2]c1ccco1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(=[N+]([H])[H])c1oc([H])c([H])c1[H],
GIWPAF,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,Cn1cccc1[C-]=[NH2+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],Cn1cccc1[C]N || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],Cn1cccc1[C-2]N || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])C(c1n(C([H])([H])[H])c([H])c([H])c1[H])=[N+]([H])[H],
GOCFOU,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CO[C-]=[N+]1CCOCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-](c1ccccc1)=[N+]1CCCC1,CO[C]N1CCOCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C](c1ccccc1)N1CCCC1,CO[C-2]N1CCOCC1 || [C-2](c1ccccc1)N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(C(c1c([H])c([H])c([H])c([H])c1[H])=[N+]1C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(=[N+]1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])OC([H])([H])[H],
GODZAC,ok,1,1,1,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[c-]1c2c3cccccc-3c1C(c1ccccc1)=C1C=CC(=N1)C(c1ccccc1)=c1ccc([n-]1)=C(c1ccccc1)C1=NC(=C2c2ccccc2)C=C1,[c-]1c2c3cccccc-3c1C(c1ccccc1)=C1C=CC(=N1)C(c1ccccc1)=c1ccc([n-]1)=C(c1ccccc1)C1=NC(=C2c2ccccc2)C=C1,[c-]1c2c3cccccc-3c1C(c1ccccc1)=c1ccc([n-]1)=C(c1ccccc1)c1ccc([n-]1)C(c1ccccc1)=c1ccc([n-]1)=C2c1ccccc1,[Pt+2]123<-N4=C5C([H])=C([H])C4=C(c4c([H])c([H])c([H])c([H])c4[H])c4c6c([H])c([H])c([H])c([H])c([H])c-6c(c41)C(c1c([H])c([H])c([H])c([H])c1[H])=C1N->2=C(C(c2c([H])c([H])c([H])c([H])c2[H])=c2n3c(c([H])c2[H])=C5c2c([H])c([H])c([H])c([H])c2[H])C([H])=C1[H],
GOGGEO,ok,1,0,0,1,0,1,1,-1,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC1=C[CH-][C-](P(c2ccc(C)cc2)c2ccc(C)cc2)C=C1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1=C[CH-]C(P(c2ccc(C)cc2)c2ccc(C)cc2)=C[CH-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Co+](<-P(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])([C-]1[C-]([H])C([H])=C(C([H])([H])[H])C([H])=C1[H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
GONHEW,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CN(C)c1ccc(C#CC2=C3C=CC(=N3)C(c3ccccc3)=C3C=CC(=N3)C(C=O)=C3C=CC(=N3)C(c3ccccc3)=C3C=CC2=N3)cc1,CN(C)c1ccc(C#Cc2c3nc(c(-c4ccccc4)c4ccc([n-]4)c(C=O)c4nc(c(-c5ccccc5)c5ccc2[n-]5)C=C4)C=C3)cc1,CN(C)c1ccc(C#CC2=c3ccc([n-]3)=C(c3ccccc3)c3ccc([n-]3)C(C=O)=c3ccc([n-]3)=C(c3ccccc3)c3ccc2[n-]3)cc1,[Ni]123<-N4=C5C(C#Cc6c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c6[H])=C6N->1=C(C(c1c([H])c([H])c([H])c([H])c1[H])=C1N->2=C(C(C(=O)[H])=C2N->3=C(C(c3c([H])c([H])c([H])c([H])c3[H])=C4C([H])=C5[H])C([H])=C2[H])C([H])=C1[H])C([H])=C6[H],
GOPQIL,ok,1,1,1,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)N=C1CCc2cccnc21 || C[C-]=O || [Cl-],CC(C)N=C1CCc2cccnc21 || C[C-]=O || [Cl-],CC(C)[N-]C1=C2[N-]C=CC=C2CC1 || C[C-]=O || [Cl-],[Pd+2]1(Cl)(<-n2c([H])c([H])c([H])c3c2C(=N->1C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])([H])C3([H])[H])C(=O)C([H])([H])[H],
GORYIV,ok,1,0,0,1,0,1,3,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(C)(C)C1=CC(=[Br+])C(=O)C(C=NC2CCCCC2N=Cc2cc(C(C)(C)C)cc(Br)c2[O-])=C1 || [N-3],CC(C)(C)c1cc(Br)c([O-])c(C=NC2CCCCC2N=Cc2cc(C(C)(C)C)cc(Br)c2[O-])c1 || [N-3],CC(C)(C)C1=CC(=[Br+])C(=O)C(C=NC2CCCCC2N=Cc2cc(C(C)(C)C)cc(Br)c2[O-])=C1 || [N-3],Brc1c2O[Mn+3]34(<-O=C5C(=[Br+])C([H])=C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])=C5C(=N->3C3([H])C(N->4=C(c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H])[H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[H])#N,
GOTTOY,ok,1,0,0,1,0,1,7,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1CO[C-](c2ccccc2[O-])[N-]1 || [N-3],CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1COC(c2ccccc2[O-])=N1 || [N-3],CC(C)C1COC(c2ccccc2[O-])=N1 || CC(C)C1CO[C-](c2ccccc2[O-])[N-]1 || [N-3],[Mn+7]12(Oc3c([H])c([H])c([H])c([H])c3C3=N->1C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O3)(#N)Oc1c([H])c([H])c([H])c([H])c1[C-]1OC([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])N21,
GUCBIR,ok,1,1,1,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,Cc1cccc(N=C2N=C(N(C)c3cccc(C)n3)c3ccccc32)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,Cc1cccc(N=C2N=C(N(C)c3cccc(C)n3)c3ccccc32)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,Cc1cccc(N(C)c2[n-]c(N=c3cccc(C)[n-]3)c3ccccc23)n1 || O=S(=O)([O-])C(F)(F)F || O=S(=O)([O-])C(F)(F)F,[Fe+2]12(OS(=O)(=O)C(F)(F)F)(OS(=O)(=O)C(F)(F)F)<-n3c(C([H])([H])[H])c([H])c([H])c([H])c3N(C([H])([H])[H])C3=N->1C(=Nc1n->2c(C([H])([H])[H])c([H])c([H])c1[H])c1c3c([H])c([H])c([H])c1[H],
GUFCAL,ok,1,0,0,1,0,1,0,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(=[N+]=O)c2ccccn2)cc1,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(=N[O-])c2ccccn2)cc1,CCCCc1ccc(C(=N[O-])c2ccccn2)cc1 || CCCCc1ccc(C(N=O)=C2C=CC=C[N-]2)cc1,[Pd]12(<-O=[N+]=C(c3n->1c([H])c([H])c([H])c3[H])c1c([H])c([H])c(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])c([H])c1[H])ON=C(c1n->2c([H])c([H])c([H])c1[H])c1c([H])c([H])c(C(C(C(C([H])([H])[H])([H])[H])([H])[H])([H])[H])c([H])c1[H],
GUJCOD,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,carbonyl_like,N#CC(=S)C(=S)C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,N#CC([S-])=C([S-])C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,N#CC(=S)C(=S)C#N || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,[Ru]12(<-S=C(C#N)C(=S->1)C#N)(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c(-c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+],
GULGUR,ok,1,0,0,1,1,1,3,3,,metal_disconnection_or_ligand_partition,other_C_bound_ligand,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](=[NH+]c1ccc2ccccc2c1)N(Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C](Nc1ccc2ccccc2c1)N(Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](Nc1ccc2ccccc2c1)=[N+](Cc1ccccn1)Cc1ccccn1,[Au+3]1(c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)<-n2c([H])c([H])c([H])c([H])c2C([H])([H])N(C([H])([H])c2nc([H])c([H])c([H])c2[H])C1=[N+]([H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],
GULHAY,ok,1,0,0,1,1,1,3,3,,metal_disconnection_or_ligand_partition,other_C_bound_ligand,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](NC1CCCCC1)=[N+](Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C](NC1CCCCC1)N(Cc1ccccn1)Cc1ccccn1,Fc1[c-]c(F)c(F)c(F)c1F || Fc1[c-]c(F)c(F)c(F)c1F || [C-](=[NH+]C1CCCCC1)N(Cc1ccccn1)Cc1ccccn1,[Au+3]1(<-n2c([H])c([H])c([H])c([H])c2C([N+](C([H])([H])c2c([H])c([H])c([H])c([H])n2)=C1N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])([H])[H])(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,
GULZUJ,ok,1,1,1,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,[c-]1c2cccc1[nH]c1nc(nc3[c-]c(ccc3)[nH]c3nc(n2)-c2ccccc2-3)-c2ccccc2-1,[c-]1c2cccc1[nH]c1nc(nc3[c-]c(ccc3)[nH]c3nc(n2)-c2ccccc2-3)-c2ccccc2-1,[c-]1c2cccc1NC1=NC(=Nc3[c-]c(ccc3)Nc3[n-]c(c4ccccc34)[N-]2)c2ccccc21,C12=Nc3c([H])c([H])c([H])c4c3[Ni+2]35<-N1=C(c1c2c([H])c([H])c([H])c1[H])N([H])c1c([H])c([H])c([H])c(c13)N=C1c2c([H])c([H])c([H])c([H])c2C(=N->51)N4[H],
GUSSAP,ok,1,1,1,1,1,1,2,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CCn1ccnc1N=Nc1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],CCn1ccnc1N=Nc1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],CCn1cc[n-]c1=N[N-]c1ccc2ccccc2c1[N-]c1ccc(Cl)cc1 || [Cl-],c1(N2c3c(N4=Nc5n(->[Pd+2]<-42Cl)c([H])c([H])n5C([H])([H])C([H])([H])[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c32)c([H])c([H])c(Cl)c([H])c1[H],
HACDOE,ok,1,1,1,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CCN([C]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN([C]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CCN([C-2]OC(=O)N(CC)CC)CC || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Fe]1(<-O=C(O[C+]1N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HAJNIP,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CC(=O)c1c(-c2ccccc2)c[c-][n+](C)c1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(=O)C1=C(C)N(C)[C]C=C1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(=O)C1=C(C)N(C)[C-2]C=C1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C(=O)C([H])([H])[H])c(-c2c([H])c([H])c([H])c([H])c2[H])c1[H],
HAKHEG,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || N#CC(=S)C(=S)C#N,C1=CCCC=CCC1 || N#CC([S-])=C([S-])C#N,C1=CCCC=CCC1 || N#CC(=S)C(=S)C#N,[Pt]1234(<-S=C(C(=S->1)C#N)C#N)<-C1([H])=C->2([H])C([H])([H])C([H])([H])C->3([H])=C->4([H])C([H])([H])C1([H])[H],
HALNAK,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CN(C)[C-]=CC(=[S+]c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)[C]C=C(Sc1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)[C-2]C=C(Sc1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr]1(<-[S+](=C(C(=C1N(C([H])([H])[H])C([H])([H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HAWXAG,ok,1,1,1,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,[O-]C(=Cc1ccccn1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[Pd+2]12(<-n3c(C(=C(O1)C(F)(F)F)[H])c([H])c([H])c([H])c3[H])<-n1c(C(=C(O2)C(F)(F)F)[H])c([H])c([H])c([H])c1[H],
HAWXEK,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)C(F)(F)F,[Pd+2]12(OC(=C([H])c3c([H])c([H])c([H])c([H])n->13)C(F)(F)C(F)(F)F)<-O=C(C([H])=C1C([H])=C([H])C([H])=C([H])N21)C(F)(F)C(F)(F)F,
HAWXOU,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,CC(=O)C=C1C=CC=C[N-]1 || CC([O-])=Cc1ccccn1,CC([O-])=Cc1ccccn1 || CC([O-])=Cc1ccccn1,CC(=O)C=C1C=CC=C[N-]1 || CC([O-])=Cc1ccccn1,[Pd+2]12(OC(=C(c3n->1c([H])c([H])c([H])c3[H])[H])C([H])([H])[H])<-O=C(C(=C1N2C([H])=C([H])C([H])=C1[H])[H])C([H])([H])[H],
HAWXUA,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[O-]C(=Cc1ccccn1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,O=C(C=C1C=CC=C[N-]1)C(F)(F)F || [O-]C(=Cc1ccccn1)C(F)(F)F,[Pt+2]12(<-n3c([H])c([H])c([H])c([H])c3C([H])=C(O1)C(F)(F)F)N1C([H])=C([H])C([H])=C([H])C1=C([H])C(=O->2)C(F)(F)F,
HECYIY,ok,1,0,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CN(C)C1=[N+]=C(c2ccccc2)N[C-]=C1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)C1=C[C]NC(c2ccccc2)=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)C1=C[C-2]NC(c2ccccc2)=N1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]1=C([H])C(N(C([H])([H])[H])C([H])([H])[H])=[N+]=C(c2c([H])c([H])c([H])c([H])c2[H])N1[H],
HERBAI,ok,1,0,0,1,0,1,0,2,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,N#Cc1ccc(C(=S)C=S)cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#Cc1ccc(C([S-])=C[S-])cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,N#Cc1ccc(C(=S)C=S)cc1 || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[Pd]12(<-P(C([H])([H])C(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])([H])[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])<-S=C([H])C(=S->2)c1c([H])c([H])c(C#N)c([H])c1[H],
HIGDOR,ok,1,1,1,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,C[C]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C[C]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C[C-2]N1CCCC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,[C-](->[Cr]1(<-[C-]#[O+])(<-[C-]#[O+])([C+](C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])#[O+],
HIQDUG,ok,1,0,0,1,0,1,1,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=O)C=C(C)N=NC(=O)c1ccccc1 || O=C(c1ccccc1)[N+](=O)c1ccccc1 || [O-2],CC([O-])=CC(C)=NN=C([O-])c1ccccc1 || O=C(c1ccccc1)N([O-])c1ccccc1 || [O-2],CC(=O)C=C(C)N=NC(=O)c1ccccc1 || O=C(c1ccccc1)N([O-])c1ccccc1 || [O-2],[V+]123(<-O=C(C([H])([H])[H])C(=C(N->1=NC(=O->2)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])[H])(<-O=C([N+](=O->3)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])=O,
HISLUT,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)P(C1=C2Oc3c(P(C(C)C)C(C)C)cccc3C(C)(C)C2=C[CH-][CH-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)P(c1cccc2c1Oc1c(P(C(C)C)C(C)C)cccc1C2(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)P(C1=C2Oc3c(P(C(C)C)C(C)C)cccc3C(C)(C)C2=C[CH-][CH-]1)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Os+2]1(<-P(C([H])(C([H])([H])[H])C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2=C3Oc4c(c([H])c([H])c([H])c4P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C3=C([H])[C-]([H])[C-]2[H])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
HIXZEU,ok,1,1,1,1,1,1,1,1,,metal_disconnection_or_ligand_partition,heterocyclic_carbene_like,CN1[C]C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],CN1[C]C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],Cn1[c-2]c(=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21 || [C-]#[O+] || [C-]#[O+] || [Cl-],[C+]1([Rh+](<-[C-]#[O+])(<-[C-]#[O+])Cl)N(C([H])([H])[H])c2c(c([H])c([H])c([H])c2[H])C1=P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
HODGAI,ok,1,1,1,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC1(C)OCC(C(O)C2OC(C)(C)OC2[C]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1(C)OCC(C(O)C2OC(C)(C)OC2[C]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1(C)OCC(C(O)C2OC(C)(C)OC2[C-2]N)O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])[C+](N([H])[H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])C(O[H])([H])C1([H])OC(C([H])([H])[H])(C([H])([H])[H])OC1([H])[H],
HOKTIN,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,N_O_only_coordination,O=C(C=C1C=CC=C[N-]1)c1ccccc1 || [O-]C(=Cc1ccccn1)c1ccccc1,[O-]C(=Cc1ccccn1)c1ccccc1 || [O-]C(=Cc1ccccn1)c1ccccc1,O=C(C=C1C=CC=C[N-]1)c1ccccc1 || [O-]C(=Cc1ccccn1)c1ccccc1,[Pd+2]12(<-O=C(c3c([H])c([H])c([H])c([H])c3[H])C(=C3N1C([H])=C([H])C([H])=C3[H])[H])OC(c1c([H])c([H])c([H])c([H])c1[H])=C(c1n->2c([H])c([H])c([H])c1[H])[H],
