IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
FIJFOW,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Cu+]<-[c-]2c(C)cc(C)cc2C)c(C)c1,C32 H41 Cu1 N2,0.0,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Cu+]<-[c-]2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Cu+]<-[c-]2c(C)cc(C)cc2C)c(C)c1,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Cu+]<-[c-]2c(C)cc(C)cc2C)c(C)c1
FIJZUV,,C26 H23 Cd1 N4 O3 S1 1+,1.0,Cc1ccsc1C(=O)[O-]->[Cd+2]12(<-O)(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21,Cc1ccsc1C(=O)[O-]->[Cd+2]12(<-O)(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21,Cc1ccsc1C12->[Cd+2]34(<-O=1)(<-[O-]2)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41.O
FIKREZ,Nc1ccccc1P(c1ccccc1)(c1ccccc1)->[Cu+]12(<-O=N->1[O-]->2)<-P(c1ccccc1)(c1ccccc1)c1ccccc1N,C36 H32 Cu1 N3 O2 P2,0.0,fail,Nc1ccccc1P(c1ccccc1)(c1ccccc1)->[Cu+]1(<-O=N[O-]->1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1N,Nc1ccccc1P(c1ccccc1)(c1ccccc1)->[Cu+]1(<-O=N[O-]->1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1N
FILHUE,,C29 H30 As2 F3 O4 Pd1 S1 1+,1.0,O=[S+](=O)(=O->[Pd]1(<-O)<-[As](CCCC[As]->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)F,O=S(=O)([O-]->[Pd+2]1(<-O)<-[As](CCCC[As]->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)F,O.O=S12(C(F)(F)F)->[Pd+2]3(<-O=1)(<-[O-]2)<-[As](c1ccccc1)(c1ccccc1)CCCC[As]->3(c1ccccc1)c1ccccc1
FIMKET,,C24 H40 B1 I3 N1 P1 Pt1,0.0,Cc1cc[n+]([BH2-](I)->[Pt+2](<-[I-])(<-[I-])<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,C[c-]1[cH-][cH+]n([B+](I)->[Pt+4](<-[I-])(<-[I-])<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)[cH-][cH-]1,C[c-]1[cH-][cH+]n([B+](I)->[Pt+4](<-[I-])(<-[I-])<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)[cH-][cH-]1
FINTIG,CN(C)[C]1CP(c2ccccc2)(c2ccccc2)->[W]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C20 H18 N1 O4 P1 W1,0.0,CN(C)[C]1CP(c2ccccc2)(c2ccccc2)->[W]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)[C]1CP(c2ccccc2)(c2ccccc2)->[W]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN(C)[C]1CP(c2ccccc2)(c2ccccc2)->[W]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FIPCAI,CCOC(=O)C1=C(SC)S#C(->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N1,C12 H9 Cr1 N1 O7 S2,0.0,fail,CCOC(=O)C1=C(SC)S#C(->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N1,CCOC(=O)C1=C(SC)S#C(->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N1
FIPVUV,[Br-]->[Zn+2](<-[Br-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,C10 H10 Br2 N2 O2 Zn1,0.0,[Br-]->[Zn](<-[Br-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,[Br-]->[Zn+2](<-[Br-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1,[Br-]->[Zn+2](<-[Br-])(<-[O-][n+]1ccccc1)<-[O-][n+]1ccccc1
FIQLUP,CCCCCC[n+]1nn(C)c(-c2ccccc2)[c-]1->[Pd+2](<-[Cl-])(<-[Cl-])<-n1ccccc1,C20 H26 Cl2 N4 Pd1,0.0,CCCCCCn1n[n+](C)c(-c2ccccc2)[c]1->[Pd+](<-[Cl-])(<-[Cl-])<-n1ccccc1,CCCCCCn1n[n+](C)c(-c2ccccc2)[c-]1->[Pd+2](<-[Cl-])(<-[Cl-])<-n1ccccc1,CCCCCCn1n[n+](C)c(-c2ccccc2)[c-]1->[Pd+2](<-[Cl-])(<-[Cl-])<-n1ccccc1
FIRCEO,,C24 H34 Cl2 Ir1 P3,0.0,CP(C)(c1ccccc1)->[IrH+2](<-[Cl-])(<-[Cl-])(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1,CP(C)(c1ccccc1)->[IrH+2](<-[Cl-])(<-[Cl-])(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1,CP(C)(c1ccccc1)->[IrH+2](<-[Cl-])(<-[Cl-])(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1
FIRFOC,Cn1ccn2[BH2-]n3ccn(C)c3=S->[W+2]34(<-[H][BH-](n5ccn(C)c5=S->3)n3ccn(C)c3=S->4)(<-[C-]#[O+])<-S=c12,C17 H24 B2 N8 O1 S4 W1,0.0,fail,Cn1ccn2[BH2-]n3ccn(C)c3=S->[W+2]3(<-[C-]#[O+])(<-S=c12)<-S=c1n(C)ccn1[BH2-]n1ccn(C)c1=S->3,Cn1ccn2Bn3ccn(C)c3=S->[WH+]3(<-[C-]#[O+])(<-S=c12)<-S=c1n(C)ccn1[BH2-]n1ccn(C)c1=S->3
FIRPEE,COc1ccc(\C2[O-]->[Co+3]34567(<-[O-]/C(c8ccc(OC)cc8)=N->3\N->4=C\c3ccccn->53)<-N(=C\c3ccccn->63)/N->7=2)cc1,C28 H24 Co1 N6 O4 1+,1.0,COc1ccc(C2=NN3=Cc4ccccn4->[Co+3]<-345(<-[O-]2)<-[O-]C(=NN->4=Cc2ccccn->52)c2ccc(OC)cc2)cc1,COc1ccc(C2=NN3=Cc4ccccn4->[Co+3]<-345(<-[O-]2)<-[O-]C(=NN->4=Cc2ccccn->52)c2ccc(OC)cc2)cc1,COc1ccc(C2=NN3=Cc4ccccn4->[Co+3]<-345(<-[O-]2)<-[O-]C(=NN->4=Cc2ccccn->52)c2ccc(OC)cc2)cc1
FISVAG,[I-]->[Pd+2](<-[I-])(<-[C]1N(c2ccccc2)C=CN1c1ccccc1)<-[C]1N(c2ccccc2)C=CN1c1ccccc1,C30 H24 I2 N4 Pd1,0.0,[I-]->[Pd+2](<-[I-])(<-[C]1N(c2ccccc2)C=CN1c1ccccc1)<-[C]1N(c2ccccc2)C=CN1c1ccccc1,[I-]->[Pd+2](<-[I-])(<-[C]1N(c2ccccc2)C=CN1c1ccccc1)<-[C]1N(c2ccccc2)C=CN1c1ccccc1,[I-]->[Pd+2](<-[I-])(<-[C]1N(c2ccccc2)C=CN1c1ccccc1)<-[C]1N(c2ccccc2)C=CN1c1ccccc1
FIVSIN,,C29 H21 Ag1 Cl2 O9,0.0,fail,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2]->[Ag+13]1(<-[O-]Cl)<-c2cccc(c2)-c2c(-c3ccccc3)occ(-c3ccccc3)[c+]2-c2cccc->1c2.[O-]Cl,[O-2]->[Ag+13](<-[O-2])(<-[O-2])(<-[O-2])(<-[O-2])<-[O-2].[O-]Cl.[O-]Cl.c1ccc(-c2occ(-c3ccccc3)[c+](-c3ccccc3)c2-c2ccccc2)cc1
FIWNOQ,CS(C)(=O)->[Pt@OH7+2](<-[Cl-])(<-[Cl-])<-n1ccccc1CN1CCOC1=O,C11 H16 Cl2 N2 O3 Pt1 S1,0.0,CS(C)(=O)->[Pt+2](<-[Cl-])(<-[Cl-])<-n1ccccc1CN1CCOC1=O,CS(C)(=O)->[Pt+2](<-[Cl-])(<-[Cl-])<-n1ccccc1CN1CCOC1=O,CS(C)(=O)->[Pt+2](<-[Cl-])(<-[Cl-])<-n1ccccc1CN1CCOC1=O
FIYRIP,Cn1ccn2->[Re+5]3(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]CCN->3Cc12,C7 H12 Cl2 N3 O2 Re1,0.0,Cn1ccn2->[Re+5]3(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]CCN->3Cc12,Cn1ccn2->[Re+5]3(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]CCN->3Cc12,Cn1ccn2->[Re+5](<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]CCNCc12
FIZMAC,,C23 H24 P1 Re1,0.0,c1ccc(P(c2ccccc2)(c2ccccc2)->[ReH4+]2345<-c6c->2c->3[cH-]->4c->56)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[ReH4+]2345<-c6c->2c->3[cH-]->4c->56)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[ReH4+]2345<-c6c->2c->3[cH-]->4c->56)cc1
FMSICR,,C19 H30 Cr1 O7 Si4,0.0,C[Si](C)(C)[Si](O[C-2](c1ccco1)->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])([Si](C)(C)C)[Si](C)(C)C,C[Si](C)(C)[Si](O[C](c1ccco1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])([Si](C)(C)C)[Si](C)(C)C,C[Si](C)(C)[Si](O[C](c1ccco1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])([Si](C)(C)C)[Si](C)(C)C
FOBREV,Cc1sc2/C=C(\[O-]->[Fe+2]3(<-[O-]/C(=C\c4sc(C)c(C)n->34)C(F)(F)F)<-n2c1C)C(F)(F)F,C16 H14 F6 Fe1 N2 O2 S2,0.0,Cc1sc2C=C([O-]->[Fe+2]3(<-[O-]C(=Cc4sc(C)c(C)n->34)C(F)(F)F)<-n2c1C)C(F)(F)F,Cc1sc2C=C([O-]->[Fe+2]3(<-[O-]C(=Cc4sc(C)c(C)n->34)C(F)(F)F)<-n2c1C)C(F)(F)F,Cc1sc2C=C([O-]->[Fe+2]3(<-[O-]C(=Cc4sc(C)c(C)n->34)C(F)(F)F)<-n2c1C)C(F)(F)F
FOCMEP,,C16 H21 I1 Mo1 N1 O2 P1,0.0,Cc1ccc([C-]2([O-]->[Mo+4]<-23456(<-[I-])(<-[N-]=O)<-c2c->3c->4[cH-]->5c->62)[P+](C)(C)C)cc1,Cc1ccc(C2([O-]->[Mo+4]<-23456(<-[I-])(<-[N-]=O)<-c2c->3c->4[cH-]->5c->62)=P(C)(C)C)cc1,Cc1ccc(C2([O-]->[Mo+4]<-23456(<-[I-])(<-[N-]=O)<-c2c->3c->4[cH-]->5c->62)=P(C)(C)C)cc1
FODBAB,CN1(C)Cc2cccc[c-]2->[Pd@@+2]<-12<-[c-]1ccccc1/N=N->2/c1ccccc1,C21 H21 N3 Pd1,0.0,CN1(C)Cc2cccc[c-]2->[Pd+2]<-12<-[c-]1ccccc1N=N->2c1ccccc1,CN1(C)Cc2cccc[c-]2->[Pd+2]<-12<-[c-]1ccccc1N=N->2c1ccccc1,CN1(C)Cc2cccc[c-]2->[Pd+2]<-12<-[c-]1ccccc1N=N->2c1ccccc1
FODLOZ,N#C[S-]->[Co+3]123(<-n4ccccc4)<-n4c5nc6c7ccccc7c(nc7n->1c(nc1c8ccccc8c(nc4-c4ccccc4-5)[n-]->21)-c1ccccc1-7)[n-]->36,C38 H21 Co1 N10 S1,0.0,N#C[S-]->[Co+3]123(<-n4ccccc4)<-n4c5nc6c7ccccc7c(nc7n->1c(nc1c8ccccc8c(nc4-c4ccccc4-5)[n-]->21)-c1ccccc1-7)[n-]->36,N#C[S-]->[Co+7]123(<-n4ccccc4)<-[n-]4c5nc6c7ccccc7c([n-]c7c8ccccc8c([n-]c8c9ccccc9c(nc4c4ccccc45)[n-]->18)[n-]->27)[n-]->36,N#C[S-]->[Co+7]123(<-n4ccccc4)<-[n-]4c5nc6c7ccccc7c([n-]c7c8ccccc8c([n-]c8c9ccccc9c(nc4c4ccccc45)[n-]->18)[n-]->27)[n-]->36
FOFVUR,,C7 H9 I1 O3 S2 W1,0.0,CS1C2(C)[SH-](C)->[W+2]<-1<-2(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CS1[C-]2(C)S(C)->[W+2]<-1<-2(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CS[C-](C)(SC)->[W+2](<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
FOGGEP,,C32 H36 N4 Ni1,0.0,CCCCc1c2n3->[Ni+2]45<-n6c(cc7ccc(c(CC(C)C)c3C=C2)[n-]->47)C=Cc6c(CC(C)C)c2ccc1[n-]->52,CCCCc1c2n3->[Ni+2]45<-n6c(cc7ccc(c(CC(C)C)c3C=C2)[n-]->47)C=Cc6c(CC(C)C)c2ccc1[n-]->52,CCCCc1c2n3->[Ni+2]45<-n6c(cc7ccc(c(CC(C)C)c3C=C2)[n-]->47)C=Cc6c(CC(C)C)c2ccc1[n-]->52
FOGZUX,,C24 H16 Cl2 Hg1 N4,0.0,[Cl-]->[Hg+2]12(<-[Cl-])(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,[Cl-]->[Hg+2](<-[Cl-])(<-n1cccc2ccc3cccnc3c21)<-n1cccc2ccc3cccnc3c21,[Cl-]->[Hg+2]<-[Cl-].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
FOHWOP,Cc1cccc(C)c1[N-]1C(C)(C)/C=[C-](/c2ccccc2)->[Ta+5]<-12345(<-[Cl-])(<-[Cl-])<-c1c->2c->3[c-]->4([Si](C)(C)C)c->51,C27 H34 Cl2 N1 Si1 Ta1,0.0,Cc1cccc(C)c1[N-]1C(C)(C)C=[C-](c2ccccc2)->[Ta+5]<-12345(<-[Cl-])(<-[Cl-])<-c1c->2c->3([Si](C)(C)C)c->4[cH-]->51,Cc1cccc(C)c1[N-]1C(C)(C)C=[C-](c2ccccc2)->[Ta+5]<-12345(<-[Cl-])(<-[Cl-])<-c1c->2c->3[c-]->4([Si](C)(C)C)c->51,Cc1cccc(C)c1[N-]1C(C)(C)C=[C-](c2ccccc2)->[Ta+5]<-1(<-[Cl-])(<-[Cl-])<-[cH-]1cccc1[Si](C)(C)C
FOJVUW,CC1(C)[CH2-]->[Rh+3]2(<-[Cl-])(<-[C-]#[O+])(<-[CH2-]C(C)(C)n3cc[n+](C(C)(C)C)[c-]->23)<-[c-]2n1cc[n+]2C(C)(C)C,C23 H38 Cl1 N4 O1 Rh1,0.0,CC(C)(C)N1C=CN2C(C)(C)[CH2-]->[Rh+3]3(<-[Cl-])(<-[C-]#[O+])(<-[CH2-]C(C)(C)N4C=CN(C(C)(C)C)[C]->34)<-[C]12,CC(C)(C)n1cc[n+]2C(C)(C)[CH2-]->[Rh+3]3(<-[Cl-])(<-[C-]#[O+])(<-[CH2-]C(C)(C)[n+]4ccn(C(C)(C)C)[c-]->34)<-[c-]12,CC(C)(C)n1cc[n+]2C(C)(C)[CH2-]->[Rh+3]3(<-[Cl-])(<-[C-]#[O+])(<-[CH2-]C(C)(C)[n+]4ccn(C(C)(C)C)[c-]->34)<-[c-]12
FOJZEJ,CNC(=S)N/N=C(\C)c1ccccn1->[Hg+2](<-[Cl-])<-[Cl-],C9 H12 Cl2 Hg1 N4 S1,0.0,CNC1NN2=C(C)c3ccccn3->[Hg+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,CNC1NN=C(C)c2ccccn2->[Hg+2](<-[Cl-])(<-[Cl-])<-S=1,CNC(NN=C(C)c1ccccn1)=S->[Hg+2](<-[Cl-])<-[Cl-]
FOKLAT,,C27 H27 B1 Ir1 N4 O1 P1 S2,0.0,Cn1ccn2B3n4ccn(C)c4=S->[IrH]<-3(<-[C-]#[O+])(<-S=c12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cn1ccn2B3n4ccn(C)c4=S->[IrH]<-3(<-[C-]#[O+])(<-S=c12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cn1ccn2B3n4ccn(C)c4=S->[IrH]<-3(<-[C-]#[O+])(<-S=c12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
FOKVOT,,C21 H32 B1 Br1 O1 S3 W1,0.0,CSC[B-]1(CS(C)->[W+2]23(<-[Br-])(<-[C-]#[O+])(<-C(C)#C->2C)(<-C(C)#C->3C)<-S(C)C1)c1ccccc1,CSC[B-]1(CS(C)->[W+2]23(<-[Br-])(<-[C-]#[O+])(<-C(C)#C->2C)(<-C(C)#C->3C)<-S(C)C1)c1ccccc1,CSC[B-]1(CS(C)->[W+2]23(<-[Br-])(<-[C-]#[O+])(<-C(C)#C->2C)(<-C(C)#C->3C)<-S(C)C1)c1ccccc1
FOMBIV,,C29 H29 Cl1 N2 O2 Ru1,0.0,COc1ccc2[O-]->[Ru+2]34567(<-[Cl-])(<-c8c->3c->4(C(C)C)c->5c->6c->78C)<-N(=Nc3ccccc3-c3ccccc3)c2c1,COc1ccc2[O-]->[Ru+4]34567(<-[Cl-])(<-C8#C->3[C-]->4(C(C)C)C->5#C->6[C-]->78C)<-N(=Nc3ccccc3-c3ccccc3)c2c1,COc1ccc2[O-]->[Ru+4]3456(<-[Cl-])(<-C7=C(C)[C-]->3=C->4=C->5(C(C)C)[C-]->6=7)<-N(=Nc3ccccc3-c3ccccc3)c2c1
FONFOD,[Cl-]->[Pd+2](<-[Cl-])(<-[C]1C=CC=CN1)<-P(c1ccccc1)(c1ccccn1)c1ccccn1,C21 H18 Cl2 N3 P1 Pd1,0.0,[Cl-]->[Pd+](<-[Cl-])(<-[c]1cccc[nH+]1)<-P(c1ccccc1)(c1ccccn1)c1ccccn1,[Cl-]->[Pd+2](<-[Cl-])(<-[C]1C=CC=CN1)<-P(c1ccccc1)(c1ccccn1)c1ccccn1,[Cl-]->[Pd+2](<-[Cl-])(<-[C]1C=CC=CN1)<-P(c1ccccc1)(c1ccccn1)c1ccccn1
FONNEB,CN(C)CCN(C)(C)->[Ni]12(<-C=C->1)<-C=O->2,C9 H22 N2 Ni1 O1,0.0,CN1(C)CCN(C)(C)->[Ni]<-123(<-C=C->2)<-C=O->3,CN1(C)CCN(C)(C)->[Ni+2]<-123(<-C=C->2)<-[CH2-][O-]->3,CN1(C)CCN(C)(C)->[Ni]<-123(<-C=C->2)<-C=O->3
FOPCAR,O=c1c(Cl)cc[c-]2->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-n12,C14 H6 Cl1 Mn1 N2 O5,0.0,O=c1c(Cl)cc[c]2->[Mn](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-n12,O=c1c(Cl)cc[c-]2->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-n12,O=c1c(Cl)cc[c-]2->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-n12
FOPSIM,C/C1=C/C(C)=N(/c2c(Cl)cccc2Cl)->[Rh@OH28+]23(<-Clc4cccc(Cl)c4[N-]->21)<-C1=C->3/CCCCCC\1,C25 H27 Cl4 N2 Rh1,0.0,CC1=CC(C)=N2c3c(Cl)cccc3Cl->[Rh+]<-23(<-C2=C->3CCCCCC2)<-[N-]1c1c(Cl)cccc1Cl,CC1=CC(C)=N(c2[c-]cccc2Cl)->[Rh+3]2(<-[Cl-])(<-C3=C->2CCCCCC3)<-[N-]1c1c(Cl)cccc1Cl,CC1=CC(C)=N(c2[c-]cccc2Cl)->[Rh+3]2(<-[Cl-])(<-C3=C->2CCCCCC3)<-[N-]1c1c(Cl)cccc1Cl
FOQFIA,COc1ccccc1N1P(=S->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C31 H27 Cl2 N1 O1 P2 Pt1 S1,0.0,COc1ccccc1N1P(=S->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,COc1ccccc1N1P(=S->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,COc1ccccc1N1P(c2ccccc2)(c2ccccc2)->[Pt+2]2(<-[Cl-])(<-[Cl-])<-S=P->21(c1ccccc1)c1ccccc1
FOQSEL,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2CN(Cc2ccccn->12)C[C@H](c1ccccc1)n1cc(-c2ccccc2)nn1,C28 H26 Cl2 N6 Zn1,0.0,[Cl-]->[Zn+2]12(<-[Cl-])<-n3ccccc3CN->1(Cc1ccccn->21)CC(c1ccccc1)n1cc(-c2ccccc2)nn1,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2CN(Cc2ccccn->12)CC(c1ccccc1)n1cc(-c2ccccc2)nn1,[Cl-]->[Zn+2]1(<-[Cl-])<-n2ccccc2CN(Cc2ccccn->12)CC(c1ccccc1)n1cc(-c2ccccc2)nn1
FORNUV,COP([O-])(OC)->[Pt+2](<-P([O-])(OC)OC)(<-P(OC)(OC)OC)<-P(OC)(OC)OC,C10 H30 O12 P4 Pt1,0.0,COP(OC)(OC)->[Pt](<-P(OC)(OC)OC)(<-[PH](=O)(OC)OC)<-[PH](=O)(OC)OC,COP([O-])(OC)->[Pt+2](<-P([O-])(OC)OC)(<-P(OC)(OC)OC)<-P(OC)(OC)OC,COP([O-])(OC)->[Pt+2](<-P([O-])(OC)OC)(<-P(OC)(OC)OC)<-P(OC)(OC)OC
FOSPIO,,C19 H29 Cl1 Ir1 N6 1+,1.0,CCn1cc2-c3[c](->[Ir+2]4567(<-[Cl-])(<-n2n1)<-c1(C)c->4(C)c->5(C)[c-]->6(C)c->71C)[n+](CC)nn3C,CCn1cc2-c3[c-](->[Ir+3]4567(<-[Cl-])(<-n2n1)<-c1(C)c->4(C)c->5(C)[c-]->6(C)c->71C)n(CC)n[n+]3C,CCn1cc2-c3[c-](->[Ir+3]4567(<-[Cl-])(<-n2n1)<-c1(C)c->4(C)c->5(C)[c-]->6(C)c->71C)n(CC)n[n+]3C
FOTFEA,CC(C)(C)c1pc2(C(C)(C)C)->[Zr+4]3456(<-[Cl-])(<-[Cl-])(<-c7c->3c->4[cH-]->5c->67)<-[c-]1(C(C)(C)C)p2,C20 H32 Cl2 P2 Zr1,0.0,fail,CC(C)(C)c12->[Zr+4]3456789(<-[Cl-])(<-[Cl-])(<-c%10c->3c->4[cH-]->5c->6%10)<-p1[c-]->7(C(C)(C)C)p->8c->92C(C)(C)C,CC(C)(C)c12->[Zr+4]3456789(<-[Cl-])(<-[Cl-])(<-c%10c->3c->4[cH-]->5c->6%10)<-p1[c-]->7(C(C)(C)C)p->8c->92C(C)(C)C
FOTWOB,CC[N-](CC)->[Ti+4]123456(<-c7c->1c->2[c-]->3(C(C)(C)Cc1ncc[n-]->41)c->57)<-C(C)[N-]->6CC,C20 H34 N4 Ti1,0.0,CC[N-](CC)->[Ti+4]12345(<-c6c->1[cH-]->2c->3(C(C)(C)Cc1ncc[n-]->41)c->56)<-[N-](CC)CC,CC[N-](CC)->[Ti+4]12345(<-c6c->1c->2[c-]->3(C(C)(C)Cc1ncc[n-]->41)c->56)<-[N-](CC)CC,CC[N-](CC)->[Ti+4]12345(<-c6c->1c->2[c-]->3(C(C)(C)Cc1ncc[n-]->41)c->56)<-[N-](CC)CC
FOWCID,C/C1=C(\C)[N-](O)->[Co+3]2(<-N1=O)(<-N(=O)/C(C)=C(/C)[N-]->2O)(<-n1cn(C)c2cc(C)c(C)cc21)<-[C-]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,C28 H41 Co1 N6 O4,0.0,CC1C(C)=N(O)->[Co+]2(<-N=1[O])(<-N([O])=C(C)C(C)=N->2O)(<-n1cn(C)c2cc(C)c(C)cc21)<-[C-]12CC3CC(CC(C3)C1)C2,CC1=C(C)[N-](O)->[Co+3]2(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)(<-n1cn(C)c2cc(C)c(C)cc21)<-[C-]12CC3CC(CC(C3)C1)C2,CC1=C(C)[N-](O)->[Co+3]2(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)(<-n1cn(C)c2cc(C)c(C)cc21)<-[C-]12CC3CC(CC(C3)C1)C2
FOXTAO,C1CCC(O[P@TB4]23(OC4CCCC4)=S->[Ni+2]<-245(<-S=[P@TB16]->4(OC2CCCC2)(OC2CCCC2)[S-]->5)<-[S-]3)C1,C20 H36 Ni1 O4 P2 S4,0.0,C1CCC(O[PH]2(OC3CCCC3)=S->[Ni]3(<-S=2)<-S=[PH](OC2CCCC2)(OC2CCCC2)=S->3)C1,C1CCC(OP2(OC3CCCC3)=S->[Ni+2]3(<-S=P(OC4CCCC4)(OC4CCCC4)[S-]->3)<-[S-]2)C1,C1CCC(OP23(OC4CCCC4)=S->[Ni+2]<-245(<-S=P->4(OC2CCCC2)(OC2CCCC2)[S-]->5)<-[S-]3)C1
FOYFOO,,C30 H44 Fe1 O2 P2 S1,0.0,CC(C)(C)c1cc(C(C)(C)C)c(P=[PH](=S)->[Fe+]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(P=P([S-])->[Fe+2]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)c(C(C)(C)C)c1,CC(C)(C)c1cc(C(C)(C)C)c(P=P([S-])->[Fe+2]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)c(C(C)(C)C)c1
FOZLEN,,C21 H27 I2 N1 O1 P1 Rh1,0.0,CC(C)(C)P1(Cc2cccc3-c4cccc[c-]4->[Rh+3]<-1(<-[I-])(<-[I-])(<-[C-]#[O+])<-n23)C(C)(C)C,CC(C)(C)P1(Cc2cccc3-c4cccc[c-]4->[Rh+3]<-1(<-[I-])(<-[I-])(<-[C-]#[O+])<-n23)C(C)(C)C,CC(C)(C)P1(Cc2cccc3-c4cccc[c-]4->[Rh+3]<-1(<-[I-])(<-[I-])(<-[C-]#[O+])<-n23)C(C)(C)C
