IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
DOFLOB,C[n+]1nn(C(C)(C)C)[c-](->[Au+]<-[Cl-])c1C(C)(C)C,C11 H21 Au1 Cl1 N3,0.0,C[n+]1nn(C(C)(C)C)[c](->[Au]<-[Cl-])c1C(C)(C)C,C[n+]1nn(C(C)(C)C)[c-](->[Au+]<-[Cl-])c1C(C)(C)C,C[n+]1nn(C(C)(C)C)[c-](->[Au+]<-[Cl-])c1C(C)(C)C
DOGDUA,CC(C)(C)/[C-]1=C2/[B-](c3c(F)c(F)c(F)c(F)c3F)(c3c(F)c(F)c(F)c(F)c3F)C3#C([Si](C)(C)C)->[Zr+4]<-3<-1<-2456789%10%11(<-c1c->4c->5[cH-]->6c->71)<-c1c->8c->9[cH-]->%10c->%111,C33 H29 B1 F10 Si1 Zr1,0.0,CC(C)(C)[C-]1=C[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)C2#C([Si](C)(C)C)->[Zr+4]<-2<-13456789%10(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101,CC(C)(C)[C-]1=C2[B-](c3c(F)c(F)c(F)c(F)c3F)(c3c(F)c(F)c(F)c(F)c3F)C3#C([Si](C)(C)C)->[Zr+4]<-3<-1<-2456789%10%11(<-c1c->4c->5[cH-]->6c->71)<-c1c->8c->9[cH-]->%10c->%111,CC(C)(C)[C-]1=C[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)C2#C([Si](C)(C)C)->[Zr+4]<-2<-13456789%10(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101
DOHLIV,Cc12->[W+6]3456(<-[O-2])(<-[C-]#Cc7ccccc7)(<-[Se-][Se-]->3)<-c1(C)c->4(C)[c-]->5(C)c->62C,C18 H20 O1 Se2 W1,0.0,Cc12->[W+6]3456(<-[O-2])(<-[C-]#Cc7ccccc7)(<-[Se-][Se-]->3)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[W+6]3456(<-[O-2])(<-[C-]#Cc7ccccc7)(<-[Se-][Se-]->3)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[W+6]3456(<-[O-2])(<-[C-]#Cc7ccccc7)(<-[Se-][Se-]->3)<-c1(C)c->4(C)[c-]->5(C)c->62C
DOJBAI,[O+]#[C-]->[Re+]1(<-O)(<-[C-]#[O+])(<-[C-]#[O+])<-N(=C\c2ccccn->12)/c1ccc(-c2nc3ccccc3s2)cc1,C22 H15 N3 O4 Re1 S1 1+,1.0,[O+]#[C-]->[Re+]1(<-O)(<-[C-]#[O+])(<-[C-]#[O+])<-N(=Cc2ccccn->12)c1ccc(-c2nc3ccccc3s2)cc1,[O+]#[C-]->[Re+]1(<-O)(<-[C-]#[O+])(<-[C-]#[O+])<-N(=Cc2ccccn->12)c1ccc(-c2nc3ccccc3s2)cc1,[O+]#[C-]->[Re+]1(<-O)(<-[C-]#[O+])(<-[C-]#[O+])<-N(=Cc2ccccn->12)c1ccc(-c2nc3ccccc3s2)cc1
DOKROM,O=[N+]([O-])C1=C/C2=C(\c3ccccc3)C3=N4->[Ni@SP1]56<-N2=C1/C(c1ccccc1)=C1/C(Br)=C(Br)C(=N->51)/C(c1ccccc1)=C1/C(Br)=C(Br)C(=N->61)/C(c1ccccc1)=C\4C(Br)=C3Br,C44 H21 Br6 N5 Ni1 O2,0.0,O=[N+]([O-])c1cc2c(-c3ccccc3)c3n4->[Ni+2]56<-n7c(c(-c8ccccc8)c1[n-]->52)C(Br)=C(Br)c7c(-c1ccccc1)c1c(Br)c(Br)c(c(-c2ccccc2)c4C(Br)=C3Br)[n-]->61,O=[N+]([O-])C1=CC2=N3->[Ni]45<-N6=C(C(Br)=C(Br)C6=C(c6ccccc6)C6=N->4C(=C(c4ccccc4)C4=N->5C(=C2c2ccccc2)C(Br)=C4Br)C(Br)=C6Br)C(c2ccccc2)=C13,O=[N+]([O-])C1=CC2=C(c3ccccc3)c3c(Br)c(Br)c4[n-]3->[Ni+2]35<-N2=C1C(=C1[CH+][CH+][CH-][CH+][CH-]1)c1c(Br)c(Br)c([n-]->31)C(c1ccccc1)=c1c(Br)c(Br)c([n-]->51)=C4c1ccccc1
DOLZIQ,Cc1cc(C)c(N2Cc3ccccc3Oc3ccccc3CN(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,C33 H34 Au1 Cl1 N2 O1,0.0,Cc1cc(C)c(N2Cc3ccccc3Oc3ccccc3CN(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,Cc1cc(C)c(N2Cc3ccccc3Oc3ccccc3CN(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,Cc1cc(C)c(N2Cc3ccccc3Oc3ccccc3CN(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1
DONFAO,,C25 H27 Cl1 N3 Ni1 O3 1+,1.0,CO->[Ni+2]12(<-[Cl-])(<-OC)<-n3cccc4ccc5ccc(-c6oc7ccc(C(C)(C)C)cc7n->16)n->2c5c43,CO->[Ni+2]12(<-[Cl-])(<-OC)<-n3cccc4ccc5ccc(-c6oc7ccc(C(C)(C)C)cc7n->16)n->2c5c43,CC(C)(C)c1ccc2oc3n(->[Ni+2]4(<-[Cl-])<-n5cccc6ccc7ccc-3n->4c7c65)c2c1.CO.CO
DONYOX,CCCCCCOc1cc(OCCCCCC)cc(-c2cc3-c4ccccn4->[Pd+2](<-[Br-])(<-[Br-])<-n3[nH]2)c1,C26 H35 Br2 N3 O2 Pd1,0.0,CCCCCCOc1cc(OCCCCCC)cc(-c2cc3-c4ccccn4->[Pd+2](<-[Br-])(<-[Br-])<-n3[nH]2)c1,CCCCCCOc1cc(OCCCCCC)cc(-c2cc3-c4ccccn4->[Pd+2](<-[Br-])(<-[Br-])<-n3[nH]2)c1,CCCCCCOc1cc(OCCCCCC)cc(-c2cc3-c4ccccn4->[Pd+2](<-[Br-])(<-[Br-])<-n3[nH]2)c1
DOPWIP,CC1=C(C)C(C)(/[C-](=N/c2c(C)cccc2C)->[Zn@OH6+2]23<-c4(C)c(C)c(C)[c-]->2(C)c->34C)C(C)=C1C,C29 H39 N1 Zn1,0.0,CC1=C(C)C(C)([C-](=Nc2c(C)cccc2C)->[Zn+2]2345<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)C(C)=C1C,CC1=C(C)C(C)([C-](=Nc2c(C)cccc2C)->[Zn+2]2345<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)C(C)=C1C,CC1=C(C)C(C)([C-](=Nc2c(C)cccc2C)->[Zn+2]2<-c3(C)c(C)c(C)c(C)[c-]->23C)C(C)=C1C
DOQYIR,C/C1=N/[P+]([S-]->[Pt+2](<-[NH-]1)(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1)(c1ccccc1)c1ccccc1,C30 H36 N2 P3 Pt1 S1 1+,1.0,CC1=NP(=S->[Pt+2](<-[NH-]1)(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1)(c1ccccc1)c1ccccc1,CC1=N[P+]([S-]->[Pt+2](<-[NH-]1)(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1)(c1ccccc1)c1ccccc1,CC1=N[P+]([S-]->[Pt+2](<-[NH-]1)(<-P(C)(C)c1ccccc1)<-P(C)(C)c1ccccc1)(c1ccccc1)c1ccccc1
DORNIH,C/C1[C@@H](C)[N-]2CCC[N-]3[C@@H](C)/C(C)=N(/O)->[Tc@TB7+5]<-2<-3(<-[O-2])<-N=1\[O-],C11 H21 N4 O3 Tc1,0.0,CC1C(C)[N-]2CCC[N-]3C(C)C(C)=N(O)->[Tc+4]<-2<-3(<-[O-2])<-N=1[O],CC1C(C)[N-]2CCC[N-]3C(C)C(C)=N(O)->[Tc+5]<-2<-3(<-[O-2])<-N=1[O-],CC1C(C)[N-]2CCC[N-]3C(C)C(C)=N(O)->[Tc+5]<-2<-3(<-[O-2])<-N=1[O-]
DOSSOV,C=CCCC[C@H]1C(=O)[O-]->[Ni@SP1+2]23<-N\1=C(\c1ccccc1)c1ccccc1[N-]->2C(=O)[C@@H]1CCCN->31Cc1ccccc1F,C32 H32 F1 N3 Ni1 O3,0.0,C=CCCCC1C(=O)[O-]->[Ni+2]23<-N1=C(c1ccccc1)c1ccccc1[N-]->2C(=O)C1CCCN->31Cc1ccccc1F,C=CCCCC1C(=O)[O-]->[Ni+2]23<-N(C(=O)C4CCCN->24Cc2ccccc2F)=C2C=CC=CC2=C(c2ccccc2)[N-]->31,C=CCCCC1C(=O)[O-]->[Ni+2]23<-N(C(=O)C4CCCN->24Cc2ccccc2F)=C2C=CC=CC2=C(c2ccccc2)[N-]->31
DOTQAH,O[C@@]12C[C@H]3C[C@@H](C1)C[C@](C1=O->[Zn+2]45(<-O=C([O-]->4)[C@@]46C[C@@H]7C[C@@H](C[C@@](O)(C7)C4)C6)(<-[O-]1)<-n1cccc4ccc6cccn->5c6c41)(C3)C2,C34 H38 N2 O6 Zn1,0.0,fail,O=C([O-]->[Zn+2]1(<-[O-]C(=O)C23CC4CC(CC(O)(C4)C2)C3)<-n2cccc3ccc4cccn->1c4c32)C12CC3CC(CC(O)(C3)C1)C2,OC12CC3CC(C1)CC(C14=O->[Zn+2]<-1567(<-O=C->5([O-]->6)C15CC6CC(CC(O)(C6)C1)C5)(<-[O-]4)<-n1cccc4ccc5cccn->7c5c41)(C3)C2
DOVMUX,,C30 H23 Ir1 N2 O2,0.0,CC1=O->[Ir+3]23(<-[O-]c4ccccc41)(<-[c-]1ccccc1-c1ccccn->21)<-[c-]1ccccc1-c1ccccn->31,CC1=O->[Ir+3]23(<-[O-]c4ccccc41)(<-[c-]1ccccc1-c1ccccn->21)<-[c-]1ccccc1-c1ccccn->31,CC1=O->[Ir+3]23(<-[O-]c4ccccc41)(<-[c-]1ccccc1-c1ccccn->21)<-[c-]1ccccc1-c1ccccn->31
DOWHAY,CC(C)OP1(OC(C)C)=S->[Zn+2]23(<-NCCN->2)(<-S=P(OC(C)C)(OC(C)C)[S-]->3)<-[S-]1,C14 H36 N2 O4 P2 S4 Zn1,0.0,CC(C)OP(=S)(OC(C)C)[S-]->[Zn+2]1(<-NCCN->1)<-[S-]P(=S)(OC(C)C)OC(C)C,CC(C)OP(=S)(OC(C)C)[S-]->[Zn+2]1(<-NCCN->1)<-[S-]P(=S)(OC(C)C)OC(C)C,CC(C)OP1(OC(C)C)=S->[Zn+2]23(<-NCCN->2)(<-S=P(OC(C)C)(OC(C)C)[S-]->3)<-[S-]1
DOYJEG,,C19 H31 B1 Mo1 N1 O2 P1 Si2,0.0,C[Si](C)(C)N([Si](C)(C)C)P1([BH2-][H]->[Mo+2]<-12345(<-[C-]#[O+])(<-[C-]#[O+])<-c1c->2c->3[cH-]->4c->51)c1ccccc1,BP(c1ccccc1)(N([Si](C)(C)C)[Si](C)(C)C)->[MoH+]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,BP(c1ccccc1)(N([Si](C)(C)C)[Si](C)(C)C)->[MoH+]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45
DOZJIM,,C35 H32 Cl2 N2 Pt1 Si1,0.0,CC1=CC(C)=N(c2ccc(Cl)cc2)->[PtH2+2](<-[N-]1c1ccc(Cl)cc1)<-[Si-](c1ccccc1)(c1ccccc1)c1ccccc1,CC1=CC(C)=N(c2ccc(Cl)cc2)->[PtH2+2](<-[N-]1c1ccc(Cl)cc1)<-[Si-](c1ccccc1)(c1ccccc1)c1ccccc1,CC1=CC(C)=N(c2ccc(Cl)cc2)->[PtH2+2](<-[N-]1c1ccc(Cl)cc1)<-[Si-](c1ccccc1)(c1ccccc1)c1ccccc1
DPPFEO,[O+]#[C-]->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccccc1)c1ccccc1,C16 H11 Fe1 O4 P1,0.0,[O+]#[C]->[Fe](<-[C]#[O+])(<-[C]#[O+])(<-[C]#[O+])<-P(c1ccccc1)c1ccccc1,[O+]#[C-]->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccccc1)c1ccccc1,[O+]#[C-]->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(c1ccccc1)c1ccccc1
DUCCIO,,C34 H22 Cl1 N6 O6 Zn1 1+,1.0,O=c1ccccn1-c1ccc2ccc3cccn4->[Zn+2]56(<-O=c7ccccn7-c7ccc8ccc9cccn->5c9c8n->67)(<-[O-][Cl+3]([O-])([O-])[O-])<-n1c2c34,O=c1ccccn1-c1ccc2ccc3cccn4->[Zn+8]56(<-O=c7ccccn7-c7ccc8ccc9cccn->5c9c8n->67)<-n1c2c34.[O-2].[O-2].[O-2].[O-]Cl,O=c1ccccn1-c1ccc2ccc3cccn4->[Zn+8]56(<-[O-2])(<-O=c7ccccn7-c7ccc8ccc9cccn->5c9c8n->67)<-n1c2c34.[O-2].[O-2].[O-]Cl
DUCPOH,CN(C)c1ccc2ccc3cccn(->[Cd+2](<-[Cl-])(<-[Cl-])<-n4cccc5ccc6ccc(N(C)C)nc6c54)c3c2n1,C28 H26 Cd1 Cl2 N6,0.0,CN(C)c1ccc2ccc3cccn4->[Cd+2]5(<-[Cl-])(<-[Cl-])(<-n6cccc7ccc8ccc(N(C)C)n->5c8c76)<-n1c2c34,CN(C)c1ccc2ccc3cccn4->[Cd+2]5(<-[Cl-])(<-[Cl-])(<-n6cccc7ccc8ccc(N(C)C)n->5c8c76)<-n1c2c34,CN(C)c1ccc2ccc3cccn(->[Cd+2](<-[Cl-])(<-[Cl-])<-n4cccc5ccc6ccc(N(C)C)nc6c54)c3c2n1
DUDXOQ,CN1C=CN2CC[P@TB19](c3ccccc3)(c3ccccc3)->[Ir+]345(<-C=C12)<-C1=C->3/CC/C->4=C->5\CC\1,C27 H33 Ir1 N2 P1 1+,1.0,C[n+]1ccn2CCP(c3ccccc3)(c3ccccc3)->[Ir+]345(<-[CH2-]c21)<-C1=C->3CCC->4=C->5CC1,CN1C=CN2CCP(c3ccccc3)(c3ccccc3)->[Ir+]345(<-C=C12)<-C1=C->3CCC->4=C->5CC1,CN1C=CN2CCP(c3ccccc3)(c3ccccc3)->[Ir+]345(<-C=C12)<-C1=C->3CCC->4=C->5CC1
DUFNEZ,C/C1=C2\C=CC=C[N-]2->[Zn@+2]2(<-N(/NC(=O)c3ccccc3N)=C(/C)c3ccccn->23)<-[N-]1NC(=O)c1ccccc1N,C28 H28 N8 O2 Zn1,0.0,CC1c2ccccn2->[Zn]234(<-O=C(NN->2=1)c1ccccc1N)<-O=C(NN->3=C(C)c1ccccn->41)c1ccccc1N,CC1c2ccccn2->[Zn]234(<-O=C(NN->2=1)c1ccccc1N)<-O=C(NN->3=C(C)c1ccccn->41)c1ccccc1N,CC1c2ccccn2->[Zn]234(<-O=C(NN->2=1)c1ccccc1N)<-O=C(NN->3=C(C)c1ccccn->41)c1ccccc1N
DUGHEU,COC(=O)C1/C(C(=O)OC)=[C-](/C(=O)OC)->[Pd+2](<-[C]2N(C)C=CN2Cc2ccccn2)(<-[C]2N(C)C=CN2Cc2ccccn2)<-[C-]=1\C(=O)OC,C32 H34 N6 O8 Pd1,0.0,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2](<-[C]2N(C)C=CN2Cc2ccccn2)(<-[C]2N(C)C=CN2Cc2ccccn2)<-[C-]=1C(=O)OC,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2](<-[C]2N(C)C=CN2Cc2ccccn2)(<-[C]2N(C)C=CN2Cc2ccccn2)<-[C-]=1C(=O)OC,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2](<-[C]2N(C)C=CN2Cc2ccccn2)(<-[C]2N(C)C=CN2Cc2ccccn2)<-[C-]=1C(=O)OC
DUHCOZ,CSC(=S)N/N=C/c1ccccn1->[Cd+2](<-[Cl-])<-[Cl-],C8 H9 Cd1 Cl2 N3 S2,0.0,CSC1NN2=Cc3ccccn3->[Cd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,CSC1NN2=Cc3ccccn3->[Cd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,CSC1NN2=Cc3ccccn3->[Cd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1
DUHYEM,Cn1cc[n+](C)c1[B@-]1(C(C)(C)C)[C](->[Mn+]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6c->2c->3[cH-]->4c->56)N1C(C)(C)C,C21 H31 B1 Mn1 N3 O2,0.0,Cn1cc[n+](C)c1[B-]1(C(C)(C)C)[C](->[Mn+]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6c->2c->3[cH-]->4c->56)N1C(C)(C)C,Cn1cc[n+](C)c1[B-]1(C(C)(C)C)[C](->[Mn+]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6c->2c->3[cH-]->4c->56)N1C(C)(C)C,Cn1cc[n+](C)c1[B-]1(C(C)(C)C)[C](->[Mn+]2345(<-[C-]#[O+])(<-[C-]#[O+])<-c6c->2c->3[cH-]->4c->56)N1C(C)(C)C
DUKMIG,,C14 H22 N8 Ni1 S4,0.0,fail,Cc1cc(C)[n-]2->[Ni+2]3(<-S=C(N)N)(<-S=C(N)N)(<-S=c2n1)<-S=c1nc(C)cc(C)[n-]->31,Cc1cc(C)[n-]2->[Ni+2]3(<-S=c2n1)<-S=c1nc(C)cc(C)[n-]->31.NC(N)=S.NC(N)=S
DULRAD,,C19 H29 O11 P1 Ru1,0.0,COC(=O)C1=C2C3=C(C(=O)OC)->[Ru]<-1<-2<-3456(<-C(C(=O)OC)=C->4C->5=C->6C(=O)OC)<-P(OC)(OC)OC,COC(=O)[CH-]1C2=C3[CH-](C(=O)OC)->[Ru+4]<-2<-3<-1456(<-C(=C->4[CH-]->5C(=O)OC)[CH-]->6C(=O)OC)<-P(OC)(OC)OC,COC(=O)[CH-]1C2=C3[CH-](C(=O)OC)->[Ru+4]<-2<-3<-1456(<-C(=C->4[CH-]->5C(=O)OC)[CH-]->6C(=O)OC)<-P(OC)(OC)OC
DUMZOC,,C30 H44 B1 Mo1 N7 O2,0.0,CC#N->[Mo+4]12(<-[O-2])(<-[O-]c3ccccc3C(C)(C)C)<-[n-]3c(C(C)C)cc[n+]3[BH-]([n+]3ccc(C(C)C)[n-]->13)[n+]1ccc(C(C)C)[n-]->21,CC#N->[Mo+4]12(<-[O-2])(<-[O-]c3ccccc3C(C)(C)C)<-n3c(C(C)C)ccn3[BH-](n3ccc(C(C)C)n->13)n1ccc(C(C)C)n->21,CC#N->[Mo+4]12(<-[O-2])(<-[O-]c3ccccc3C(C)(C)C)<-n3c(C(C)C)ccn3[BH-](n3ccc(C(C)C)n->13)n1ccc(C(C)C)n->21
DUQCUP,,C21 H19 Mo1 N1 S4,0.0,CC(c1ccccc1)n1c2[S-]->[Mo+4]3456789%10(<-[S-]c2sc1=S)(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101,CC(c1ccccc1)N1C(=S)SC2=S->[Mo+2]3456789%10(<-S=C21)(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101,CC(c1ccccc1)N1C(=S)SC2=S->[Mo+2]3456789%10(<-S=C21)(<-c1c->3c->4[cH-]->5c->61)<-c1c->7c->8[cH-]->9c->%101
DURHOP,C#CCN=c1sc2[S-]->[Pt@OH14+2]3(<-[S-]c2s1)<-n1ccc(C(C)(C)C)cc1-c1cc(C(C)(C)C)ccn->31,C24 H27 N3 Pt1 S4,0.0,C#CCN=c1sc2[S-]->[Pt+2]3(<-[S-]c2s1)<-n1ccc(C(C)(C)C)cc1-c1cc(C(C)(C)C)ccn->31,C#CCN=C1SC2=S->[Pt]3(<-S=C2S1)<-n1ccc(C(C)(C)C)cc1-c1cc(C(C)(C)C)ccn->31,C#CCN=C1SC2=S->[Pt]3(<-S=C2S1)<-n1ccc(C(C)(C)C)cc1-c1cc(C(C)(C)C)ccn->31
DURXIY,CCOc1ccccc1[N-]1/N=N(/c2ccc([N+](=O)[O-])cc2)->[Hg+2]<-1<-[Cl-],C14 H13 Cl1 Hg1 N4 O3,0.0,CCO1c2ccccc2N2=N[N-](c3ccc([N+](=O)[O-])cc3)->[Hg+2]<-2<-1<-[Cl-],CCOc1ccccc1[N-](N=Nc1ccc([N+](=O)[O-])cc1)->[Hg+2]<-[Cl-],CCOc1ccccc1[N-](N=Nc1ccc([N+](=O)[O-])cc1)->[Hg+2]<-[Cl-]
DUSTOC,CCO[C@@H]1c2ccccn2->[Zn+2](<-[Cl-])(<-[Cl-])<-n2ccccc2[C@@H]2N(c3ccccc3)CCN12,C22 H24 Cl2 N4 O1 Zn1,0.0,CCOC1c2ccccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-n3ccccc3C3N(c4ccccc4)CCN->213,CCOC1c2ccccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-n3ccccc3C3N(c4ccccc4)CCN->213,CCOC1c2ccccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-n3ccccc3C3N(c4ccccc4)CCN->213
DUVTUJ,C[C@](c1ccccc1)(c1ccccn1)c1cccc([C@](C)(c2ccccc2)c2ccccn2)n1->[Hg+2]<-[CH3-],C32 H30 Hg1 N3 1+,1.0,CC1(c2ccccc2)c2ccccn2->[Hg+2]2(<-[CH3-])<-n3ccccc3C(C)(c3ccccc3)c3cccc1n->23,CC(c1ccccc1)(c1ccccn1)c1cccc(C(C)(c2ccccc2)c2ccccn2)n1->[Hg+2]<-[CH3-],CC(c1ccccc1)(c1ccccn1)c1cccc(C(C)(c2ccccc2)c2ccccn2)n1.[CH3-]->[Hg+2]
DUYFEI,COC1=C2[CH-]C=CC=C2C(OC)(OC)[C-](->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=C1,C18 H14 Cr1 O8,0.0,COC1=C[C-2](->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C(OC)(OC)c2ccccc21,COC1=C[C](->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C(OC)(OC)c2ccccc21,COC1=C[C](->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])C(OC)(OC)c2ccccc21
DUZBAD,CC(=O)[O-]->[Cu+]<-[N-](/C(=N/c1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)c1c(C(C)C)cccc1C(C)C,C32 H45 Cu1 N4 O2,0.0,CC(=O)[O-]->[Cu+]<-[N-](C(=Nc1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)c1c(C(C)C)cccc1C(C)C,CC(=O)[O-]->[Cu+]<-[N-](C(=Nc1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)c1c(C(C)C)cccc1C(C)C,CC1=O->[Cu+](<-[O-]1)<-[N-](C(=Nc1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)c1c(C(C)C)cccc1C(C)C
EAIVCO,C=[CH-]->[Co+3]123(<-O)<-[O-]/C(C)=C\C(C)=N->1\CC/N->2=C(C)/C=C(/C)[O-]->3,C14 H23 Co1 N2 O3,0.0,C=[CH-]->[Co+3]123(<-O)<-[O-]C(C)=CC(C)=N->1CCN->2=C(C)C=C(C)[O-]->3,C=[CH-]->[Co+3]123(<-O)<-[O-]C(C)=CC(C)=N->1CCN->2=C(C)C=C(C)[O-]->3,C=[CH-]->[Co+3]123(<-O)<-[O-]C(C)=CC(C)=N->1CCN->2=C(C)C=C(C)[O-]->3
EBAVOU,,C22 H24 N2 Zn1,0.0,Cc1cc[cH-](->[Zn+2](<-[cH-]2ccc(C)c2)(<-n2ccccc2)<-n2ccccc2)c1,Cc1cc[cH-](->[Zn+2](<-[cH-]2ccc(C)c2)(<-n2ccccc2)<-n2ccccc2)c1,Cc1cc[cH-](->[Zn+2](<-[cH-]2ccc(C)c2)(<-n2ccccc2)<-n2ccccc2)c1
EBECIY,COC(OC)c1cc(C)cc2/C=N3/C(=N\N4=C(C)\C=C(\C)[O-]->[Ni@SP1+2]<-3<-4<-[O-]c21)/SC,C18 H23 N3 Ni1 O4 S1,0.0,COC(OC)c1cc(C)cc2C=N3C(=N[N-]4C(C)=CC(C)=O->[Ni+2]<-3<-4<-[O-]c21)SC,COC(OC)c1cc(C)cc2C=N3C(=NN4=C(C)C=C(C)[O-]->[Ni+2]<-3<-4<-[O-]c21)SC,COC(OC)c1cc(C)cc2C=N3C(=NN4=C(C)C=C(C)[O-]->[Ni+2]<-3<-4<-[O-]c21)SC
EBOYEZ,CC(C)(C)[CH+]1[C-]23->[Ti+4]<-1456789%10(<-[Cl-])(<-[CH+]([CH-]->4[CH-]->52)[CH-]->63)<-c1(C)c->7(C)c->8(C)[c-]->9(C)c->%101C,C20 H29 Cl1 Ti1,0.0,fail,CC(C)(C)C1=C23->[Ti+2]<-1456789%10(<-[Cl-])(<-C(=C->42)C->5=C->63)<-c1(C)c->7(C)c->8(C)[c-]->9(C)c->%101C,CC(C)(C)C1=C23->[Ti+2]<-1456789%10(<-[Cl-])(<-C(=C->42)C->5=C->63)<-c1(C)c->7(C)c->8(C)[c-]->9(C)c->%101C
EBUGAK,CC/N1=C2/[N-](C(C)(C)C)->[Zr+4]<-2<-13456(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,C19 H36 N2 Zr1,0.0,CC[N-]1C=N(C(C)(C)C)->[Zr+4]<-12345(<-[CH3-])(<-[CH3-])<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CCN1=C2[N-](C(C)(C)C)->[Zr+4]<-2<-13456(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CCN1=C2[N-](C(C)(C)C)->[Zr+4]<-2<-13456(<-[CH3-])(<-[CH3-])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C
ECAFIZ,,C33 H32 N4 Ni1,0.0,CCC1=C(C)c2cc3c4ccccc4n4cc5n6->[Ni+]7(<-[c]34)<-n2c1cc1c(CC)c(C)c(cc6C(C)=C5CC)[n-]->71,CCC1=C(C)c2cc3[cH-]4->[Ni+2]56<-n2c1cc1n->5c(cc2n->6c(cn4-c4ccccc4-3)C(CC)=C2C)C(C)=C1CC,CCC1=C(C)c2cc3[cH-]4->[Ni+2]56<-n2c1cc1n->5c(cc2n->6c(cn4-c4ccccc4-3)C(CC)=C2C)C(C)=C1CC
ECEVEN,C/N1=C2\C=CC=CC2=N->[Pt@SP3+2]<-12<-[NH-]c1ccccc1[N-]->2C,C14 H16 N4 Pt1,0.0,CN1=C2C=CC=CC2=N->[Pt]<-12<-N=C1C=CC=CC1=N->2C,C[N-]1c2ccccc2[NH-]->[Pt+4]<-12<-[NH-]c1ccccc1[N-]->2C,C[N-]1c2ccccc2[NH-]->[Pt+4]<-12<-[NH-]c1ccccc1[N-]->2C
