IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
FEBJAX,,C12 H15 Co1 F4 O1 Si2,0.0,CC(C)(C)C1=C[Si-](F)(F)->[Co+3]2345(<-[C-]#[O+])(<-c6c->2c->3[cH-]->4c->56)<-[Si-]1(F)F,CC(C)(C)C1C=[Si](F)(F)->[Co+]2345(<-[C-]#[O+])(<-c6c->2c->3[cH-]->4c->56)<-[Si]=1(F)F,CC(C)(C)C1C=[Si](F)(F)->[Co+]2345(<-[C-]#[O+])(<-c6c->2c->3[cH-]->4c->56)<-[Si]=1(F)F
FEBYIX,CCN(CC)C1/N=C(/c2ccccc2)[N-]2CC(=O)[N-]3CC(=O)[N-](CC(=O)O)->[Tc+5]<-3<-2(<-[O-2])<-S=1,C18 H22 N5 O5 S1 Tc1,0.0,CCN(CC)C1=NC(c2ccccc2)=N2CC(=O)[N-]3CC(=O)[N-](CC(=O)O)->[Tc+5]<-2<-3(<-[O-2])<-[S-]1,CCN(CC)C1N=C(c2ccccc2)[N-]2CC(=O)[N-]3CC(=O)[N-](CC(=O)O)->[Tc+5]<-3<-2(<-[O-2])<-S=1,CCN(CC)C1N=C(c2ccccc2)[N-]2CC(=O)[N-]3CC(=O)[N-](CC(=O)O)->[Tc+5]<-3<-2(<-[O-2])<-S=1
FEDQUD,,C28 H30 Fe1 N3 O2 1+,1.0,Cc1cc(C)c(-c2[c](->[Fe+]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)n(-c3c(C)cc(C)cc3C)n[n+]2C)c(C)c1,Cc1cc(C)c(-c2[c-](->[Fe+2]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)[n+](-c3c(C)cc(C)cc3C)nn2C)c(C)c1,Cc1cc(C)c(-c2[c-](->[Fe+2]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)[n+](-c3c(C)cc(C)cc3C)nn2C)c(C)c1
FEGCEB,O=S(=O)([O-]->[Ag+](<-[Se](c1ccccc1)c1ccc2c3c(ccc(Br)c13)CC2)<-[Se](c1ccccc1)c1ccc2c3c(ccc(Br)c13)CC2)C(F)(F)F,C37 H26 Ag1 Br2 F3 O3 S1 Se2,0.0,O=S(=O)([O-]->[Ag+](<-[Se](c1ccccc1)c1ccc2c3c(ccc(Br)c13)CC2)<-[Se](c1ccccc1)c1ccc2c3c(ccc(Br)c13)CC2)C(F)(F)F,Brc1ccc2c3c(cc[c-]c13)CC2.Brc1ccc2c3c(cc[c-]c13)CC2.O=S(=O)([O-]->[Ag+5](<-[Se-]c1ccccc1)<-[Se-]c1ccccc1)C(F)(F)F,Brc1ccc2c3c(cc[c-]c13)CC2.Brc1ccc2c3c(ccc([Se]c4ccccc4)c13)CC2.O=S12(C(F)(F)F)->[Ag+3](<-[Se-]c3ccccc3)(<-O=1)<-[O-]2
FEGWAR,CC1/C(C)=N2\CC/N3=C(C)\C(C)=N(/O)->[Ni+2]<-2<-34<-[O-]\N->4=1,C10 H17 N4 Ni1 O2 1+,1.0,CC1C(C)=N2CCN3=C(C)C(C)=N(O)->[Ni+]<-2<-3<-N=1[O],CC1=C(C)[N-]2CCN3=C(C)C(C)=N(O)->[Ni+2]<-3<-2<-N1=O,CC1=C(C)[N-]2CCN3=C(C)C(C)=N(O)->[Ni+2]<-3<-2<-N1=O
FEHFUU,C/C1=N2->[Ni@@+2]3(<-O=C([O-]->3)c3ccccc3O)<-N(CCCN(C)CCC/2)C(C)(C)C1,C20 H32 N3 Ni1 O3 1+,1.0,fail,CC1=N2->[Ni+2]345(<-O=C->3([O-]->4)c3ccccc3O)<-N(CCCN->5(C)CCC2)C(C)(C)C1,CC1=N2->[Ni+2]345(<-O=C->3([O-]->4)c3ccccc3O)<-N(CCCN->5(C)CCC2)C(C)(C)C1
FEHPAL,,C15 H15 Cl1 F1 N1 Pd1,0.0,CC(C)(C)c1cccc2-c3ccc(F)c[c-]3->[Pd+2](<-[Cl-])<-n21,CC(C)(C)c1cccc2-c3ccc(F)c[c-]3->[Pd+2](<-[Cl-])<-n21,[CH2-]C(C)(C)c1cccc2-c3ccc(F)c[c-]3->[PdH+3](<-[Cl-])<-n21
FEJKUB,,C23 H20 Br2 Cl2 N2 O2 Pd1,0.0,[Cl-]->[Pd+2]1(<-[Cl-])<-N2=C(c3ccccc3)OC3C(Br)CC4(CC(Br)C5OC(c6ccccc6)=N->1C54)C32,[Cl-]->[Pd+4]1(<-[Cl-])<-N2=C3C(O[C-]2c2ccccc2)C(Br)CC32CC(Br)C3OC(c4ccccc4)=N->1[C-]32,[Cl-]->[Pd+2]1(<-[Cl-])<-N2=C3C(O[C-]2c2ccccc2)C(Br)CC32CC(Br)C3OC(c4ccccc4)=[N+]->1=C32
FEKHEK,,C32 H38 Cl2 N2 O2 Ru1,0.0,CC(=O)C(C)O1c2ccccc2[CH-2]->[Ru+4]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C,CC(=O)C(C)O1c2ccccc2[CH]->[Ru+2]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C,CC(=O)C(C)O1c2ccccc2[CH]->[Ru+2]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C
FELGIP,,C36 H27 N2 P1 Pt1 S1,0.0,c1ccc(P(c2ccccc2)(c2ccccc2)->[Pt+2]2(<-[S-]c3ccccn3)<-[c-]3cccc4ccc5cccn->2c5c43)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[Pt+2]2(<-[S-]c3ccccn3)<-[c-]3cccc4ccc5cccn->2c5c43)cc1,c1ccc(P(c2ccccc2)(c2ccccc2)->[Pt+2]2(<-[S-]c3ccccn3)<-[c-]3cccc4ccc5cccn->2c5c43)cc1
FELXUP,O=C([S-]->[Ni@TB14+2]1(<-[S-]C(=O)c2cc3cc-3c2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,C40 H34 Ni1 O2 P2 S2,0.0,O=C([S-]->[Ni+2]1(<-[S-]C(=O)c2ccccc2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,O=C([S-]->[Ni+4]1(<-[S-]C(=O)c2ccccc2)<-P(CCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c1c[c-]c[c-]c1,O=C([S-]->[Ni+2]12(<-[O-]C(=S->1)c1ccccc1)<-P(CCP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c1cc2cc-2c1
FENNIX,O=C1CN2(CCN34CC(=O)[O-]->[Ti+4]<-2<-3(<-[O-2])(<-[O-]1)<-[O-]c1ccccc1C4)Cc1ccccc1O,C20 H21 N2 O7 Ti1 1-,-1.0,O=C1CN2(CCN34CC(=O)[O-]->[Ti+4]<-2<-3(<-[O-2])(<-[O-]1)<-[O-]c1ccccc1C4)Cc1ccccc1O,O=C1CN2(CCN34CC(=O)[O-]->[Ti+4]<-2<-3(<-[O-2])(<-[O-]1)<-[O-]c1ccccc1C4)Cc1ccccc1O,O=C1CN2(CCN34CC(=O)[O-]->[Ti+4]<-2<-3(<-[O-2])(<-[O-]1)<-[O-]c1ccccc1C4)Cc1ccccc1O
FENZON,,C12 H26 Cl3 O7 Ti1,0.0,O->[Ti+3]1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O2CCOCCOCCOCCOCCO->1CC2,O->[Ti+4]1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O2[CH-]CO->1CCOCCOCCOCCOCC2,O->[Ti+4]1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O2[CH-]CO->1CCOCCOCCOCCOCC2
FEPYOP,,C33 H29 N1 O9 W1,0.0,CCOC(=O)C1=C(c2ccccc2)C2(C)CC([C-2](OCC)->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=C(c3ccccc3)N3CCOC132,CCOC(=O)C1=C(c2ccccc2)C2(C)CC([C](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=C(c3ccccc3)N3CCOC132,CCOC(=O)C1=C(c2ccccc2)C2(C)CC([C](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=C(c3ccccc3)N3CCOC132
FEQQID,C[Si]1(C)CCC[N-]2/C=C3/C=CC=N3->[Ni@SP2+2]<-23<-N2=CC=C/C2=C/[N-]->3CCC[Si](C)(C)O1,C20 H32 N4 Ni1 O1 Si2,0.0,C[Si]1(C)CCCN2=Cc3ccc[n-]3->[Ni+2]<-23<-N(=Cc2ccc[n-]->32)CCC[Si](C)(C)O1,C[Si]1(C)CCC[N-]2C=C3C=CC=N3->[Ni+2]<-23<-N2=CC=CC2=C[N-]->3CCC[Si](C)(C)O1,C[Si]1(C)CCC[N-]2C=C3C=CC=N3->[Ni+2]<-23<-N2=CC=CC2=C[N-]->3CCC[Si](C)(C)O1
FERMUM,,C34 H40 Si2 Zr1,0.0,C[Si](C)(C)C1C(c2ccccc2)=[C-](c2ccccc2)->[Zr+4]23456789%10%11(<-C1#C->2[CH-]->3[Si](C)(C)C)(<-c1c->4c->5[cH-]->6c->71)<-c1c->8c->9[cH-]->%10c->%111,C[Si](C)(C)C1C(c2ccccc2)=[C-](c2ccccc2)->[Zr+4]23456789%10%11(<-C1#C->2[CH-]->3[Si](C)(C)C)(<-c1c->4c->5[cH-]->6c->71)<-c1c->8c->9[cH-]->%10c->%111,C[Si](C)(C)C=C=[C-]1C(C(c2ccccc2)=[C-](c2ccccc2)->[Zr+4]<-123456789(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91)[Si](C)(C)C
FESDUD,[I-]->[Co+]1234(<-N=C->15C=CC=C/C5=N->2\c1ccccc1)<-N=C->31C=CC=C/C1=N->4\c1ccccc1,C24 H20 Co1 I1 N4,0.0,[I-]->[Co+3]12(<-N=C3C=CC=C[C]3[N-]->1c1ccccc1)<-N=C1C=CC=C[C]1[N-]->2c1ccccc1,[I-]->[Co+]12(<-N=C3C=CC=CC3=N->1c1ccccc1)<-N=C1C=CC=CC1=N->2c1ccccc1,[I-]->[Co+]12(<-N=C3C=CC=CC3=N->1c1ccccc1)<-N=C1C=CC=CC1=N->2c1ccccc1
FETJAR,Cc1cc(C)n2->[Ir+3]34(<-[O-]C(=O)N5C=CC=C[C]->35)(<-[c-]3ccccc3)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->41,C27 H31 B1 Ir1 N7 O2,0.0,fail,Cc1cc(C)n2->[Ir+3]34(<-[O-]C(=O)N5C=CC=C[C]->35)(<-[c-]3ccccc3)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->41,Cc1cc(C)n2->[Ir+3]34(<-[O-]C(=O)N5C=CC=C[C]->35)(<-[c-]3ccccc3)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->41
FEVFET,Cc1cccc2/N=C3/c4ccccc4C4/N=c5/cccc(C)[n-]5->[Fe@@+2](<-[CH2-][Si](C)(C)C)(<-N=43)<-n12,C24 H27 Fe1 N5 Si1,0.0,Cc1cccc2N=C3c4ccccc4C4=Nc5cccc(C)n5->[Fe+2](<-[CH2-][Si](C)(C)C)(<-n12)<-[N-]34,Cc1cccc2N=C3c4ccccc4C4=Nc5cccc(C)n5->[Fe+2](<-[CH2-][Si](C)(C)C)(<-n12)<-[N-]34,Cc1cccc2N=C3c4ccccc4C4=Nc5cccc(C)n5->[Fe+2](<-[CH2-][Si](C)(C)C)(<-n12)<-[N-]34
FEVTUV,,C36 H30 Br2 Mo1 N2 O1 P2,0.0,[O+]#[C-]->[Mo+2]12(<-[Br-])(<-[Br-])(<-n3ccccc3-c3ccccn->13)<-P(CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[Mo+2]12(<-[Br-])(<-[Br-])(<-n3ccccc3-c3ccccn->13)<-P(CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[Mo+2]12(<-[Br-])(<-[Br-])(<-n3ccccc3-c3ccccn->13)<-P(CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
FEWRAA,CCP(CC)(CC)=C(C)[C](OC)->[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,C17 H26 Fe1 O3 P1 1+,1.0,CC[P+](CC)(CC)C(C)=[C-](OC)->[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,CCP(CC)(CC)=C(C)[C](OC)->[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,CCP(CC)(CC)=C(C)[C](OC)->[Fe+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45
FEWZIT,C=[C-](c1ccccc1)->[Pd+2](<-P(CC)(CC)CC)(<-P(CC)(CC)CC)<-P1([O-])Oc2ccccc2-c2ccccc21,C32 H45 O2 P3 Pd1,0.0,C=[C-](c1ccccc1)->[Pd+](<-P(CC)(CC)CC)(<-P(CC)(CC)CC)<-[PH]1(=O)Oc2ccccc2-c2ccccc21,C=[C-](c1ccccc1)->[Pd+2](<-P(CC)(CC)CC)(<-P(CC)(CC)CC)<-P1([O-])Oc2ccccc2-c2ccccc21,C=[C-](c1ccccc1)->[Pd+2](<-P(CC)(CC)CC)(<-P(CC)(CC)CC)<-P1([O-])Oc2ccccc2-c2ccccc21
FEXVUB,CC1=O->[Cd+2]23(<-O=C(C)[O-]->2)(<-[O-]1)<-n1c(-c2nc4ccccc4[nH]2)cccc1-c1[nH]c2ccccc2n->31,C23 H19 Cd1 N5 O4,0.0,fail,CC1=O->[Cd+2]234(<-O=C(C)[O-]->2)(<-[O-]1)<-n1c(-c2[nH]c5ccccc5n->32)cccc1-c1[nH]c2ccccc2n->41,CC12=O->[Cd+2]<-13456(<-O=C->3(C)[O-]->4)(<-[O-]2)<-n1c(-c2[nH]c3ccccc3n->52)cccc1-c1[nH]c2ccccc2n->61
FEYCIX,Cc1cc(C)c([C](->[Au+]<-[Cl-])c2sc(N(C)C)c3ccccc23)c(C)c1,C20 H21 Au1 Cl1 N1 S1,0.0,Cc1cc(C)c([C-](->[Au+2]<-[Cl-])c2sc(N(C)C)c3ccccc23)c(C)c1,Cc1cc(C)c([C](->[Au+]<-[Cl-])c2sc(N(C)C)c3ccccc23)c(C)c1,Cc1cc(C)c([C](->[Au+]<-[Cl-])c2sc(N(C)C)c3ccccc23)c(C)c1
FEZJEB,CCC/C1c2ccccn2->[Fe+2]234(<-[O-]/C(=N\N->2=1)c1ccccc1O)<-[O-]/C(=N\N->3=C(\CCC)c1ccccn->41)c1ccccc1O,C32 H32 Fe1 N6 O4,0.0,CCCC1c2ccccn2->[Fe+2]234(<-[O-]C(=NN->2=1)c1ccccc1O)<-[O-]C(=NN->3=C(CCC)c1ccccn->41)c1ccccc1O,CCCC1c2ccccn2->[Fe+2]234(<-[O-]C(=NN->2=1)c1ccccc1O)<-[O-]C(=NN->3=C(CCC)c1ccccn->41)c1ccccc1O,CCCC1c2ccccn2->[Fe+2]234(<-[O-]C(=NN->2=1)c1ccccc1O)<-[O-]C(=NN->3=C(CCC)c1ccccn->41)c1ccccc1O
FIBMIN,C[C]1N(C)c2ccccn2->[Pt@+2]<-1(<-[Cl-])<-[C-](C)=O,C10 H13 Cl1 N2 O1 Pt1,0.0,fail,C[C]1N(C)c2ccccn2->[Pt+2]<-1(<-[Cl-])<-[C-](C)=O,C[C]1N(C)c2ccccn2->[Pt+2]<-1(<-[Cl-])<-[C-](C)=O
FICBAV,Cc1ccc([N-]2[P+](c3ccccc3)(c3ccccc3)[N-](c3ccc(C)cc3)->[Ti+4]<-23456(<-[CH3-])(<-[CH3-])<-c2c->3c->4[cH-]->5c->62)cc1,C33 H35 N2 P1 Ti1,0.0,fail,Cc1ccc([N-]2[P+](c3ccccc3)(c3ccccc3)[N-](c3ccc(C)cc3)->[Ti+4]<-23456(<-[CH3-])(<-[CH3-])<-c2c->3c->4[cH-]->5c->62)cc1,Cc1ccc([N-]2[P+](c3ccccc3)(c3ccccc3)[N-](c3ccc(C)cc3)->[Ti+4]<-23456(<-[CH3-])(<-[CH3-])<-c2c->3c->4[cH-]->5c->62)cc1
FICMEJ,,C15 H46 P5 Re1,0.0,CP(C)(C)->[ReH](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[ReH](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[ReH](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C
FIDWUL,,C6 H12 N2 O8 Zn1,0.0,CON1=CC(=O)[O-]->[Zn+2]<-12(<-O)(<-O)<-[O-]C(=O)C=N->2OC,CON1=CC(=O)[O-]->[Zn+2]<-12(<-O)(<-O)<-[O-]C(=O)C=N->2OC,CON1=CC(=O)[O-]->[Zn+2]<-12(<-O)(<-O)<-[O-]C(=O)C=N->2OC
FIGBED,,C21 H48 Ir1 N1 P2,0.0,CC(C)(C)P1(CC[CH-]2CCP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-2<-1<-[NH2-])C(C)(C)C,CC(C)(C)P1(CC[CH-]2CCP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-2<-1<-[NH2-])C(C)(C)C,CC(C)(C)P1(CC[CH-]2CCP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-2<-1<-[NH2-])C(C)(C)C
FIGNUF,Cc1cccc(C)c1-n1nnnc1[S-]->[Pd+2](<-[C-]#Cc1ccccc1)(<-P(C)(C)C)<-P(C)(C)C,C23 H32 N4 P2 Pd1 S1,0.0,fail,Cc1cccc(C)c1-n1nnnc1[S-]->[Pd+2](<-[C-]#Cc1ccccc1)(<-P(C)(C)C)<-P(C)(C)C,Cc1cccc(C)c1-n1nn[n-]2->[Pd+2](<-[C-]#Cc3ccccc3)(<-S=c12)(<-P(C)(C)C)<-P(C)(C)C
FIHDUY,CC1/C=C(/C)[O-]->[Ru+2]234(<-O=1)(<-O=C(C)/C=C(/C)[O-]->2)<-O=c1c2cccc5ccc6cccc(c6c52)c->31=O->4,C26 H22 O6 Ru1,0.0,fail,CC1=CC(C)=O->[Ru+4]23(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-[O-]c1c([O-]->3)c2cccc3ccc4cccc1c4c32,CC1=CC(C)=O->[Ru+4]23(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-[O-]c1c([O-]->3)c2cccc3ccc4cccc1c4c32
FIHJUD,CCC[n+]1cn(->[Ag+]<-n2c[n+](CCC)c3ncn([O-])c(N)c2-3)c2c(N)n([O-])cnc1-2,C16 H22 Ag1 N10 O2 1+,1.0,CCCn1cn(->[Ag-]<-n2cn(CCC)c3nc[n+]([O])c(N)c32)c2c(N)[n+]([O])cnc21,CCC[n+]1cn(->[Ag+]<-n2c[n+](CCC)c3ncn([O-])c(N)c2-3)c2c(N)n([O-])cnc1-2,CCC[n+]1cn(->[Ag+]<-n2c[n+](CCC)c3ncn([O-])c(N)c2-3)c2c(N)n([O-])cnc1-2
FIHNOC,CSCCCN1P(c2ccccc2)(c2ccccc2)->[Ni+2]2(<-[S-]c3ccccc3[S-]->2)<-P1(c1ccccc1)c1ccccc1,C34 H33 N1 Ni1 P2 S3,0.0,fail,CSCCCN1P2(c3ccccc3)(c3ccccc3)->[Ni]3(<-S=C4C=CC=CC4=S->3)<-P=21(c1ccccc1)c1ccccc1,CSCCCN1P(c2ccccc2)(c2ccccc2)->[Ni]2(<-S=C3C=CC=CC3=S->2)<-P1(c1ccccc1)c1ccccc1
FIJLUH,CC(C)(C)C(=O)Oc12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c6(c->31-c1ccccc1)c->4([c-]->52-c1ccccc1)CCCC6,C29 H27 O5 Re1,0.0,CC(C)(C)C(=O)O[c-]12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c6(c->3(c->41-c1ccccc1)CCCC6)c->52-c1ccccc1,CC(C)(C)C(=O)O[c-]12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c6(c->3(c->41-c1ccccc1)CCCC6)c->52-c1ccccc1,CC(C)(C)C(=O)O[c-]12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c6(c->3(c->41-c1ccccc1)CCCC6)c->52-c1ccccc1
FIKBIM,Cc1ccsc1C1=O->[Zn+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,C26 H21 N4 O2 S1 Zn1 1+,1.0,fail,Cc1ccsc1C1=O->[Zn+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,Cc1ccsc1C12=O->[Zn+2]<-134(<-[O-]2)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41
FIKZAC,Cc1cc(C)c(N2C=CN3CCN4C=CN(c5c(C)cc(C)cc5C)[C]4->[Ni+2]4(<-[O-]C(=O)[O-]->4)<-[C]32)c(C)c1,C27 H30 N4 Ni1 O3,0.0,Cc1cc(C)c(N2C=CN3CCN4C=CN(c5c(C)cc(C)cc5C)[C]4->[Ni+2]4(<-[O-]C(=O)[O-]->4)<-[C]32)c(C)c1,Cc1cc(C)c(N2C=CN3CCN4C=CN(c5c(C)cc(C)cc5C)[C]4->[Ni+2]4(<-[O-]C(=O)[O-]->4)<-[C]32)c(C)c1,Cc1cc(C)c(N2C=CN3CCN4C=CN(c5c(C)cc(C)cc5C)[C]4->[Ni+2]45(<-[O-]C->4(=O)[O-]->5)<-[C]32)c(C)c1
FILSEZ,N#[C-]->[Ag+]<-NCCN,C3 H8 Ag1 N3,0.0,N#[C-]->[Ag+]1<-NCCN->1,N#[C-]->[Ag+]1<-NCCN->1,N#[C-]->[Ag+]1<-NCCN->1
FIMYAE,C[N+](C)(C)CC(=O)[N-]1/N=C\c2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-],C11 H16 Cl2 N4 O1 Zn1,0.0,C[N+](C)(C)CC(=O)[N-]1N=Cc2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-],C[N+](C)(C)CC(=O)[N-]1N=Cc2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-],C[N+](C)(C)CC(=O)[N-]1N=Cc2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-]
FINVII,CS[C@H]1[C](N(C)C)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S1C,C10 H13 Cr1 N1 O4 S2,0.0,CSC1[C](N(C)C)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S1C,CSC1[C](N(C)C)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S1C,CSC1[C](N(C)C)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S1C
FIPHIY,,C12 H16 N2 Ni1 O8,0.0,O=C(O)c1ccn(->[Ni+2](<-[OH-])(<-[OH-])(<-O)(<-O)<-n2ccc(C(=O)O)cc2)cc1,O=C(O)c1ccn(->[Ni+2](<-[OH-])(<-[OH-])(<-O)(<-O)<-n2ccc(C(=O)O)cc2)cc1,O.O.O=C(O)c1ccn(->[Ni+2](<-[OH-])(<-[OH-])<-n2ccc(C(=O)O)cc2)cc1
FIPWUX,[I-]->[Hg+2](<-[I-])<-N1CCSCc2ccccc2OCCOc2ccccc2CSCC1,C20 H25 Hg1 I2 N1 O2 S2,0.0,[I-]->[Hg+2]1(<-[I-])<-N2CCSCc3ccccc3OCCOc3ccccc3CS->1CC2,[I-]->[Hg+2]1(<-[I-])<-N2CCSCc3ccccc3OCCOc3ccccc3CS->1CC2,[I-]->[Hg+2]<-[I-].c1ccc2c(c1)CSCCNCCSCc1ccccc1OCCO2
FIQPEA,,C23 H49 N1 Os1 P2 S1,0.0,fail,CC(C)P(C(C)C)(C(C)C)->[OsH3+]1(<-S=c2cccc[n-]->12)<-P(C(C)C)(C(C)C)C(C)C,CC(C)P(C(C)C)(C(C)C)->[OsH3+]1(<-S=c2cccc[n-]->12)<-P(C(C)C)(C(C)C)C(C)C
FIRCUF,CN1C(=O)c2cccc3c(C#[C-]->[Ni+2]4567(<-c8c->4c->5[cH-]->6c->78)<-P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc(c23)C1=O,C38 H28 N1 Ni1 O2 P1,0.0,CN1C(=O)c2cccc3c(C#[C-]->[Ni+2]4567(<-c8c->4c->5[cH-]->6c->78)<-P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc(c23)C1=O,CN1C(=O)c2cccc3c([C][C-3]->[Ni+4]4567(<-c8c->4c->5[cH-]->6c->78)<-P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc(c23)C1=O,CN1C(=O)c2cccc3c([C][C-3]->[Ni+4]4567(<-c8c->4c->5[cH-]->6c->78)<-P(c4ccccc4)(c4ccccc4)c4ccccc4)ccc(c23)C1=O
FIRGIY,COc1ccccc1/C1=N/N2=C/c3cc(Cl)ccc3[O-]->[Mo+6]<-2(<-[O-2])(<-[O-2])(<-[O-]1)<-OC,C16 H15 Cl1 Mo1 N2 O6,0.0,COc1ccccc1C1=NN2=Cc3cc(Cl)ccc3[O-]->[Mo+6]<-2(<-[O-2])(<-[O-2])(<-[O-]1)<-OC,COc1ccccc1C1=NN2=Cc3cc(Cl)ccc3[O-]->[Mo+6]<-2(<-[O-2])(<-[O-2])(<-[O-]1)<-OC,CO.COc1ccccc1C1=NN2->[Mo+6](<-[O-2])(<-[O-2])(<-[O-]1)<-[O-]c1ccc(Cl)cc1C=2
FIRXOW,C/N1=C2\C=Cc3cccc4ccc([O-]->[Pt@OH1+2]<-15<-N[C@@H]1CCCC[C@H]1N->5)c2c34,C20 H24 N3 O1 Pt1 1+,1.0,C[N-]1c2ccc3cccc4c3c2C(=O->[Pt+2]<-12<-NC1CCCCC1N->2)C=C4,C[N-]1c2ccc3c4c(ccc([O-]->[Pt+4]<-15<-NC1CCCCC1N->5)c24)[CH-]C=C3,CN1=C2C=Cc3cccc4ccc([O-]->[Pt+2]<-15<-NC1CCCCC1N->5)c2c34
FITLUQ,CO->[Cd+2](<-[O-]C(C)=O)(<-[O-]C(C)=O)(<-OC)<-n1ccc(N(CCC#N)CCC#N)cc1,C17 H26 Cd1 N4 O6,0.0,fail,CO->[Cd+2]1(<-O=C(C)[O-]->1)(<-[O-]C(C)=O)(<-OC)<-n1ccc(N(CCC#N)CCC#N)cc1,CC12->[Cd+2]34(<-n5ccc(N(CCC#N)CCC#N)cc5)(<-O=1)(<-O=C->3(C)[O-]->4)<-[O-]2.CO.CO
