IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
HOKZIS,CC(=O)[O-]->[Ni+2]1234<-N(CCCC/N->1=C(\c1ccccc1)c1ccccn->21)=C->3(c1ccccc1)c1ccccn->41,C30 H29 N4 Ni1 O2 1+,1.0,fail,CC1=O->[Ni+2]234(<-[O-]1)<-N(CCCCN->2=C(c1ccccc1)c1ccccn->31)=C(c1ccccc1)c1ccccn->41,CC(=O)[O-]->[Ni+2]123<-N(CCCCN->1=C(c1ccccc1)c1ccccn->21)=C(c1ccccc1)c1ccccn->31
HOLNUU,O=C1[O-]->[Zn+2]2(<-[Cl-])<-n3ccccc3CN(Cc3ccccn->23)[C@@H]1c1ccccc1,C20 H18 Cl1 N3 O2 Zn1,0.0,O=C1[O-]->[Zn+2]23(<-[Cl-])<-n4ccccc4CN->2(Cc2ccccn->32)C1c1ccccc1,O=C1[O-]->[Zn+2]23(<-[Cl-])<-n4ccccc4CN->2(Cc2ccccn->32)C1c1ccccc1,O=C1[O-]->[Zn+2]23(<-[Cl-])<-n4ccccc4CN->2(Cc2ccccn->32)C1c1ccccc1
HOMKOJ,,C18 H46 Ir1 P2 1-,-1.0,CC(C)P(->[IrH4-]<-P(C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C,CC(C)P(->[IrH4-]<-P(C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C,CC(C)P(->[IrH4-]<-P(C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C
HONNAA,Cc12->[Ru+4]3456(<-[C-]#Cc7c(F)c(F)c(F)c(F)c7F)(<-[O-][O-]->3)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C36 H30 F5 O2 P1 Ru1,0.0,Cc12->[Ru+4]3456(<-[C-]#Cc7c(F)c(F)c(F)c(F)c7F)(<-[O-][O-]->3)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc12->[Ru+4]3456(<-[C-]#Cc7c(F)c(F)c(F)c(F)c7F)(<-[O-][O-]->3)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc12->[Ru+4]3456(<-[C-]#Cc7c(F)c(F)c(F)c(F)c7F)(<-[O-][O-]->3)(<-c1(C)c->4(C)[c-]->5(C)c->62C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
HOPLON,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C,C24 H29 Cl2 P1 Zr1,0.0,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11(C)c->3(C)c->4(C)[c-]->5(P(c3ccccc3)c->61c->7(C)[c-]->8(C)c->92C)c->%10%11C,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c1(C)c->3(C)[c-]->4(P(c1ccccc1)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102C
HOPVOY,NC1C[C@@H]2C(=O)[O-]->[Mo+6]3(<-[O-2])(<-[O-2])(<-O=1)<-[O-]c1ccccc1/C=N->3/2,C11 H10 Mo1 N2 O6,0.0,NC1CC2C(=O)[O-]->[Mo+6]3(<-[O-2])(<-[O-2])(<-O=1)<-[O-]c1ccccc1C=N->32,NC1CC2C(=O)[O-]->[Mo+6]3(<-[O-2])(<-[O-2])(<-O=1)<-[O-]c1ccccc1C=N->32,NC1CC2C(=O)[O-]->[Mo+6]3(<-[O-2])(<-[O-2])(<-O=1)<-[O-]c1ccccc1C=N->32
HOQJEC,CC(C)(C)[N-2]->[Ti+4]12(<-[Cl-])(<-[Cl-])<-N3(C)CN->1(C)CN->2(C)C3,C10 H24 Cl2 N4 Ti1,0.0,CC(C)(C)[N-2]->[Ti+4]12(<-[Cl-])(<-[Cl-])<-N3(C)CN->1(C)CN->2(C)C3,CC(C)(C)[N-2]->[Ti+4]12(<-[Cl-])(<-[Cl-])<-N3(C)CN->1(C)CN->2(C)C3,CC(C)(C)[N-2]->[Ti+4]12(<-[Cl-])(<-[Cl-])<-N3(C)CN->1(C)CN->2(C)C3
HOSDUP,CP(C)(C)->[Mo+4]12(<-[CH2+][C]->1[c-]1[cH-][cH-][cH+][cH-][c-]1[S-]->2)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,C20 H43 Mo1 P4 S1,0.0,fail,CP(C)(C)->[Mo+2]12(<-C=[C-]->1c1ccccc1[S-]->2)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[Mo+2]12(<-C=[C-]->1c1ccccc1[S-]->2)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C
HOSTIS,CN1(C[C@H](O)c2ccccc2)[C@@H]2CCCC[C@H]2N(C)(C[C@H](O)c2ccccc2)->[Ni+2]<-1(<-[N-]=C=S)<-[N-]=C=S,C26 H34 N4 Ni1 O2 S2,0.0,CN12CC(O->[Ni+2]<-13(<-[N-]=C=S)(<-[N-]=C=S)<-OC(CN->3(C)C1CCCCC12)c1ccccc1)c1ccccc1,CN12CC(O->[Ni+2]<-13(<-[N-]=C=S)(<-[N-]=C=S)<-OC(CN->3(C)C1CCCCC12)c1ccccc1)c1ccccc1,CN1(CC(O)c2ccccc2)C2CCCCC2N(C)(CC(O)c2ccccc2)->[Ni+2]<-1(<-[N-]=C=S)<-[N-]=C=S
HOTREP,C1\C2=N(->[Ni+2]34(<-[O-]O->3)<-N3=C(/C=C5/OC[C@@H](c6ccccc6)[N-]->45)CC\C=13)[C@H](c1ccccc1)CO2,C24 H23 N3 Ni1 O4,0.0,O[O-]->[Ni+2]12<-N3=C(C=C4CCC(=CC5=N->1C(c1ccccc1)CO5)[N-]->24)OCC3c1ccccc1,O[O-]->[Ni+2]12<-N3=C(C=C4OCC(c5ccccc5)[N-]->14)CCC3=CC1=N->2C(c2ccccc2)CO1,O[O-]->[Ni+2]12<-N3=C(C=C4OCC(c5ccccc5)[N-]->14)CCC3=CC1=N->2C(c2ccccc2)CO1
HOVMEL,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1ccccc1,C15 H16 I2 N2 Pd1 S1,0.0,fail,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1ccccc1,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1ccccc1
HOWKIN,C/C1=C(\C)[N-]([O-])->[Co+3]2(<-[CH-](C)C#N)(<-N1=O)(<-N(/O)=C(C)\C(C)=N->2\O)<-N1CCCCC1,C16 H29 Co1 N6 O4,0.0,CC1C(C)=N(O)->[Co+]2(<-[CH-](C)C#N)(<-N=1[O])(<-N([O])=C(C)C(C)=N->2O)<-N1CCCCC1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH-](C)C#N)(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-N1CCCCC1,CC1=C(C)[N-](O)->[Co+3]2(<-[CH-](C)C#N)(<-N1=O)(<-N(=O)C(C)=C(C)[N-]->2O)<-N1CCCCC1
HOXKAG,CCCP(CCC)(CCC)=N->[Pd+2]12<-[S-]c3ccccc3S->1c1ccccc1[S-]->2,C21 H30 N1 P1 Pd1 S3,0.0,fail,CCCP(CCC)(CCC)=N->[Pd]12<-S=C3C=CC=CC3=S->1=C1C=CC=CC1=S->2,CCCP(CCC)(CCC)=N->[Pd]12<-S=C3C=CC=CC3=S->1=C1C=CC=CC1=S->2
HOYLUE,Brc1ccc(/N=C/c2ccn(->[Hg+2](<-[Br-])(<-[Br-])<-n3ccc(/C=N/c4ccc(Br)cc4)cc3)cc2)cc1,C24 H18 Br4 Hg1 N4,0.0,Brc1ccc(N=Cc2ccn(->[Hg+2](<-[Br-])(<-[Br-])<-n3ccc(C=Nc4ccc(Br)cc4)cc3)cc2)cc1,Brc1ccc(N=Cc2ccn(->[Hg+2](<-[Br-])(<-[Br-])<-n3ccc(C=Nc4ccc(Br)cc4)cc3)cc2)cc1,Brc1ccc(N=Cc2ccncc2)cc1.Brc1ccc(N=Cc2ccncc2)cc1.[Br-]->[Hg+2]<-[Br-]
HPHXIR,,C30 H32 Cl1 Ir1 P2,0.0,[Cl-]->[IrH2+]123<-C(CCP->1(c1ccccc1)c1ccccc1)=C->2CCP->3(c1ccccc1)c1ccccc1,[Cl-]->[Ir+]123<-C(C#CP->1(c1ccccc1)c1ccccc1)#C->2C#CP->3(c1ccccc1)c1ccccc1,[Cl-]->[Ir+]1<-P(C#CC#CC#CP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
HUBDOY,,C23 H23 Cl2 Hg1 N3,0.0,CC1c2cccc3C(C)=N(c4ccc(C)cc4)->[Hg+2](<-[Cl-])(<-[Cl-])(<-N=1c1ccc(C)cc1)<-n23,CC1c2cccc3C(C)=N(c4ccc(C)cc4)->[Hg+2](<-[Cl-])(<-[Cl-])(<-N=1c1ccc(C)cc1)<-n23,CC(=Nc1ccc(C)cc1)c1cccc(C(C)=Nc2ccc(C)cc2)n1.[Cl-]->[Hg+2]<-[Cl-]
HUBPUP,CO->[Ni+2]12(<-[O-]N=O)<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21,C16 H26 B1 N7 Ni1 O3,0.0,CO->[Ni+3]123(<-[O-][N][O-]->1)<-[n-]1c(C)cc(C)[n+]1[BH-]([n+]1c(C)cc(C)[n-]->21)[n+]1c(C)cc(C)[n-]->31,CO->[Ni+2]123(<-O=N[O-]->1)<-n1c(C)cc(C)n1[BH-](n1c(C)cc(C)n->21)n1c(C)cc(C)n->31,CO->[Ni+2]12(<-[O-]N=O)<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21
HUDNIE,,C30 H28 N2 Zn1,0.0,Cc1cccn(->[Zn+2](<-[cH-]2ccc3ccccc32)(<-[cH-]2ccc3ccccc32)<-n2cccc(C)c2)c1,Cc1cccn(->[Zn+2](<-[cH-]2ccc3ccccc32)(<-[cH-]2ccc3ccccc32)<-n2cccc(C)c2)c1,Cc1cccn(->[Zn+2](<-[cH-]2ccc3ccccc32)(<-[cH-]2ccc3ccccc32)<-n2cccc(C)c2)c1
HUGWUC,,C34 H33 Br1 P2 Pd1,0.0,CP(c1ccccc1)(c1ccccc1)->[Pd]1(<-[Br-])<-C(c2ccccc2)=C->1[P+](C)(c1ccccc1)c1ccccc1,CP(c1ccccc1)(c1ccccc1)=C1=[C-](c2ccccc2)->[Pd+2]<-1(<-[Br-])<-P(C)(c1ccccc1)c1ccccc1,CP(c1ccccc1)(c1ccccc1)->[Pd+2]12(<-[Br-])<-C(=[C-]->1c1ccccc1)=P->2(C)(c1ccccc1)c1ccccc1
HUJVUD,CSC1=N/N2=C(C)/C=C(/C)[O-]->[Ni@SP3+2]<-23<-[NH-]/C(C)=C\C(C)=N->3\1,C12 H18 N4 Ni1 O1 S1,0.0,CSC1=NN2=C(C)C=C(C)[O-]->[Ni+2]<-23<-[NH-]C(C)=CC(C)=N->31,CSC1=NN2=C(C)C=C(C)[O-]->[Ni+2]<-23<-[NH-]C(C)=CC(C)=N->31,CSC1=NN2=C(C)C=C(C)[O-]->[Ni+2]<-23<-[NH-]C(C)=CC(C)=N->31
HUKWEP,,C18 H19 F3 N2 O2 Pd1,0.0,CN1(C)C(c2cccc[c-]2->[Pd+2]<-12<-NC(C(=O)[O-]->2)c1ccccc1)C(F)(F)F,CN1(C)C(c2cccc[c-]2->[Pd+4]<-12<-[N-2]C(C(=O)[O-]->2)c1ccccc1)C(F)(F)F,CN1(C)C(c2cccc[c-]2->[Pd+2]<-1(<-[N-]=Cc1ccccc1)<-O=C=O)C(F)(F)F
HUMFAW,NC(=O)c1cccn(->[Zn+2]23(<-O=C([O-]->2)c2ccc(O)cc2)(<-O=C([O-]->3)c2ccc(O)cc2)<-n2cccc(C(N)=O)c2)c1,C26 H22 N4 O8 Zn1,0.0,NC(=O)c1cccn(->[Zn+2](<-[O-]C(=O)c2ccc(O)cc2)(<-[O-]C(=O)c2ccc(O)cc2)<-n2cccc(C(N)=O)c2)c1,NC(=O)c1cccn(->[Zn+2](<-[O-]C(=O)c2ccc(O)cc2)(<-[O-]C(=O)c2ccc(O)cc2)<-n2cccc(C(N)=O)c2)c1,NC(=O)c1cccn(->[Zn+2]2345(<-O=C->2([O-]->3)c2ccc(O)cc2)(<-O=C->4([O-]->5)c2ccc(O)cc2)<-n2cccc(C(N)=O)c2)c1
HUNLUX,C[C+]1[CH+][C-]2[N-]3[C-]4[CH-][CH+][CH+][C+](C)[C+]4[C-]4[C+](C)[CH-][CH-][CH+][C-]4[N-]4[C+]5[CH-][C-](C)[CH+][CH+][C+]5O(C)->[Zr+4]<-4<-3(<-[N-](C)C)(<-[N-](C)C)<-O(C)[C-]2[CH-][CH-]1,C34 H42 N4 O2 Zr1,0.0,Cc1ccc2O(C)->[Zr+4]34(<-[N-](C)C)(<-[N-](C)C)<-[N-](c2c1)c1cccc(C)c1-c1c(C)cccc1[N-]->3c1cc(C)ccc1O->4C,Cc1ccc2O(C)->[Zr+4]34(<-[N-](C)C)(<-[N-](C)C)<-[N-](c2c1)c1cccc(C)c1-c1c(C)cccc1[N-]->3c1cc(C)ccc1O->4C,Cc1ccc2O(C)->[Zr+4]34(<-[N-](C)C)(<-[N-](C)C)<-[N-](c2c1)c1cccc(C)c1-c1c(C)cccc1[N-]->3c1cc(C)ccc1O->4C
HUNYOF,c1ccc(/C2c3ccccn3->[Fe+2]345(<-[O-]/C(=N\N->3=2)c2ccncc2)<-[O-]/C(=N\N->4=C(\c2ccccc2)c2ccccn->52)c2ccncc2)cc1,C36 H26 Fe1 N8 O2,0.0,c1ccc(C2c3ccccn3->[Fe+2]345(<-[O-]C(=NN->3=2)c2ccncc2)<-[O-]C(=NN->4=C(c2ccccc2)c2ccccn->52)c2ccncc2)cc1,c1ccc(C2c3ccccn3->[Fe+2]345(<-[O-]C(=NN->3=2)c2ccncc2)<-[O-]C(=NN->4=C(c2ccccc2)c2ccccn->52)c2ccncc2)cc1,c1ccc(C2c3ccccn3->[Fe+2]345(<-[O-]C(=NN->3=2)c2ccncc2)<-[O-]C(=NN->4=C(c2ccccc2)c2ccccn->52)c2ccncc2)cc1
HUPHOR,Cc1cccc(/N=C2\c3ccccc3C3N([N-2]->[Ir+3]4567(<-N=32)<-c2(C)c->4(C)c->5(C)[c-]->6(C)c->72C)c2cccc(C)n2)n1,C30 H31 Ir1 N6,0.0,Cc1cccc(N=C2c3ccccc3C3=[N+]([N-2]->[Ir+3]4567(<-[N-]23)<-c2(C)c->4(C)c->5(C)[c-]->6(C)c->72C)c2cccc(C)n2)n1,Cc1cccc(N=C2c3ccccc3C3N([N-2]->[Ir+3]4567(<-N=32)<-c2(C)c->4(C)c->5(C)[c-]->6(C)c->72C)c2cccc(C)n2)n1,Cc1cccc(N=C2c3ccccc3C3N([N-2]->[Ir+3]4567(<-N=32)<-c2(C)c->4(C)c->5(C)[c-]->6(C)c->72C)c2cccc(C)n2)n1
HUPNUB,,C22 H34 I1 N6 O2 Rh1,0.0,fail,CCCCN1C=NN2CN3N=CN(CCCC)[C]3->[Rh+3]34(<-[I-])(<-O=C->3(C)[O-]->4)(<-[C]12)<-[CH-]1C2CC3C(C2)C31,CCCCN1C=NN2CN3N=CN(CCCC)[C]3->[Rh+3]34(<-[I-])(<-O=C->3(C)[O-]->4)(<-[C]12)<-[CH-]1C2CC3C(C2)C31
HURRIW,CCN1(CC)C2=C[CH-]C=CC2=[CH-]->[Ru@TB13+4]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C,C32 H41 Cl2 N3 Ru1,0.0,CCN1(CC)c2ccccc2[CH-2]->[Ru+4]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C,CCN1(CC)c2ccccc2[CH]->[Ru+2]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C,CCN1(CC)c2ccccc2[CH]->[Ru+2]<-1(<-[Cl-])(<-[Cl-])<-[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C)cc1C
HUTHIP,Cc1ccccn1->[Pt+2](<-N(/[O-])=C(/C#N)C(=O)N1CCCCC1)(<-N(/[O-])=C(/C#N)C(=O)N1CCCCC1)<-n1ccccc1C,C28 H34 N8 O4 Pt1,0.0,Cc1ccccn1->[Pt](<-N([O])=C(C#N)C(=O)N1CCCCC1)(<-N([O])=C(C#N)C(=O)N1CCCCC1)<-n1ccccc1C,Cc1ccccn1->[Pt+2](<-N([O-])=C(C#N)C(=O)N1CCCCC1)(<-N([O-])=C(C#N)C(=O)N1CCCCC1)<-n1ccccc1C,Cc1ccccn1->[Pt+2](<-N([O-])=C(C#N)C(=O)N1CCCCC1)(<-N([O-])=C(C#N)C(=O)N1CCCCC1)<-n1ccccc1C
HUWQEX,[F-]->[Ni@+2]12<-N3=C(/C=C4/OC[C@@H](c5ccccc5)[N-]->14)CC/C3=C/C1=N->2[C@H](c2ccccc2)CO1,C24 H22 F1 N3 Ni1 O2,0.0,[F-]->[Ni+2]12<-N3=C(C=C4CCC(=CC5=N->1C(c1ccccc1)CO5)[N-]->24)OCC3c1ccccc1,[F-]->[Ni+2]12<-N3=C(C=C4OCC(c5ccccc5)[N-]->14)CCC3=CC1=N->2C(c2ccccc2)CO1,[F-]->[Ni+2]12<-N3=C(C=C4OCC(c5ccccc5)[N-]->14)CCC3=CC1=N->2C(c2ccccc2)CO1
HUXGIQ,CCOC(=O)/C1=C(\C)[N-](c2ccc(C)cc2)->[Pd+2]2(<-N1=O)<-N(=O)/C(C(=O)OCC)=C(/C)[N-]->2c1ccc(C)cc1,C26 H30 N4 O6 Pd1,0.0,CCOC(=O)C1C(C)=N(c2ccc(C)cc2)->[Pd-2]2(<-N(=C(C)C(C(=O)OCC)=[N+]->2=O)c2ccc(C)cc2)<-[N+]=1=O,CCOC(=O)C1=C(C)[N-](c2ccc(C)cc2)->[Pd+2]2(<-N1=O)<-N(=O)C(C(=O)OCC)=C(C)[N-]->2c1ccc(C)cc1,CCOC(=O)C1=C(C)[N-](c2ccc(C)cc2)->[Pd+2]2(<-N1=O)<-N(=O)C(C(=O)OCC)=C(C)[N-]->2c1ccc(C)cc1
HUYWOO,C[Si]1(C)C2[H]->[Cr+2]<-23456(<-[H]C->3[Si](C)(C)[N-]->41)<-N(/C=C1/C=CC=C[N-]->51)=C\c1ccccn->61,C18 H28 Cr1 N4 Si2,0.0,fail,C[Si](C)(C)[N-]([Si](C)(C)C)->[Cr+2]12<-N(C=C3C=CC=C[N-]->13)=Cc1ccccn->21,C[Si](C)(C)[N-]([Si](C)(C)C)->[Cr+2]12<-N(C=C3C=CC=C[N-]->13)=Cc1ccccn->21
IBEHEF,CO->[Co+3]1234<-N5=CC=C/C5=C/[N-]->1CCCN->2CCC/N->3=C/c1ccc[n-]->41,C17 H25 Co1 N5 O1 1+,1.0,CO->[Co+3]1234<-N(=Cc5ccc[n-]->15)CCCN->2CCC[N-]->3C=C1C=CC=N->41,CO->[Co+3]1234<-N(=Cc5ccc[n-]->15)CCCN->2CCCN->3=Cc1ccc[n-]->41,CO->[Co+3]1234<-N(=Cc5ccc[n-]->15)CCCN->2CCCN->3=Cc1ccc[n-]->41
IBICIG,CCO->[Zn+2]12(<-O=C3C([O-]->1)=C(CC=C(C)C)C(=O)c1ccccc13)(<-O=C1C([O-]->2)=C(CC=C(C)C)C(=O)c2ccccc21)<-OCC,C34 H38 O8 Zn1,0.0,CCO->[Zn+2]12(<-O=C3C([O-]->1)=C(CC=C(C)C)C(=O)c1ccccc13)(<-O=C1C([O-]->2)=C(CC=C(C)C)C(=O)c2ccccc21)<-OCC,CCO->[Zn+6]12(<-[O-]c3c(CC=C(C)C)c([O-])c4ccccc4c3[O-]->1)(<-[O-]c1c(CC=C(C)C)c([O-])c3ccccc3c1[O-]->2)<-OCC,CCO->[Zn+6]12(<-[O-]c3c(CC=C(C)C)c([O-])c4ccccc4c3[O-]->1)(<-[O-]c1c(CC=C(C)C)c([O-])c3ccccc3c1[O-]->2)<-OCC
IBOCAE,Nc1cccc2CN3Cc4cccc(N)n4->[Zn+2](<-[Cl-])(<-n12)<-n1c(N)cccc1C3,C18 H21 Cl1 N7 Zn1 1+,1.0,Nc1cccc2CN34Cc5cccc(N)n5->[Zn+2]<-3(<-[Cl-])(<-n12)<-n1c(N)cccc1C4,Nc1cccc2CN34Cc5cccc(N)n5->[Zn+2]<-3(<-[Cl-])(<-n12)<-n1c(N)cccc1C4,Nc1cccc2CN34Cc5cccc(N)n5->[Zn+2]<-3(<-[Cl-])(<-n12)<-n1c(N)cccc1C4
IBOVUT,c1ccc(P2(c3ccccc3)c3ccccc3-[c-]34->[Rh+]<-2567(<-C2=C->5[C@H]5C[C@@H]2C->6=C->75)<-c32ccccc2c2ccccc24)cc1,C38 H30 P1 Rh1,0.0,c1ccc(P2(c3ccccc3)c3ccccc3-[c-]3(->[Rh+]<-2456<-C2=C->4C4CC2C->5=C->64)c2ccccc2c2ccccc23)cc1,c1ccc(P2(c3ccccc3)c3ccccc3-[c-]3(->[Rh+]<-2456<-C2=C->4C4CC2C->5=C->64)c2ccccc2c2ccccc23)cc1,c1ccc(P2(c3ccccc3)c3ccccc3-[c-]34->[Rh+]<-2567(<-C2=C->5C5CC2C->6=C->75)<-c32ccccc2c2ccccc24)cc1
IBUWIN,Cn1cc([N+](=O)[O-])cc1C(=O)N/N1=C/c2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-],C12 H11 Cl2 N5 O3 Zn1,0.0,Cn1cc([N+](=O)[O-])cc1C1NN2=Cc3ccccn3->[Zn+2]<-2(<-[Cl-])(<-[Cl-])<-O=1,Cn1cc([N+](=O)[O-])cc1C(=O)NN1=Cc2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-],Cn1cc([N+](=O)[O-])cc1C1NN2=Cc3ccccn3->[Zn+2]<-2(<-[Cl-])(<-[Cl-])<-O=1
ICAKOO,,C38 H30 Cl1 N5 O4 Zn1,0.0,CC1(C)C2=N3->[Zn+2]4(<-[Cl-])<-N5=C(C=CC5=C(c5ccc([N+](=O)[O-])cc5)c5ccc([n-]->45)C(c4ccc([N+](=O)[O-])cc4)=C3C=C2)C(C)(C)c2cccc1c2,CC1(C)C2=N3->[Zn+2]4(<-[Cl-])<-N5=C(C=CC5=C(c5ccc([N+](=O)[O-])cc5)c5ccc([n-]->45)C(C)(C)c4cccc1c4)C(c1ccc([N+](=O)[O-])cc1)=C3C=C2,CC1(C)C2=N3->[Zn+2]4(<-[Cl-])<-N5=C(C=CC5=C(c5ccc([N+](=O)[O-])cc5)c5ccc([n-]->45)C(C)(C)c4cccc1c4)C(c1ccc([N+](=O)[O-])cc1)=C3C=C2
ICEFIF,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[C-](F)(F)C(F)(F)C(F)(F)F,C10 H19 F7 N2 Pd1,0.0,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[C-](F)(F)C(F)(F)C(F)(F)F,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[C-](F)(F)C(F)(F)C(F)(F)F,CN1(C)CCN(C)(C)->[Pd+2]<-1(<-[CH3-])<-[C-](F)(F)C(F)(F)C(F)(F)F
ICEHAZ,CC12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-C1(C)=C->3(C)C->4(=P(C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)C->%10=2C,C20 H30 Cl2 P1 Zr1 1+,1.0,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11(C)c->3(C)c->4(C)[c-]->5([P+](C)(C)c->61c->7(C)[c-]->8(C)c->92C)c->%10%11C,CC12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-C1(C)=C->3(C)C->4(=P(C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)C->%10=2C,CC12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-C1(C)=C->3(C)C->4(=P(C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)C->%10=2C
ICEZAR,Cc12->[Ta+5]34567(<-[CH3-])(<-[CH3-])(<-[S-]CCS->3CC[S-]->4)<-c1(C)c->5(C)[c-]->6(C)c->72C,C16 H29 S3 Ta1,0.0,Cc12->[Ta+5]34567(<-[CH3-])(<-[CH3-])(<-[S-]CCS->3CC[S-]->4)<-c1(C)c->5(C)[c-]->6(C)c->72C,Cc12->[Ta+5]34567(<-[CH3-])(<-[CH3-])(<-[S-]CCS->3CC[S-]->4)<-c1(C)c->5(C)[c-]->6(C)c->72C,Cc1c(C)[c-](C)c(C)(->[Ta+5]2(<-[CH3-])(<-[CH3-])<-[S-]CCSCC[S-]->2)c1C
ICIHOR,,C8 H8 Ni1 O4 S4,0.0,C1COC2[S-]->[Ni+4]3(<-[S-]C=2O1)<-[S-]C1=C([S-]->3)OCCO1,C1COC2=S->[Ni]3(<-S=C2O1)<-S=C1OCCOC1=S->3,C1COC2=S->[Ni]3(<-S=C2O1)<-S=C1OCCOC1=S->3
ICINIS,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=C(c8ccccc8)c8ccccn->38)<-c(c->41)c->5(C)c->6c->72,C22 H23 Cl1 N1 O1 Ru1 1+,1.0,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=C(c8ccccc8)c8ccccn->38)<-c(c->41)c->5(C)c->6c->72,CC(C)c12->[Ru+4]34567(<-[Cl-])(<-[O-]C(=C8C=CC=C[N-]->38)c3ccccc3)<-c(c->41)c->5(C)c->6c->72,CC(C)c12->[Ru+4]34567(<-[Cl-])(<-[O-]C(=C8C=CC=C[N-]->38)c3ccccc3)<-c(c->41)c->5(C)c->6c->72
ICOBAE,[H]/C=[C-](/C)->[Zn+2]1(<-[C-](/C)=C\[H])<-n2ccccc2-c2ccccn->12,C16 H18 N2 Zn1,0.0,C=[C-](C)->[Zn+2]1(<-[C-](=C)C)<-n2ccccc2-c2ccccn->12,C=[C-](C)->[Zn+2]1(<-[C-](=C)C)<-n2ccccc2-c2ccccn->12,C=[C-](C)->[Zn+2]1(<-[C-](=C)C)<-n2ccccc2-c2ccccn->12
ICONOD,,C17 H16 Mo1 N3 O2 1+,1.0,fail,CC#N->[Mo+2]123(<-[C-]#[O+])(<-[C-]#[O+])(<-C=C->1[CH2-]->2)<-n1ccccc1-c1ccccn->31,CC#N->[Mo+2]123(<-[C-]#[O+])(<-C=C->1C[C-]->2=O)<-n1ccccc1-c1ccccn->31
