IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
EMUFOH,CC[N-](CC)->[Ti+4]12(<-C(C)[N-]->1CC)<-[n-]1c(C(c3ccccc3)c3c(C)c4ccccc4[n-]->23)c(C)c2ccccc21,C33 H40 N4 Ti1,0.0,CC[N-](CC)->[Ti+4]1(<-[N-](CC)CC)<-[n-]2c(C(c3ccccc3)c3c(C)c4ccccc4[n-]->13)c(C)c1ccccc12,CC[N-](CC)->[Ti+4]1(<-[N-](CC)CC)<-[n-]2c(C(c3ccccc3)c3c(C)c4ccccc4[n-]->13)c(C)c1ccccc12,CC[N-](CC)->[Ti+4]1(<-[N-](CC)CC)<-[n-]2c(C(c3ccccc3)c3c(C)c4ccccc4[n-]->13)c(C)c1ccccc12
ENASES,,C26 H38 B1 Fe1 N1 O2 Si2,0.0,Cc12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[c-]6[b-](=[N+]([Si](C)(C)C)[Si](C)(C)C)c6-c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C,Cc12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-C6=[B-](N([Si](C)(C)C)[Si](C)(C)C)C=6c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C,Cc12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-C6=[B-](N([Si](C)(C)C)[Si](C)(C)C)C=6c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C
ENEGIN,CC#N->[Pd@@+2]1(<-[CH3-])<-n2c(CP->1(c1ccccc1C)c1ccccc1C)cccc2-c1c(C)cc(C)cc1C,C32 H36 N2 P1 Pd1 1+,1.0,CC#N->[Pd+2]1(<-[CH3-])<-n2c(CP->1(c1ccccc1C)c1ccccc1C)cccc2-c1c(C)cc(C)cc1C,CC#N->[Pd+2]1(<-[CH3-])<-n2c(CP->1(c1ccccc1C)c1ccccc1C)cccc2-c1c(C)cc(C)cc1C,CC#N->[Pd+2]1(<-[CH3-])<-n2c(CP->1(c1ccccc1C)c1ccccc1C)cccc2-c1c(C)cc(C)cc1C
ENICEJ,,C34 H36 Mo1 P1 1+,1.0,CC(C)P1(c2ccccc2C23->[Mo+3]<-1456789%10(<-[CH-]=C->4(c1ccccc1)C->5c1ccccc1)<-C(=C->6C->7=2)C->8=C->9[CH-]->%103)C(C)C,CC(C)P1(c2ccccc2[C-]23->[Mo+4]<-1456789%10(<-[CH2-]C->4(c1ccccc1)=[C-]->5c1ccccc1)<-C(=C->6C->7=C->82)C->9=C->%103)C(C)C,CC(C)P1(c2ccccc2[C-]23->[Mo+4]<-1456789%10(<-[CH2-]C->4(c1ccccc1)=[C-]->5c1ccccc1)<-C(=C->6C->7=C->82)C->9=C->%103)C(C)C
ENUHEB,O=C(O)c1cccc2C(=O)[O-]->[Hg+2]3(<-O)(<-O)(<-[O-]C(=O)c4cccc(C(=O)O)n->34)<-n12,C14 H12 Hg1 N2 O10,0.0,O=C1[O-]->[Hg+2]234(<-O)(<-O)(<-O=C(O)c5cccc1n->25)<-O=C(O)c1cccc(C(=O)[O-]->3)n->41,O.O.O=C([O-])c1cccc(C(=O)O)n1->[Hg+2]<-n1c(C(=O)[O-])cccc1C(=O)O,O.O.O=C(O)c1cccc2n1->[Hg+2]1(<-[O-]C2=O)<-[O-]C(=O)c2cccc(C(=O)O)n->12
EPALUD,,C40 H28 N10 Pd1 S2,0.0,c1ccc(C2=N[N-](c3ccccc3)->[Pd+2]3(<-N(=N2)c2nc4ccccc4s2)<-N(=NC(=N[N-]->3c2ccccc2)c2ccccc2)c2nc3ccccc3s2)cc1,c1ccc(C2=N[N-](c3nc4ccccc4s3)->[Pd+2]3(<-N(=N2)c2ccccc2)<-N(=NC(=N[N-]->3c2nc3ccccc3s2)c2ccccc2)c2ccccc2)cc1,c1ccc(C2=N[N-](c3nc4ccccc4s3)->[Pd+2]3(<-N(=N2)c2ccccc2)<-N(=NC(=N[N-]->3c2nc3ccccc3s2)c2ccccc2)c2ccccc2)cc1
EPENIX,CN(C)c1ccc(/N2=N/c3ccccn3->[Os+2]<-234567(<-[I-])<-c2c->3c->4c->5(-c3ccccc3)c->6c->72)cc1,C25 H24 I1 N4 Os1 1+,1.0,CN(C)c1ccc(N2=Nc3ccccn3->[Os+2]<-234567(<-[I-])<-c2c->3c->4c->5(-c3ccccc3)c->6c->72)cc1,CN(C)c1ccc(N2=Nc3ccccn3->[Os+2]<-234567(<-[I-])<-c2c->3c->4c->5(-c3ccccc3)c->6c->72)cc1,CN(C)c1ccc(N2=Nc3ccccn3->[Os+2]<-23(<-[I-])<-c2ccccc->32-c2ccccc2)cc1
EPOLOL,CNC(=O)Cc1ccccc1[C-](=O)->[Pd@OH17+2]1(<-[I-])<-n2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)ccn->12,C28 H34 I1 N3 O2 Pd1,0.0,CNC(=O)Cc1ccccc1[C-](=O)->[Pd+2]1(<-[I-])<-n2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)ccn->12,CNC(=O)Cc1ccccc1[C-](=O)->[Pd+2]1(<-[I-])<-n2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)ccn->12,CNC(=O)Cc1ccccc1[C-](=O)->[Pd+2]1(<-[I-])<-n2ccc(C(C)(C)C)cc2-c2cc(C(C)(C)C)ccn->12
EPULUY,CC(C)c1cccc(C(C)C)c1-n1cc2C[Se](c3ccccc3)->[Ru+2]34567(<-[Cl-])(<-c8c->3c->4c->5c->6c->78)<-n2n1,C27 H31 Cl1 N3 Ru1 Se1 1+,1.0,CC(C)c1cccc(C(C)C)c1-n1cc2C[Se](c3ccccc3)->[Ru+2]34567(<-[Cl-])(<-c8c->3c->4c->5c->6c->78)<-n2n1,[CH2-]c1cn(-c2c(C(C)C)cccc2C(C)C)nn1->[Ru+4]12345(<-[Cl-])(<-[Se-]c6ccccc6)<-c6c->1c->2c->3c->4c->56,[CH2-]c1cn(-c2c(C(C)C)cccc2C(C)C)nn1->[Ru+4]12345(<-[Cl-])(<-[Se-]c6ccccc6)<-c6c->1c->2c->3c->4c->56
EQECOT,O=[N+]([O-])[O-]->[Zn+2]1(<-[O-][N+](=O)[O-])<-n2ccccc2CN(Cc2cccc3ccccc23)Cc2ccccn->12,C23 H21 N5 O6 Zn1,0.0,O=[N+]([O-])[O-]->[Zn+2]123(<-[O-][N+](=O)[O-]->1)<-n1ccccc1CN->2(Cc1cccc2ccccc12)Cc1ccccn->31,O=[N+]([O-])[O-]->[Zn+2]12(<-[O-][N+](=O)[O-])<-n3ccccc3CN->1(Cc1cccc3ccccc13)Cc1ccccn->21,O=[N+]1[O-]->[Zn+2]234(<-[O-]1)(<-[O-][N+](=O)[O-]->2)<-n1ccccc1CN->3(Cc1cccc2ccccc12)Cc1ccccn->41
EQINOJ,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-P1(NC(C)(C)C)N(C(C)(C)C)[PH](=O)N1C(C)(C)C,C22 H43 Cl2 N3 O1 P2 Ru1,0.0,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-P1(NC(C)(C)C)N(C(C)(C)C)[PH](=O)N1C(C)(C)C,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-P12(=[NH+]C(C)(C)C)N(C(C)(C)C)[PH]1([O-])N2C(C)(C)C,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-P12(=[NH+]C(C)(C)C)N(C(C)(C)C)[PH]1([O-])N2C(C)(C)C
EQOGIB,C[C@@H]1CN2->[Zn+2]345(<-[O-][N+](=O)[O-]->3)<-N1[C@@H](C)CC(C)(C)N->4C[C@H](C)N->5[C@@H](C)CC2(C)C,C18 H40 N5 O3 Zn1 1+,1.0,CC1CN2->[Zn+2]34(<-[O-][N+](=O)[O-])<-N1C(C)CC(C)(C)N->3CC(C)N->4C(C)CC2(C)C,CC1CN2->[Zn+2]34(<-[O-][N+](=O)[O-])<-N1C(C)CC(C)(C)N->3CC(C)N->4C(C)CC2(C)C,CC1CN2->[Zn+2]345(<-[O-][N+](=O)[O-]->3)<-N1C(C)CC(C)(C)N->4CC(C)N->5C(C)CC2(C)C
EQULUY,Cc1cc(C)c(/N2=C3C(=N(/c4c(C)cc(C)cc4C)->[Ti+4]<-2(<-[Cl-])(<-[Cl-])<-[N-2]c2c(C)cccc2C)/c2cccc4cccc/3c24)c(C)c1,C38 H37 Cl2 N3 Ti1,0.0,Cc1cc(C)c(N2=C3C(=N(c4c(C)cc(C)cc4C)->[Ti+4]<-2(<-[Cl-])(<-[Cl-])<-[N-2]c2c(C)cccc2C)c2cccc4cccc3c24)c(C)c1,Cc1cc(C)c(N2=C3C(=N(c4c(C)cc(C)cc4C)->[Ti+4]<-2(<-[Cl-])(<-[Cl-])<-[N-2]c2c(C)cccc2C)c2cccc4cccc3c24)c(C)c1,Cc1cc(C)c([N-]2C3=C([N-](c4c(C)cc(C)cc4C)->[Ti+6]<-2(<-[Cl-])(<-[Cl-])<-[N-2]c2c(C)cccc2C)c2cccc4cccc3c24)c(C)c1
ERAZOM,CC(=O)[O-]->[Ru+2]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[O-]C(C)=O)<-n2cc(C)ccc2-c2ccc(C)cn->12,C18 H18 N2 O6 Ru1,0.0,CC(=O)[O-]->[Ru+2]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[O-]C(C)=O)<-n2cc(C)ccc2-c2ccc(C)cn->12,CC(=O)[O-]->[Ru+2]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[O-]C(C)=O)<-n2cc(C)ccc2-c2ccc(C)cn->12,CC1O[C-](=O)->[Ru+2]23(<-O=1)(<-O=C(C)O[C-]->2=O)<-n1cc(C)ccc1-c1ccc(C)cn->31
ERIBEM,CC1(C)COC(c2cccc[c-]2->[Hg+2]<-[Cl-])=N1,C11 H12 Cl1 Hg1 N1 O1,0.0,CC1(C)COC2c3cccc[c-]3->[Hg+2](<-[Cl-])<-N=21,CC1(C)COC(c2cccc[c-]2->[Hg+2]<-[Cl-])=N1,CC1(C)COC(c2cccc[c-]2->[Hg+2]<-[Cl-])=N1
EROGOH,CC(C)(C)P(C(C)(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)->[Pd+2]1(<-O=S(=O)([O-]->1)C(F)(F)F)<-[c-]1ccccc1,C25 H38 F3 O3 P1 Pd1 S1,0.0,CC(C)(C)P(->[Pd+2](<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]1ccccc1)(C(C)(C)C)C12CC3CC(CC(C3)C1)C2,CC(C)(C)P(->[Pd+2](<-[O-]S(=O)(=O)C(F)(F)F)<-[c-]1ccccc1)(C(C)(C)C)C12CC3CC(CC(C3)C1)C2,CC(C)(C)P(C(C)(C)C)(C12CC3CC(CC(C3)C1)C2)->[Pd+2]12(<-O=S->1(=O)([O-]->2)C(F)(F)F)<-[c-]1ccccc1
ERURIT,,C14 H34 N2 Zn1,0.0,CC[CH-](C)->[Zn+2]1(<-[CH-](C)CC)<-N(C)(C)CCN->1(C)C,CC[CH-](C)->[Zn+2]1(<-[CH-](C)CC)<-N(C)(C)CCN->1(C)C,CC[CH-](C)->[Zn+2]<-[CH-](C)CC.CN(C)CCN(C)C
ESAKIU,Cc1ccc(/N2=c3\[cH-]cccc3-[n+]3ccn(C(C)C)[c-]3->[Ni+2]<-23<-[c-]2n(C(C)C)cc[n+]2-c2ccc[cH-]/c2=N->3\c2ccc(C)cc2)cc1,C38 H40 N6 Ni1,0.0,Cc1ccc([N-]2c3ccccc3N3C=CN(C(C)C)[C]3->[Ni+2]<-23<-[C]2N(c4ccccc4[N-]->3c3ccc(C)cc3)C=CN2C(C)C)cc1,Cc1ccc(N2=C3C=CC=CC3=[N+]3C=CN(C(C)C)[CH-]3->[Ni+2]<-23<-[CH-]2N(C(C)C)C=C[N+]2=C2C=CC=CC2=N->3c2ccc(C)cc2)cc1,Cc1ccc(N2=C3C=CC=CC3=[N+]3C=CN(C(C)C)[CH-]3->[Ni+2]<-23<-[CH-]2N(C(C)C)C=C[N+]2=C2C=CC=CC2=N->3c2ccc(C)cc2)cc1
ESAWUR,,C32 H33 B1 Ir1 N6 O1 P1 S2,0.0,Cc1cc(C)n(B23n4ccn(C)c4=S->[IrH]<-2(<-[C-]#[O+])(<-S=c2n(C)ccn23)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)n1,Cc1cc(C)n(B23n4ccn(C)c4=S->[IrH]<-2(<-[C-]#[O+])(<-S=c2n(C)ccn23)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)n1,Cc1cc(C)n(B23n4ccn(C)c4=S->[IrH]<-2(<-[C-]#[O+])(<-S=c2n(C)ccn23)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)n1
ESIKAS,COc1cc23CN(C)(C)->[Pt+2]<-245(<-[I-])<-c(CN->4(C)C)(c1)c->53C,C14 H24 I1 N2 O1 Pt1 1+,1.0,COc1cc2CN(C)(C)->[Pt+2]3(<-[I-])<-c2(C)c(CN->3(C)C)c1,COc1cc2CN(C)(C)->[Pt+2]3(<-[I-])<-c2(C)c(CN->3(C)C)c1,COc1cc2CN(C)(C)->[Pt+2]3(<-[I-])<-c2(C)c(CN->3(C)C)c1
ESOCEW,COc1ccc2/C=N3/N=C(\[O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-[O-]c2c1)<-OC)c1ccc(C(F)(F)F)cc1,C17 H15 F3 Mo1 N2 O6,0.0,COc1ccc2C=N3N=C([O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-[O-]c2c1)<-OC)c1ccc(C(F)(F)F)cc1,COc1ccc2C=N3N=C([O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-[O-]c2c1)<-OC)c1ccc(C(F)(F)F)cc1,CO.COc1ccc2c(c1)[O-]->[Mo+6]1(<-[O-2])(<-[O-2])<-[O-]C(c3ccc(C(F)(F)F)cc3)=NN->1=C2
ESUKOT,CN(C)c12->[Rh+]345678(<-C=C->3)<-c(c->4c->51)c->6c->72-c1ccccc1[P@TB16]->8(C1CCCCC1)C1CCCCC1,C28 H40 N1 P1 Rh1 1+,1.0,CN(C)c12->[Rh+]345678(<-C=C->3)<-c(c->4c->51)c->6c->72-c1ccccc1P->8(C1CCCCC1)C1CCCCC1,CN(C)c12->[Rh+]345678(<-C=C->3)<-c(c->4c->51)c->6c->72-c1ccccc1P->8(C1CCCCC1)C1CCCCC1,CN(C)c12->[Rh+]34567(<-C=C->3)<-c(c1)c->4c->5c->62-c1ccccc1P->7(C1CCCCC1)C1CCCCC1
ETAPUL,,C17 H18 N4 Ni1 O4 S1,0.0,O=C1[O-]->[Ni+2]23(<-O)(<-[N-]=C=S)<-n4ccccc4C(O)(c4ccccn->24)N->32CCCC12,O=C1[O-]->[Ni+2]23(<-O)(<-[N-]=C=S)<-n4ccccc4C(O)(c4ccccn->24)N->32CCCC12,O.O=C1[O-]->[Ni+2]23(<-[N-]=C=S)<-n4ccccc4C(O)(c4ccccn->24)N->32CCCC12
ETEFOA,C1\C2=N(->[Ni@+2]3(<-[c-]4ccccc4)<-N4=C(/C=C5/OC[C@@H](c6ccccc6)[N-]->35)CC\C=14)[C@H](c1ccccc1)CO2,C30 H27 N3 Ni1 O2,0.0,C1=C2CCC3=CC4=N(->[Ni+2](<-[c-]5ccccc5)(<-N5=C1OCC5c1ccccc1)<-[N-]23)C(c1ccccc1)CO4,C1=C2CCC3C=C4OCC(c5ccccc5)[N-]4->[Ni+2](<-[c-]4ccccc4)(<-N=32)<-N2=C1OCC2c1ccccc1,C1=C2CCC3C=C4OCC(c5ccccc5)[N-]4->[Ni+2](<-[c-]4ccccc4)(<-N=32)<-N2=C1OCC2c1ccccc1
ETIMIE,COc1cc(OC)cc(/N2=C3\C=C(C(C)(C)C)C=C(C(C)(C)C)C3=O->[Ru+2]<-234(<-[Cl-])<-n2cccn2C(n2cccn->32)n2cccn->42)c1,C32 H39 Cl1 N7 O3 Ru1 1+,1.0,COc1cc(OC)cc([N-]2c3cc(C(C)(C)C)cc(C(C)(C)C)c3[O-]->[Ru+4]<-234(<-[Cl-])<-n2cccn2C(n2cccn->32)n2cccn->42)c1,COc1cc(OC)cc([N-]2c3cc(C(C)(C)C)cc(C(C)(C)C)c3[O-]->[Ru+4]<-234(<-[Cl-])<-n2cccn2C(n2cccn->32)n2cccn->42)c1,COc1cc(OC)cc([N-]2c3cc(C(C)(C)C)cc(C(C)(C)C)c3[O-]->[Ru+4]<-234(<-[Cl-])<-n2cccn2C(n2cccn->32)n2cccn->42)c1
ETOVUF,,C8 H10 N4 Ni1 O6,0.0,O=C1[O-]->[Ni+2]2(<-O)(<-O)(<-[O-]C(=O)c3c[nH]cn->23)<-n2c[nH]cc21,O=C1[O-]->[Ni+2]2(<-O)(<-O)(<-[O-]C(=O)c3c[nH]cn->23)<-n2c[nH]cc21,O.O.O=C1[O-]->[Ni+2]2(<-[O-]C(=O)c3c[nH]cn->23)<-n2c[nH]cc21
EVACUZ,Cc1cccc2C(C)(C)OP(c3ccccc3)(c3ccccc3)->[Ni+2](<-[Cl-])(<-[Cl-])<-n12,C21 H22 Cl2 N1 Ni1 O1 P1,0.0,Cc1cccc2C(C)(C)OP(c3ccccc3)(c3ccccc3)->[Ni+2](<-[Cl-])(<-[Cl-])<-n12,Cc1cccc2C(C)(C)OP(c3ccccc3)(c3ccccc3)->[Ni+2](<-[Cl-])(<-[Cl-])<-n12,Cc1cccc2C(C)(C)OP(c3ccccc3)(c3ccccc3)->[Ni+2](<-[Cl-])(<-[Cl-])<-n12
EVICIV,CC1=O->[Cu+](<-[O-]1)<-[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,C29 H39 Cu1 N2 O2,0.0,CC(=O)[O-]->[Cu+]<-[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,CC(=O)[O-]->[Cu+]<-[C]1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Cu+]12<-O=C->1(C)[O-]->2
EWAQOI,CC(C)(C)P(=[N-]->[Zr+4]12345(<-[CH2-]c6ccccc6)(<-[CH2-]c->16ccccc6)<-c1c->2c->3[cH-]->4c->51)(C(C)(C)C)C(C)(C)C,C31 H46 N1 P1 Zr1,0.0,CC(C)(C)P(=[N-]->[Zr+4]1234(<-[CH2-]c5ccccc5)(<-[CH2-]c5ccccc5)<-c5c->1c->2[cH-]->3c->45)(C(C)(C)C)C(C)(C)C,CC(C)(C)P(=[N-]->[Zr+4]1234(<-[CH2-]c5ccccc5)(<-[CH2-]c5ccccc5)<-c5c->1c->2[cH-]->3c->45)(C(C)(C)C)C(C)(C)C,CC(C)(C)P(=[N-]->[Zr+4]1234(<-[CH2-]c5ccccc5)(<-[CH2-]c5ccccc5)<-c5c->1c->2[cH-]->3c->45)(C(C)(C)C)C(C)(C)C
EWEYAG,C[C-](=O)->[Pt+2]1(<-[Cl-])<-S(CCS->1c1ccccc1)c1ccccc1,C16 H17 Cl1 O1 Pt1 S2,0.0,C[C-](=O)->[Pt+2]1(<-[Cl-])<-S(CCS->1c1ccccc1)c1ccccc1,C[C-](=O)->[Pt+2]1(<-[Cl-])<-S(CCS->1c1ccccc1)c1ccccc1,C[C-](=O)->[Pt+2]1(<-[Cl-])<-S(CCS->1c1ccccc1)c1ccccc1
EWOJEF,,C40 H34 N2 P1 Ru1 1+,1.0,Cc1ccc(N2=Cc3ccccn3->[Ru+2]<-23456(<-c2[cH-]->3c->4c->53ccccc->623)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1ccc(N2=Cc3ccccn3->[Ru+2]<-23456(<-c2c->3c->43cccc[c-]->53c->62)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1ccc(N2=Cc3ccccn3->[Ru+2]<-23456(<-c2c->3c->43cccc[c-]->53c->62)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
EWUDAD,C/C1=N\NC(N)=S->[Zn+2](<-[Cl-])(<-[Cl-])<-n2ccc3ccccc3c21,C12 H12 Cl2 N4 S1 Zn1,0.0,CC1c2c3ccccc3ccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-S=C(N)NN->2=1,CC1c2c3ccccc3ccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-S=C(N)NN->2=1,CC1c2c3ccccc3ccn2->[Zn+2]2(<-[Cl-])(<-[Cl-])<-S=C(N)NN->2=1
EWUPOB,,C22 H36 P1 Ru1 1+,1.0,C1CCC(P2(CCc34->[RuH+]<-256789(<-C=C->5)<-c(c->6c->73)c->8c->94)C2CCCCC2)CC1,C1CCC(P2(CCc34->[RuH+]<-256789(<-C=C->5)<-c(c->6c->73)c->8c->94)C2CCCCC2)CC1,C1CCC(P2(CCc34->[RuH+]<-256789(<-C=C->5)<-c(c->6c->73)c->8c->94)C2CCCCC2)CC1
EXEJAS,Cc1cccc(C)c1[N-2]->[Mo+4]12(<-[Cl-])(<-[H][Si]->1(C)(C)[N-]->2c1c(C)cccc1C)(<-P(C)(C)C)<-P(C)(C)C,C24 H43 Cl1 Mo1 N2 P2 Si1,0.0,Cc1cccc(C)c1[N-2]->[Mo+4]12(<-[Cl-])(<-[HH-][Si]->1(C)(C)N->2c1c(C)cccc1C)(<-P(C)(C)C)<-P(C)(C)C,Cc1cccc(C)c1[N-2]->[MoH+3](<-[Cl-])(<-N(c1c(C)cccc1C)=[Si](C)C)(<-P(C)(C)C)<-P(C)(C)C,Cc1cccc(C)c1[N-2]->[MoH+3]1(<-[Cl-])(<-N(c2c(C)cccc2C)=[Si]->1(C)C)(<-P(C)(C)C)<-P(C)(C)C
EXIQAD,CCCCCCc1ccn2->[Ni+2]3(<-[S-]c4ccccc4[S-]->3)<-n3ccc(CCCCCC)cc3-c2c1,C28 H36 N2 Ni1 S2,0.0,fail,CCCCCCc1ccn2->[Ni]3(<-S=C4C=CC=CC4=S->3)<-n3ccc(CCCCCC)cc3-c2c1,CCCCCCc1ccn2->[Ni]3(<-S=C4C=CC=CC4=S->3)<-n3ccc(CCCCCC)cc3-c2c1
EXOTEQ,CN(C)CCN12CC[N-](C(C)(C)C)->[Y+3]<-13(<-[CH2-][Si](C)(C)C)<-[N-]1C=CC=C[C@H]1CN->3(C)CC2,C23 H48 N5 Si1 Y1,0.0,CC(C)(C)[N-]1CCN23CCN(C)(C)->[Y+3]<-1<-24(<-[CH2-][Si](C)(C)C)<-[N-]1C=CC=CC1CN->4(C)CC3,CC(C)(C)[N-]1CCN23CCN(C)(C)->[Y+3]<-1<-24(<-[CH2-][Si](C)(C)C)<-[N-]1C=CC=CC1CN->4(C)CC3,CN(C)CCN12CC[N-](C(C)(C)C)->[Y+3]<-13(<-[CH2-][Si](C)(C)C)<-[N-]1C=CC=CC1CN->3(C)CC2
EYEBUF,,C24 H17 Fe1 N1 O7,0.0,fail,COC(=O)[CH-]1C([CH-]2C3=C(c4ccccc4)->[Fe+2]<-3<-1<-2(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N1C(=O)c2ccccc2C1=O,COC(=O)[CH-]1C([CH-]2C3=C(c4ccccc4)->[Fe+2]<-3<-1<-2(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N1C(=O)c2ccccc2C1=O
EYIDAR,,C13 H9 Cl2 N4 O3 Re1,0.0,Cn1ccn2->[Re+](<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N(=Nc12)c1ccc(Cl)cc1,Cn1cc[n-]2->[Re+3](<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[N-](N=c12)c1ccc(Cl)cc1,Cn1cc[n-]2->[Re+3](<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[N-](N=c12)c1ccc(Cl)cc1
EYOVUJ,CC1=O->[Zn+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,C22 H19 N4 O2 Zn1 1+,1.0,fail,CC1=O->[Zn+2]23(<-[O-]1)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,CC12=O->[Zn+2]<-134(<-[O-]2)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41
EZAFUH,CS(C)(=O)->[Ru+2]1(<-[Cl-])(<-N[C@@H]2CCCC[C@H]2N->1)(<-S(C)(C)=O)<-S(C)(C)=O,C12 H32 Cl1 N2 O3 Ru1 S3 1+,1.0,CS(C)(=O)->[Ru+2]1(<-[Cl-])(<-NC2CCCCC2N->1)(<-S(C)(C)=O)<-S(C)(C)=O,CS(C)(=O)->[Ru+2]1(<-[Cl-])(<-NC2CCCCC2N->1)(<-S(C)(C)=O)<-S(C)(C)=O,CS(C)(=O)->[Ru+2]1(<-[Cl-])(<-NC2CCCCC2N->1)(<-S(C)(C)=O)<-S(C)(C)=O
EZEMON,C1=Cc2cccc3ccc4[O-]->[Os+2]56(<-O=C1c4c23)(<-N(=N\c1ccccn->51)/c1ccccc1)<-N(=N\c1ccccn->61)/c1ccccc1,C35 H25 N6 O2 Os1 1+,1.0,C1=Cc2cccc3ccc4[O-]->[Os+2]56(<-O=C1c4c23)(<-N(=Nc1ccccn->51)c1ccccc1)<-N(=Nc1ccccn->61)c1ccccc1,C1=Cc2cccc3ccc4[O-]->[Os+6]56(<-O=C1c4c23)(<-[N-](N=c1cccc[n-]->51)c1ccccc1)<-[N-](N=c1cccc[n-]->61)c1ccccc1,C1=Cc2cccc3ccc4[O-]->[Os+6]56(<-O=C1c4c23)(<-[N-](N=c1cccc[n-]->51)c1ccccc1)<-[N-](N=c1cccc[n-]->61)c1ccccc1
EZIRUC,,C17 H31 O5 P1 Ru1 S1,0.0,COP(OC)(OC)->[Ru+]123456(<-C=C->1CC[SH]->2(=O)=O)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,COP(OC)(OC)->[Ru+2]123456(<-C=C->1CCS->2(=O)[O-])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,COP(OC)(OC)->[Ru+2]123456(<-C=C->1CCS->2(=O)[O-])<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C
EZUBAC,,C26 H28 Fe1 O4 Si2,0.0,C[Si](C)(C)C12->[Fe]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C=15Cc1cccc6cccc(c16)CC->35=C->4([Si](C)(C)C)C2=O,C[Si](C)(C)[c-]12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c16c->3([c-]->4([Si](C)(C)C)c->52=O)Cc1cccc2cccc(c12)C6,C[Si](C)(C)[c-]12->[Fe+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c16c->3([c-]->4([Si](C)(C)C)c->52=O)Cc1cccc2cccc(c12)C6
