IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
FOHVIJ,C1=C/C2=C/[N-]3Cc4ccccc4/N4=C/c5ccc[n-]5->[Co+3]<-4<-3(<-N2=C1)(<-n1ccccc1)<-n1ccccc1,C27 H24 Co1 N6 1+,1.0,C1=CC2=C[N-]3c4ccccc4CN4=Cc5ccc[n-]5->[Co+3]<-4<-3(<-N2=C1)(<-n1ccccc1)<-n1ccccc1,C1=CC2=C[N-]3Cc4ccccc4N4=Cc5ccc[n-]5->[Co+3]<-4<-3(<-N2=C1)(<-n1ccccc1)<-n1ccccc1,C1=CC2=C[N-]3Cc4ccccc4N4=Cc5ccc[n-]5->[Co+3]<-4<-3(<-N2=C1)(<-n1ccccc1)<-n1ccccc1
FOJNUP,Cc1cc(C)n2->[Cd+2](<-[Br-])(<-[Br-])<-n3c(C)cc(C)n3CN(CC3CCCCC3)Cn12,C19 H31 Br2 Cd1 N5,0.0,Cc1cc(C)n2->[Cd+2]3(<-[Br-])(<-[Br-])<-n4c(C)cc(C)n4CN->3(CC3CCCCC3)Cn12,Cc1cc(C)n2->[Cd+2]3(<-[Br-])(<-[Br-])<-n4c(C)cc(C)n4CN->3(CC3CCCCC3)Cn12,Cc1cc(C)n2->[Cd+2](<-[Br-])(<-[Br-])<-n3c(C)cc(C)n3CN(CC3CCCCC3)Cn12
FOJWIL,CC1(C)[CH2-]->[Ir+3]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[CH2-]C(C)(C)n3cc[n+](C(C)(C)C)[c-]->23)<-[c-]2n1cc[n+]2C(C)(C)C,C24 H38 Ir1 N4 O2 1+,1.0,CC(C)(C)N1C=CN2C(C)(C)[CH2-]->[Ir+3]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[CH2-]C(C)(C)N4C=CN(C(C)(C)C)[C]->34)<-[C]12,CC(C)(C)n1cc[n+]2C(C)(C)[CH2-]->[Ir+3]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[CH2-]C(C)(C)[n+]4ccn(C(C)(C)C)[c-]->34)<-[c-]12,CC(C)(C)n1cc[n+]2C(C)(C)[CH2-]->[Ir+3]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[CH2-]C(C)(C)[n+]4ccn(C(C)(C)C)[c-]->34)<-[c-]12
FOKFEQ,CNC1/N=N2/C(/C)=C3/C=CC=C[N-]3->[Pt@OH23+2]<-2(<-[Cl-])<-S=1,C9 H11 Cl1 N4 Pt1 S1,0.0,CNC1=NN2=C(C)c3ccccn3->[Pt+2]<-2(<-[Cl-])<-[S-]1,CNC1N=N2C(C)=C3C=CC=C[N-]3->[Pt+2]<-2(<-[Cl-])<-S=1,CNC1N=N2C(C)=C3C=CC=C[N-]3->[Pt+2]<-2(<-[Cl-])<-S=1
FOKRED,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1,C26 H30 Cl2 Si1 Zr1,0.0,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-[cH-]2c->4(C)c->5([Si](C)(C)c->62c->7(C)[cH-]->8c->94c(C)cc(C)cc->%1024)c->%113c1,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1
FOLGUL,,C38 H35 Ir1 N7 1+,1.0,CCN1C=CN2CCn3n[n+](C)c(-c4ccccc4)[c]3->[Ir+2]34(<-[C]12)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41,CCN1C=CN2CCn3n[n+](C)c(-c4ccccc4)[c-]3->[Ir+3]34(<-[C]12)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41,CCN1C=CN2CCn3n[n+](C)c(-c4ccccc4)[c-]3->[Ir+3]34(<-[C]12)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41
FOMMAV,[O-]S#N->[Ti+4]12345678(<-N#S[O-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,C10 H10 N2 O2 S2 Ti1,0.0,O=S=[N-]->[Ti+4]12345678(<-[N-]=S=O)(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,[O-]S#N->[Ti+4]12345678(<-N#S[O-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81,[O-]S#N->[Ti+4]12345678(<-N#S[O-])(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->6[cH-]->7c->81
FONJAT,CC(C)(C)C12->[V+5]3456789(<-[O-]C->3=1[C@]1(C(C)(C)C)P2[C@@]([P-2]->4)(C(C)(C)C)[P-]->51)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,C26 H42 O1 P3 V1,0.0,CC(C)(C)C12P3C4(C(C)(C)C)->[V+]56789(<-[C-]#[O+])(<-P=41)(<-P2=C->53C(C)(C)C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,CC(C)(C)C12P3C4(C(C)(C)C)->[V+]56789(<-[C-]#[O+])(<-P=41)(<-P2=C->53C(C)(C)C)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C,CC(C)(C)C12P3C4(C(C)(C)C)[P-]1->[V+3]156789(<-O=C->14C3(C(C)(C)C)[P-]->52)<-c1(C)c->6(C)c->7(C)[c-]->8(C)c->91C
FONPOO,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1,C26 H30 Cl2 Si1 Zr1,0.0,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-[cH-]2c->4(C)c->5([Si](C)(C)c->62c->7(C)[cH-]->8c->94c(C)cc(C)cc->%1024)c->%113c1,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1,Cc1cc(C)c23->[Zr+4]456789%10%11(<-[Cl-])(<-[Cl-])<-c2c->4(C)[c-]->5([Si](C)(C)[c-]->62c->7(C)c->8c->94c(C)cc(C)cc->%1042)c->%113c1
FOPNEG,,C23 H16 Cl2 F2 N2 Pt1,0.0,Cc1ccc2-c3ccccn3->[Pt+4]3(<-[Cl-])(<-[Cl-])(<-[c-]2c1)<-[c-]1cc(F)cc(F)c1-c1ccccn->31,Cc1ccc2-c3ccccn3->[Pt+4]3(<-[Cl-])(<-[Cl-])(<-[c-]2c1)<-[c-]1cc(F)cc(F)c1-c1ccccn->31,Cc1ccc2-c3ccccn3->[Pt+4]3(<-[Cl-])(<-[Cl-])(<-[c-]2c1)<-[c-]1cc(F)cc(F)c1-c1ccccn->31
FOPWAJ,OCCN(CCO)C(=S)[S-]->[Hg+2]<-[S-]C(=S)N(CCO)CCO,C10 H20 Hg1 N2 O4 S4,0.0,fail,OCCN(CCO)C(=S)[S-]->[Hg+2]<-[S-]C(=S)N(CCO)CCO,OCCN(CCO)C1=S->[Hg+2]2(<-S=C([S-]->2)N(CCO)CCO)<-[S-]1
FOQQEH,COc1ccc([N-](->[Hg+2]<-[N-](c2ccc(OC)nn2)S(=O)(=O)c2ccc(N)cc2)S(=O)(=O)c2ccc(N)cc2)nn1,C22 H22 Hg1 N8 O6 S2,0.0,COc1ccc([N-](->[Hg+2]<-[N-](c2ccc(OC)nn2)S(=O)(=O)c2ccc(N)cc2)S(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc([N-](->[Hg+2]<-[N-](c2ccc(OC)nn2)S(=O)(=O)c2ccc(N)cc2)S(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc(N2=S(=O)([O-]->[Hg+2]<-23<-O=S(=O)(c2ccc(N)cc2)[N-]->3c2ccc(OC)nn2)c2ccc(N)cc2)nn1
FORNAC,Cc1cccc(C)c1N[C](Nc1c(C)cccc1C)->[Pd@OH17+2](<-[Br-])(<-[Br-])<-[C]1N(C(C)C)c2ccccc2N1C(C)C,C30 H38 Br2 N4 Pd1,0.0,Cc1cccc(C)c1N[C](Nc1c(C)cccc1C)->[Pd+2](<-[Br-])(<-[Br-])<-[C]1N(C(C)C)c2ccccc2N1C(C)C,Cc1cccc(C)c1N[C](Nc1c(C)cccc1C)->[Pd+2](<-[Br-])(<-[Br-])<-[C]1N(C(C)C)c2ccccc2N1C(C)C,Cc1cccc(C)c1N[C](Nc1c(C)cccc1C)->[Pd+2](<-[Br-])(<-[Br-])<-[C]1N(C(C)C)c2ccccc2N1C(C)C
FORZER,Cc1cc(C)n([BH-]2n3c(C)cc(C)[n+]3[P-](->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])n3c(C)cc(C)[n+]32)n1,C19 H22 B1 Fe1 N6 O4 P1,0.0,Cc1cc(C)n([BH-]2n3c(C)cc(C)[n+]3[P-](->[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])[n+]3c(C)cc(C)n32)n1,CC1=C[C-](C)N2[BH-](n3nc(C)cc3C)[n+]3c(C)cc(C)n3[P-](->[Fe+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N12,CC1=C[C-](C)N2[BH-](n3nc(C)cc3C)[n+]3c(C)cc(C)n3[P-](->[Fe+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N12
FOSTUF,CCOC(=O)C1(C(=O)OCC)CC23->[Co+3]456789(<-c%10c->4c->5[cH-]->6c->7%10)<-[CH-]4C(=O)[C@]5(CCC[C@H]5C(=O)[C@]4(C)C->8=2C)[C-]->93C1,C28 H33 Co1 O6,0.0,fail,CCOC(=O)C1(C(=O)OCC)CC23->[Co+3]456789(<-c%10c->4c->5[cH-]->6c->7%10)<-[CH-]4C(=O)C25CCCC5C(=O)C4(C)[C-]->8(C)C->9=3C1,CCOC(=O)C1(C(=O)OCC)CC23->[Co+3]456789(<-c%10c->4c->5[cH-]->6c->7%10)<-[CH-]4C(=O)C25CCCC5C(=O)C4(C)[C-]->8(C)C->9=3C1
FOTMOS,,C24 H18 Br2 Hg1 N4,0.0,[Br-]->[Hg+2]12(<-[Br-])<-N(N=C(c3ccccc3)c3ccccn->13)=C(c1ccccc1)c1ccccn->21,[Br-]->[Hg+2]1(<-[Br-])<-N(N=C(c2ccccc2)c2ccccn2)=C(c2ccccc2)c2ccccn->12,[Br-]->[Hg+2]<-[Br-].c1ccc(C(=NN=C(c2ccccc2)c2ccccn2)c2ccccn2)cc1
FOVFIH,C[N-](c1ccccc1[P+]([S-])(c1ccccc1)c1ccccc1)->[Hf+4](<-[CH2-]c1ccccc1)(<-[CH2-]c1ccccc1)<-[CH2-]c1ccccc1,C40 H38 Hf1 N1 P1 S1,0.0,C[N-]1c2ccccc2P(=S->[Hf+4]<-1(<-[CH2-]c1ccccc1)(<-[CH2-]c1ccccc1)<-[CH2-]c1ccccc1)(c1ccccc1)c1ccccc1,C[N-]1c2ccccc2[P+]([S-]->[Hf+4]<-1(<-[CH2-]c1ccccc1)(<-[CH2-]c1ccccc1)<-[CH2-]c1ccccc1)(c1ccccc1)c1ccccc1,C[N-]1c2ccccc2[P+]([S-]->[Hf+4]<-1(<-[CH2-]c1ccccc1)(<-[CH2-]c1ccccc1)<-[CH2-]c1ccccc1)(c1ccccc1)c1ccccc1
FOWWOD,CS(C)([O-])#N->[W+6](<-[F-])(<-[F-])(<-[F-])(<-[F-])<-[F-],C2 H6 F5 N1 O1 S1 W1,0.0,fail,CS(C)([O-])#N->[W+6](<-[F-])(<-[F-])(<-[F-])(<-[F-])<-[F-],CS(C)([O-])#N->[W+6](<-[F-])(<-[F-])(<-[F-])(<-[F-])<-[F-]
FOYCAX,,C18 H31 Cl1 Hf1 O2 P2,0.0,Cc12->[Hf+2]3456(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)CCP->6(C)C,Cc12->[Hf+2]3456(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)CCP->6(C)C,Cc12->[Hf+2]3456(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(C)(C)CCP->6(C)C
FOYRUI,Cc1c2ccccc2n2-c3ncccn3->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[c-]12,C17 H10 Mn1 N3 O4,0.0,Cc1c2ccccc2n2-c3ncccn3->[Mn](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[c]12,Cc1c2ccccc2n2-c3ncccn3->[Mn+](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[c-]12,Cc1c2ccccc2n2-c3ncccn3->[Mn+]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-](=O)c->312
FOZXOH,,C15 H13 O1 W1 1+,1.0,[O+]#[C-]->[WH+3]12345678(<-c9c->1c->2[cH-]->3c->49)<-c1[cH-]->5c->6c->72ccccc->812,[O+]#[C-]->[WH+3]12345678(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->62ccccc->72[cH-]->81,[O+]#[C-]->[WH+3]12345678(<-c9c->1c->2[cH-]->3c->49)<-c1c->5c->62ccccc->72[cH-]->81
FUBRUQ,,C16 H14 I4 N4 Pt1,0.0,[CH3-]->[Pt+3]12(<-[I-])(<-I[IH]I)<-[CH-](n3ccc4cccn->1c43)n1ccc3cccn->2c31,II.[CH3-]->[Pt+4]12(<-[I-])(<-[I-])<-[CH-](n3ccc4cccn->1c43)n1ccc3cccn->2c31,II.[CH3-]->[Pt+4]12(<-[I-])(<-[I-])<-[CH-](n3ccc4cccn->1c43)n1ccc3cccn->2c31
FUDLIA,[O+]#[C-]->[Ru+2]1(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-N(=N\c2ccccn->12)/c1ccccc1,C13 H9 Cl2 N3 O2 Ru1,0.0,[O+]#[C-]->[Ru+2]1(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-N(=Nc2ccccn->12)c1ccccc1,[O+]#[C-]->[Ru+4]1(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-[N-](N=c2cccc[n-]->12)c1ccccc1,[O+]#[C-]->[Ru+4]1(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-[N-](N=c2cccc[n-]->12)c1ccccc1
FUFHOD,CC(C)(C)/N1=C2/C3=N(/C(C)(C)C)->[Ni]<-2<-3<-1456<-C(/C->4=N->5/C(C)(C)C)=N->6\C(C)(C)C,C20 H40 N4 Ni1,0.0,CC(C)(C)N1=CC=N(C(C)(C)C)->[Ni]<-12<-N(=CC=N->2C(C)(C)C)C(C)(C)C,CC(C)(C)N1=CC=N(C(C)(C)C)->[Ni]<-12<-N(=CC=N->2C(C)(C)C)C(C)(C)C,CC(C)(C)N1=CC=N(C(C)(C)C)->[Ni]<-12<-N(=CC=N->2C(C)(C)C)C(C)(C)C
FUGHUK,,C10 H12 Br1 Mo1 N3 O2,0.0,fail,CC1=N->[Mo+2]23(<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])(<-C=C->2[CH2-]->3)<-n2cccn21,CC1=N->[Mo+2]23(<-[Br-])(<-[C-]#[O+])(<-C=C->2C[C-]->3=O)<-n2cccn21
FUHVIN,C[P+](C)(C)C1(F)[C-]2(F)->[Fe+2]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C+](F)([C+](F)[C-]2F)[C-](F)[C-](F)[C-]->31F,C14 H9 F8 Fe1 O3 P1,0.0,C[P+](C)(C)C1(F)[C-]2(F)->[Fe+2]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-](F)(C(F)=C2F)C(F)=C(F)[C-]->31F,C[P+](C)(C)C1(F)C2(F)->[Fe]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(F)(=C(F)C=2F)C(F)=C(F)[C-]->31F,C[P+](C)(C)C1(F)C2(F)->[Fe]3(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(F)(=C(F)C=2F)C(F)=C(F)[C-]->31F
FUJQOQ,Nc1ccccc1N->[Ni+2](<-[Cl-])(<-[Cl-])<-Nc1ccccc1N,C12 H16 Cl2 N4 Ni1,0.0,[Cl-]->[Ni+2]12(<-[Cl-])(<-Nc3ccccc3N->1)<-Nc1ccccc1N->2,[Cl-]->[Ni+2]12(<-[Cl-])(<-Nc3ccccc3N->1)<-Nc1ccccc1N->2,Nc1ccccc1N->[Ni+2](<-[Cl-])(<-[Cl-])<-Nc1ccccc1N
FUMNIK,,C16 H42 Cl1 Re1 Si4,0.0,C[Si](C)(C)[C-3]->[Re+7](<-[Cl-])(<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-[CH2-][Si](C)(C)C,C[Si](C)(C)[C-3]->[Re+7](<-[Cl-])(<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-[CH2-][Si](C)(C)C,C[Si](C)(C)[C-3]->[Re+7](<-[Cl-])(<-[CH2-][Si](C)(C)C)(<-[CH2-][Si](C)(C)C)<-[CH2-][Si](C)(C)C
FUNPIO,[CH3-]->[Pd@+2]1(<-[Cl-])<-n2cccc3cccc(N->14Cc1ccc5ccccc5c1-c1c(ccc5ccccc15)C4)c32,C32 H25 Cl1 N2 Pd1,0.0,[CH3-]->[Pd+2]1(<-[Cl-])<-n2cccc3cccc(N->14Cc1ccc5ccccc5c1-c1c(ccc5ccccc15)C4)c32,[CH3-]->[Pd+2]1(<-[Cl-])<-n2cccc3cccc(N->14Cc1ccc5ccccc5c1-c1c(ccc5ccccc15)C4)c32,[CH3-]->[Pd+2]1(<-[Cl-])<-n2cccc3cccc(N->14Cc1ccc5ccccc5c1-c1c(ccc5ccccc15)C4)c32
FUPMOS,Fc1c(F)c(F)[c-](->[Ag+]<-C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F,C25 H17 Ag1 F5 P1,0.0,Fc1c(F)c(F)[c-](->[Ag+2]<-[CH2-][P](c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F,Fc1c(F)c(F)[c-](->[Ag+]<-C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F,Fc1c(F)c(F)[c-](->[Ag+]<-C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)c1F
FUQNUC,CCOC(=O)C12->[Fe]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(=C->3[C@@H](O)[C@H]1P(=O)(OC)OC)C->4=2,C14 H17 Fe1 O9 P1,0.0,fail,CCOC(=O)[C-]12->[Fe+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(=C->31)[CH-]->4C(O)C2P(=O)(OC)OC,CCOC(=O)[C-]12->[Fe+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(=C->31)[CH-]->4C(O)C2P(=O)(OC)OC
FURCUR,,C34 H47 N3 Ti1,0.0,Cc1cc(C)cc([N-]2C3=N(->[Ti+4]<-24567(<-[N-2]c2c(C(C)C)cccc2C(C)C)<-c2(C)c->4(C)c->5(C)[c-]->6(C)c->72C)CCC3)c1,Cc1cc(C)cc(N2=C34->[Ti+4]<-25678(<-[N-2]c2c(C(C)C)cccc2C(C)C)(<-[N-]3CCC4)<-c2(C)c->5(C)c->6(C)[c-]->7(C)c->82C)c1,Cc1cc(C)cc(N2=C3CCC[N-]3->[Ti+4]<-23456(<-[N-2]c2c(C(C)C)cccc2C(C)C)<-c2(C)c->3(C)c->4(C)[c-]->5(C)c->62C)c1
FURROZ,,C7 H4 Fe1 O3,0.0,[O+]#[C-]->[Fe]123(<-[C-]#[O+])(<-[C-]#[O+])<-C4=C->1C->2=C->34,[O+]#[C-]->[Fe+2]123(<-[C-]#[O+])(<-[C-]#[O+])<-[cH+]4[cH-]->1[cH-]->2[cH-]->34,[O+]#[C-]->[Fe+2]123(<-[C-]#[O+])(<-[C-]#[O+])<-[cH+]4[cH-]->1[cH-]->2[cH-]->34
FUTRAN,N/C1=N/N(=C\c2ccco2)->[Ni+2]2(<-[S-]1)<-[S-]/C(N)=N\N->2=C/c1ccco1,C12 H14 N6 Ni1 O2 S2,0.0,NC1NN(=Cc2ccco2)->[Ni]2(<-S=1)<-S=C(N)NN->2=Cc1ccco1,NC1=NN(=Cc2ccco2)->[Ni+2]2(<-[S-]1)<-[S-]C(N)=NN->2=Cc1ccco1,NC1=NN(=Cc2ccco2)->[Ni+2]2(<-[S-]1)<-[S-]C(N)=NN->2=Cc1ccco1
FUVMOZ,CN1c2ccccc2N(c2c([P+](C)(c3ccccc3)c3ccccc3)ccc3ccccc23)[C]1->[Pd+2]12(<-[Cl-])<-C=C->1[CH2-]->2,C34 H31 Cl1 N2 P1 Pd1 1+,1.0,fail,C[n+]1c2ccccc2n(-[c-]2c(=P(C)(c3ccccc3)c3ccccc3)ccc3ccccc32)[c-]1->[Pd+4]12(<-[Cl-])<-C=C->1[CH2-]->2,C[n+]1c2ccccc2n(-[c-]2c(=P(C)(c3ccccc3)c3ccccc3)ccc3ccccc32)[c-]1->[Pd+4]12(<-[Cl-])<-C=C->1[CH2-]->2
FUWZII,,C23 H38 Cl2 N2 S2 Si1 Ti1,0.0,CCSCCN(CCSCC)c12->[Ti+4]3456(<-[Cl-])(<-[Cl-])<-[cH-]1c->3([Si](C)(C)[N-]->4C(C)(C)C)c->51ccccc->621,CCSCCN(CCSCC)c12->[Ti+4]3456(<-[Cl-])(<-[Cl-])<-c1c->3([Si](C)(C)[N-]->4C(C)(C)C)[c-]->51ccccc->621,CCSCCN(CCSCC)c12->[Ti+4]3456(<-[Cl-])(<-[Cl-])<-c1c->3([Si](C)(C)[N-]->4C(C)(C)C)[c-]->51ccccc->621
FUYQOH,,C18 H23 B1 Mo1 O2 S1,0.0,Cc12->[Mo+2]3456(<-[H][BH2-]S->3c3ccccc3)(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->4(C)[c-]->5(C)c->62C,BS(c1ccccc1)->[MoH+]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5(C)c->1(C)c->2(C)[c-]->3(C)c->45C,Cc12->[MoH+]3456(<-BS->3c3ccccc3)(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->4(C)[c-]->5(C)c->62C
FUZFIQ,,C22 H20 N2 Ni1 O7,0.0,O=C([O-])c1cc2ccccc2cc1C(=O)[O-]->[Ni+2]1(<-O)(<-O)(<-O)<-n2ccccc2-c2ccccn->12,O=C([O-])c1cc2ccccc2cc1C(=O)[O-]->[Ni+2]1(<-O)(<-O)(<-O)<-n2ccccc2-c2ccccn->12,O.O=C([O-])c1cc2ccccc2cc1C(=O)[O-]->[Ni+2]1(<-O)(<-O)<-n2ccccc2-c2ccccn->12
GABBUH,CS(C)(=O)->[Pt+2]1(<-[O-]/N=C(\[O-]->1)c1ccccc1O)<-S(C)(C)=O,C11 H17 N1 O5 Pt1 S2,0.0,CS(C)(=O)->[Pt+2]1(<-[O-]N=C([O-]->1)c1ccccc1O)<-S(C)(C)=O,CS(C)(=O)->[Pt+2]1(<-[O-]N=C([O-]->1)c1ccccc1O)<-S(C)(C)=O,CS(C)(=O)->[Pt+2]1(<-[O-]N=C([O-]->1)c1ccccc1O)<-S(C)(C)=O
GABREI,Cc1cn2->[Ru+2]34(<-N(=O)[O-])(<-n5ccccc5-c5cccc(-c6ccccn->36)n->45)<-n3cc(C)c(C)c4ccc(c1C)c2c43,C31 H27 N6 O2 Ru1 1+,1.0,Cc1cn2->[Ru]34(<-n5ccccc5-c5cccc(-c6ccccn->36)n->45)(<-n3cc(C)c(C)c4ccc(c1C)c2c43)<-[N+](=O)=O,Cc1cn2->[Ru+2]34(<-N(=O)[O-])(<-n5ccccc5-c5cccc(-c6ccccn->36)n->45)<-n3cc(C)c(C)c4ccc(c1C)c2c43,Cc1cn2->[Ru+2]34(<-N(=O)[O-])(<-n5ccccc5-c5cccc(-c6ccccn->36)n->45)<-n3cc(C)c(C)c4ccc(c1C)c2c43
GACCAQ,CC1=C([O-])N(c2c(C)cc(C)cc2C)[C](->[Rh+](<-[Cl-])(<-[C-]#[O+])<-[C-]#[O+])N(c2c(C)cc(C)cc2C)C1=O,C25 H25 Cl1 N2 O4 Rh1 1-,-1.0,Cc1cc(C)c(N2C(=O)[C-](C)C(=O)N(c3c(C)cc(C)cc3C)[C]2->[Rh+](<-[Cl-])(<-[C-]#[O+])<-[C-]#[O+])c(C)c1,CC1=C([O-])N(c2c(C)cc(C)cc2C)[C](->[Rh+](<-[Cl-])(<-[C-]#[O+])<-[C-]#[O+])N(c2c(C)cc(C)cc2C)C1=O,CC1=C([O-])N(c2c(C)cc(C)cc2C)[C](->[Rh+](<-[Cl-])(<-[C-]#[O+])<-[C-]#[O+])N(c2c(C)cc(C)cc2C)C1=O
GACSAE,C1=CC2=O->[Os+2]34(<-[O-]/C=C\2C=C1)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41,C27 H21 N4 O2 Os1 1+,1.0,C1=O->[Os+2]23(<-[O-]c4ccccc41)(<-n1ccccc1-c1ccccn->21)<-n1ccccc1-c1ccccn->31,C1=CC2=C[O-]->[Os+2]34(<-O=C2C=C1)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41,C1=CC2=C[O-]->[Os+2]34(<-O=C2C=C1)(<-n1ccccc1-c1ccccn->31)<-n1ccccc1-c1ccccn->41
GAFHEC,[Br-]->[Ni+2]1(<-[Br-])<-NCCCN->1=C(c1ccccc1)c1ccccc1,C16 H18 Br2 N2 Ni1,0.0,[Br-]->[Ni+2]1(<-[Br-])<-NCCCN->1=C(c1ccccc1)c1ccccc1,[Br-]->[Ni+2]1(<-[Br-])<-NCCCN->1=C(c1ccccc1)c1ccccc1,[Br-]->[Ni+2]1(<-[Br-])<-NCCCN->1=C(c1ccccc1)c1ccccc1
GAGGIE,Cc12->[Zr+4]34567(<-[Cl-])(<-[Cl-])(<-c8c->39ccccc9[b-](-c3ccccc3)c3ccccc->438)<-c1(C)c->5(C)[c-]->6(C)c->72C,C29 H29 B1 Cl2 Zr1,0.0,fail,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])(<-c%11c->3%12ccccc->4%12[b-]->5(-c3ccccc3)c->63ccccc->7%113)<-c1(C)c->8(C)[c-]->9(C)c->%102C,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])(<-c%11c->3%12ccccc->4%12[b-]->5(-c3ccccc3)c->63ccccc->7%113)<-c1(C)c->8(C)[c-]->9(C)c->%102C
